,pulse 0,pulse 1,APD,drug concentration,qNet
0,266.3881072217166,266.3882282265705,266.3882282265705,0.1,0.07390314460674764
1,267.6171456332489,267.61716202210056,267.61716202210056,0.16237767391887217,0.073562679680236
2,269.58929226092545,269.5894934613535,269.5894934613535,0.26366508987303583,0.07301912910535312
3,272.7330017394309,272.7332928458791,272.7332928458791,0.42813323987193935,0.07216024339721668
4,277.68791903843686,277.68819157654497,277.68819157654497,0.6951927961775606,0.07082495899715684
5,285.3634415167844,285.36393618000955,285.36393618000955,1.1288378916846888,0.06879998888738754
6,296.94797172668393,296.9484416952413,296.9484416952413,1.8329807108324356,0.0658360330998833
7,313.8088379005908,313.8091620175396,313.8091620175396,2.9763514416313175,0.06170121008164363
8,337.2457001283289,337.2457476915371,337.2457476915371,4.832930238571752,0.056263482088315164
9,368.1593436409707,368.1590961631714,368.1593436409707,7.847599703514611,0.049573561615635905
10,406.73817492511654,406.73789136765436,406.73817492511654,12.742749857031335,0.04190609532877337
11,452.27634329436773,452.2762244560254,452.27634329436773,20.6913808111479,0.03369760954985595
12,503.18795588329385,503.1869523099534,503.18795588329385,33.59818286283781,0.025324718683625826
13,557.2366889869445,557.2364201115042,557.2366889869445,54.555947811685144,0.016394243193340926
14,611.9758277060259,611.9754445940918,611.9758277060259,88.58667904100822,-0.024473418263819283
15,664.8589495318282,664.8576474819885,664.8589495318282,143.8449888287663,-0.01645279030856966
16,712.3258146361075,712.3226239643362,712.3258146361075,233.57214690901213,-0.01936813717686762
17,,,,379.2690190732246,-0.017214599534506835
18,,,,615.8482110660261,
19,,,,1000.0,
