,qNet,drug concentration
0,0.4611140690204661,5.483933243568516
1,0.44370005861005907,14.380645406353167
2,0.4302003761273604,37.71070116281335
3,0.42274203270107746,98.88965620990153
4,0.41938014351800756,259.320711971849
5,0.4180044752869052,680.0232312959253
6,0.41745904471785966,1783.2442567860273
7,0.4172517847471078,4676.267374769349
8,0.41718621532860445,12262.85377589556
9,0.41716672621483564,32158.33116799151
10,0.41716023363759425,84337.55274660117
11,0.4171586317685835,221215.45458219422
12,0.41715677332055934,580477.8668052685
13,0.4171572497189471,1524815.856235449
14,0.4171560440613182,4016654.9315958912
15,0.4171567042389678,10659450.681855628
16,0.4171565163142875,28861268.639476493
17,0.41715676338245283,82736324.77833676
18,0.41715704953407673,287114857.6900154
19,0.417155213039344,4945727436.687763
