"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 4.87073511571374916e-06,-8.13758730737338141e+01, 4.87319505772361554e-06,-8.13758719121377396e+01
 1.00000000000000006e-01, 4.87068488663598561e-06,-8.13758819766773200e+01, 4.87314127728135862e-06,-8.13758808157148934e+01
 2.00000000000000011e-01, 4.87063479280927349e-06,-8.13758908599373996e+01, 4.87308752809996392e-06,-8.13758897144365960e+01
 3.00000000000000044e-01, 4.87058472703464002e-06,-8.13758997391437191e+01, 4.87303381021245896e-06,-8.13758986083056897e+01
 4.00000000000000022e-01, 4.87053466150884451e-06,-8.13759086183500244e+01, 4.87298012365218803e-06,-8.13759074973250591e+01
 5.00000000000000000e-01, 4.87048459623183781e-06,-8.13759174975563297e+01, 4.87292646845319000e-06,-8.13759163814975182e+01
 6.00000000000000089e-01, 4.87043453120357251e-06,-8.13759263767626493e+01, 4.87287284464972396e-06,-8.13759252608259516e+01
 7.00000000000000067e-01, 4.87038463746278583e-06,-8.13759352332986339e+01, 4.87281925227665379e-06,-8.13759341353132015e+01
 8.00000000000000044e-01, 4.87033475156768587e-06,-8.13759440888274526e+01, 4.87276569136924910e-06,-8.13759430049621244e+01
 9.00000000000000022e-01, 4.87028486591950194e-06,-8.13759529443562712e+01, 4.87271216196333938e-06,-8.13759518697755482e+01
 1.00000000000000000e+00, 4.87023498051818831e-06,-8.13759617998851041e+01, 4.87265866409506328e-06,-8.13759607297563434e+01
 1.10000000000000009e+00, 4.87018511140732657e-06,-8.13759706533903113e+01, 4.87260519780112022e-06,-8.13759695849073523e+01
 1.20000000000000018e+00, 4.87013541369817686e-06,-8.13759794853071838e+01, 4.87255176311866273e-06,-8.13759784352314171e+01
 1.30000000000000004e+00, 4.87008571623402295e-06,-8.13759883172240421e+01, 4.87249836008525759e-06,-8.13759872807313940e+01
 1.40000000000000013e+00, 4.87003601901481573e-06,-8.13759971491409004e+01, 4.87244498873897723e-06,-8.13759961214101253e+01
 1.50000000000000000e+00, 4.86998632204055689e-06,-8.13760059810577587e+01, 4.87239164911830914e-06,-8.13760049572704673e+01
 1.60000000000000009e+00, 4.86993667817406105e-06,-8.13760148065454132e+01, 4.87233834126233456e-06,-8.13760137883152339e+01
 1.70000000000000018e+00, 4.86988724478457067e-06,-8.13760236064643294e+01, 4.87228506521036683e-06,-8.13760226145473098e+01
 1.80000000000000004e+00, 4.86983783800995241e-06,-8.13760324031757563e+01, 4.87223182100245284e-06,-8.13760314359694945e+01
 1.90000000000000013e+00, 4.86978845784979205e-06,-8.13760411966796937e+01, 4.87217860867882324e-06,-8.13760402525846729e+01
 2.00000000000000000e+00, 4.86973910430376943e-06,-8.13760499869761134e+01, 4.87212542828044650e-06,-8.13760490643956445e+01
 2.10000000000000009e+00, 4.86968977737137293e-06,-8.13760587740650436e+01, 4.87207227984851720e-06,-8.13760578714052798e+01
 2.20000000000000018e+00, 4.86964047705223664e-06,-8.13760675579464703e+01, 4.87201916342478475e-06,-8.13760666736164211e+01
 2.30000000000000027e+00, 4.86959120334589892e-06,-8.13760763386204076e+01, 4.87196607905154660e-06,-8.13760754710318821e+01
 2.40000000000000036e+00, 4.86954195625199132e-06,-8.13760851160868413e+01, 4.87191302677142628e-06,-8.13760842636545192e+01
 2.50000000000000000e+00, 4.86949273577005220e-06,-8.13760938903457856e+01, 4.87186000662755048e-06,-8.13760930514871745e+01
 2.60000000000000009e+00, 4.86944354189976222e-06,-8.13761026613972120e+01, 4.87180701866360069e-06,-8.13761018345326619e+01
 2.70000000000000018e+00, 4.86939437464061318e-06,-8.13761114292411492e+01, 4.87175406292357604e-06,-8.13761106127938376e+01
 2.80000000000000027e+00, 4.86934523399219341e-06,-8.13761201938775969e+01, 4.87170113945203129e-06,-8.13761193862735297e+01
 2.90000000000000036e+00, 4.86929611995413276e-06,-8.13761289553065410e+01, 4.87164824829398034e-06,-8.13761281549745661e+01
 3.00000000000000000e+00, 4.86924703252602042e-06,-8.13761377135279815e+01, 4.87159538949480465e-06,-8.13761369188998032e+01
 3.10000000000000009e+00, 4.86919797170744303e-06,-8.13761464685419185e+01, 4.87154256310053285e-06,-8.13761456780520405e+01
 3.20000000000000018e+00, 4.86914893749794066e-06,-8.13761552203483660e+01, 4.87148976915746715e-06,-8.13761544324341344e+01
 3.30000000000000027e+00, 4.86909992989714654e-06,-8.13761639689473100e+01, 4.87143700771246286e-06,-8.13761631820489129e+01
 3.40000000000000036e+00, 4.86905094890460328e-06,-8.13761727143387645e+01, 4.87138427881283526e-06,-8.13761719268992039e+01
 3.50000000000000000e+00, 4.86900205282817431e-06,-8.13761814496092484e+01, 4.87133158250636377e-06,-8.13761806669878354e+01
 3.60000000000000009e+00, 4.86895321700406270e-06,-8.13761901776829575e+01, 4.87127891884128437e-06,-8.13761894023176353e+01
 3.70000000000000018e+00, 4.86890441658376496e-06,-8.13761989015060294e+01, 4.87122628786629639e-06,-8.13761981328914317e+01
 3.80000000000000027e+00, 4.86885565156668732e-06,-8.13762076210784784e+01, 4.87117368963051164e-06,-8.13762068587120666e+01
 3.90000000000000036e+00, 4.86880692195237493e-06,-8.13762163364002760e+01, 4.87112112418364501e-06,-8.13762155797823397e+01
 4.00000000000000000e+00, 4.86875822774018912e-06,-8.13762250474714506e+01, 4.87106859157568333e-06,-8.13762242961051072e+01
 4.10000000000000053e+00, 4.86870956892962422e-06,-8.13762337542919880e+01, 4.87101609185726390e-06,-8.13762330076831688e+01
 4.20000000000000018e+00, 4.86866094552008984e-06,-8.13762424568619025e+01, 4.87096362507934169e-06,-8.13762417145193666e+01
 4.29999999999999982e+00, 4.86861235751108623e-06,-8.13762511551811798e+01, 4.87091119129343155e-06,-8.13762504166165144e+01
 4.40000000000000036e+00, 4.86856380490206537e-06,-8.13762598492498199e+01, 4.87085879055140748e-06,-8.13762591139774543e+01
 4.50000000000000000e+00, 4.86851528769248430e-06,-8.13762685390678229e+01, 4.87080642290580329e-06,-8.13762678066049716e+01
 4.60000000000000053e+00, 4.86846680588174841e-06,-8.13762772246352029e+01, 4.87075408840937136e-06,-8.13762764945019228e+01
 4.70000000000000018e+00, 4.86841835946936049e-06,-8.13762859059519457e+01, 4.87070178711546799e-06,-8.13762851776711216e+01
 4.80000000000000071e+00, 4.86836994845477420e-06,-8.13762945830180513e+01, 4.87064951907791450e-06,-8.13762938561153817e+01
