,pulse 0,pulse 1,APD,drug concentration,qNet
0,290.03645946187083,290.036960135928,290.036960135928,0.1,0.49072163917694234
1,290.4493891271133,290.449747746532,290.449747746532,0.16237767391887217,0.49014728374773053
2,291.106290056171,291.10688627405716,291.10688627405716,0.26366508987303583,0.4892351381210095
3,292.1406685304692,292.1409300564327,292.1409300564327,0.42813323987193935,0.48780119772769887
4,293.73770060558576,293.73801941365156,293.73801941365156,0.6951927961775606,0.48558883228871086
5,296.13382773418454,296.1333657593155,296.13382773418454,1.1288378916846888,0.4822784516230219
6,299.57130019015614,299.57193615452195,299.57193615452195,1.8329807108324356,0.4775434636909498
7,304.2022185084911,304.2028146479833,304.2028146479833,2.9763514416313175,0.4711891694290484
8,309.931263046022,309.93148968198886,309.93148968198886,4.832930238571752,0.46334368782389124
9,316.3405431608367,316.34045956553683,316.3405431608367,7.847599703514611,0.4545731192092314
10,322.7620362247035,322.76208143871423,322.76208143871423,12.742749857031335,0.44578176190183416
11,328.5277118846135,328.52734625925535,328.5277118846135,20.6913808111479,0.4378925330619764
12,333.2079207274078,333.2081445246872,333.2081445246872,33.59818286283781,0.43148422550243953
13,336.7042582704653,336.7043809044984,336.7043809044984,54.555947811685144,0.4266960144082573
14,339.1571030800692,339.1573665890535,339.1573665890535,88.58667904100822,0.42333845647959256
15,340.7998363622177,340.800985877382,340.800985877382,143.8449888287663,0.4210855196390801
16,341.8702434004818,341.8699890565493,341.8702434004818,233.57214690901213,0.4196197587137376
17,342.5519393734567,342.55186870801873,342.5519393734567,379.2690190732246,0.4186842748772145
18,342.98105834608697,342.98189459671966,342.98189459671966,615.8482110660261,0.41809498870338535
19,343.2521598275715,343.25088658082603,343.2521598275715,1000.0,0.4177248308521508
