,pulse 0,pulse 1,APD,drug concentration,qNet
0,290.4080412515784,290.4084850467662,290.4084850467662,0.1,0.4903285989517517
1,290.9626395195169,290.96235471269586,290.9626395195169,0.16237767391887217,0.4896221660659329
2,291.7985157385397,291.798004866007,291.7985157385397,0.26366508987303583,0.4885542648222017
3,293.03838109404177,293.03835325947773,293.03838109404177,0.42813323987193935,0.48696646636749547
4,294.8438015316788,294.84383244077736,294.84383244077736,0.6951927961775606,0.48464591272116964
5,297.3924581295525,297.3922589595751,297.3924581295525,1.1288378916846888,0.4813518772527682
6,300.8449084883924,300.84538184750323,300.84538184750323,1.8329807108324356,0.4768555594873171
7,305.2688731942725,305.26897734186485,305.26897734186485,2.9763514416313175,0.4710338006130029
8,310.5510284171076,310.55103542547613,310.55103542547613,4.832930238571752,0.4639905669232328
9,316.35225524462436,316.35179037935256,316.35225524462436,7.847599703514611,0.4561322546221246
10,322.16788540010094,322.16840446977363,322.16840446977363,12.742749857031335,0.4481162418137144
11,327.4912745420565,327.4914598771822,327.4914598771822,20.6913808111479,0.44065514396884564
12,331.96917123920144,331.9680256377905,331.96917123920144,33.59818286283781,0.4342788326148735
13,335.4763378031237,335.4763445133742,335.4763445133742,54.555947811685144,0.42921919861306057
14,338.0720170924239,338.0724987272617,338.0724987272617,88.58667904100822,0.4254361271490875
15,339.91361173935775,339.9143190341777,339.9143190341777,143.8449888287663,0.4227317113355604
16,341.18200830832103,341.1821142444091,341.1821142444091,233.57214690901213,0.42086071149137994
17,342.0358701314404,342.0364542675028,342.0364542675028,379.2690190732246,0.4195941453261122
18,342.6034719460909,342.6040430476837,342.6040430476837,615.8482110660261,0.4187509781652206
19,342.9773193228643,342.97769191837773,342.97769191837773,1000.0,0.41819553353859373
