,pulse 0,pulse 1,drug concentration
0,289.3630139788734,289.3624769639535,0.0
1,290.06000220015704,290.0599652766366,0.1
2,295.41619925635683,295.4162115173562,1.0
3,319.0178747139721,319.01776241431986,10.0
4,331.69948415632155,331.69999239886664,30.0
5,339.34564864826285,339.3451102195005,100.0
6,342.1243386335901,342.1245709747548,300.0
7,342.72644785310314,342.7263594822977,500.0
8,343.19125587190325,343.1910239975865,1000.0
