"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 4.96137797524015151e-06,-8.13766841647000376e+01, 4.96253604765728521e-06,-8.13766824816969461e+01
 1.00000000000000006e-01, 4.96132876673588676e-06,-8.13766930084681235e+01, 4.96248559267245582e-06,-8.13766913460536614e+01
 2.00000000000000011e-01, 4.96127971014588081e-06,-8.13767018474866290e+01, 4.96243517901735649e-06,-8.13767002055549398e+01
 3.00000000000000044e-01, 4.96123119961823264e-06,-8.13767106599708683e+01, 4.96238480662448633e-06,-8.13767090602032255e+01
 4.00000000000000022e-01, 4.96118272960751782e-06,-8.13767194704963543e+01, 4.96233447542619704e-06,-8.13767179100010196e+01
 5.00000000000000000e-01, 4.96113425982052558e-06,-8.13767282810218404e+01, 4.96228418535512579e-06,-8.13767267549507523e+01
 6.00000000000000089e-01, 4.96108579025725761e-06,-8.13767370915473265e+01, 4.96223393634375897e-06,-8.13767355950549103e+01
 7.00000000000000067e-01, 4.96103732091766647e-06,-8.13767459020728268e+01, 4.96218372832477441e-06,-8.13767444303159380e+01
 8.00000000000000044e-01, 4.96098885180184535e-06,-8.13767547125983128e+01, 4.96213356123079147e-06,-8.13767532607363080e+01
 9.00000000000000022e-01, 4.96094056551144515e-06,-8.13767635104459686e+01, 4.96208343499462351e-06,-8.13767620863184504e+01
 1.00000000000000000e+00, 4.96089236174681195e-06,-8.13767723025792975e+01, 4.96203334954897460e-06,-8.13767709070648380e+01
 1.10000000000000009e+00, 4.96084420224773601e-06,-8.13767810916546210e+01, 4.96198330482674194e-06,-8.13767797229779006e+01
 1.20000000000000018e+00, 4.96079608701354056e-06,-8.13767898776719250e+01, 4.96193330076071602e-06,-8.13767885340601111e+01
 1.30000000000000004e+00, 4.96074801604345650e-06,-8.13767986606312235e+01, 4.96188333728397107e-06,-8.13767973403138711e+01
 1.40000000000000013e+00, 4.96069998933680959e-06,-8.13768074405325024e+01, 4.96183341432943224e-06,-8.13768061417416391e+01
 1.50000000000000000e+00, 4.96065200689287899e-06,-8.13768162173757617e+01, 4.96178353183011108e-06,-8.13768149383458592e+01
 1.60000000000000009e+00, 4.96060406871089562e-06,-8.13768249911610155e+01, 4.96173368971915807e-06,-8.13768237301289474e+01
 1.70000000000000018e+00, 4.96055617479018691e-06,-8.13768337618882498e+01, 4.96168388792971688e-06,-8.13768325170933338e+01
 1.80000000000000004e+00, 4.96050832857653204e-06,-8.13768425274253531e+01, 4.96163412639492020e-06,-8.13768412992414625e+01
 1.90000000000000013e+00, 4.96046053288748953e-06,-8.13768512860288382e+01, 4.96158440504813956e-06,-8.13768500765757210e+01
 2.00000000000000000e+00, 4.96041278318903856e-06,-8.13768600405031464e+01, 4.96153472382253730e-06,-8.13768588490985678e+01
 2.10000000000000009e+00, 4.96036507948045915e-06,-8.13768687908482775e+01, 4.96148508265151630e-06,-8.13768676168124045e+01
 2.20000000000000018e+00, 4.96031742176097626e-06,-8.13768775370642459e+01, 4.96143548146851331e-06,-8.13768763797196328e+01
 2.30000000000000027e+00, 4.96026981002991735e-06,-8.13768862791510372e+01, 4.96138592020690919e-06,-8.13768851378226827e+01
 2.40000000000000036e+00, 4.96022224428651162e-06,-8.13768950171086658e+01, 4.96133639880026862e-06,-8.13768938911239417e+01
 2.50000000000000000e+00, 4.96017472453013396e-06,-8.13769037509371032e+01, 4.96128691718205292e-06,-8.13769026396258397e+01
 2.60000000000000009e+00, 4.96012725075991870e-06,-8.13769124806363919e+01, 4.96123747528595041e-06,-8.13769113833307500e+01
 2.70000000000000018e+00, 4.96007982297529070e-06,-8.13769212062064895e+01, 4.96118807304549358e-06,-8.13769201222411027e+01
 2.80000000000000027e+00, 4.96003239598199985e-06,-8.13769299248958760e+01, 4.96113871039449866e-06,-8.13769288563592568e+01
 2.90000000000000036e+00, 4.95998500956617978e-06,-8.13769386391268625e+01, 4.96108938726657605e-06,-8.13769375856876422e+01
 3.00000000000000000e+00, 4.95993766372859707e-06,-8.13769473488995629e+01, 4.96104010359561315e-06,-8.13769463102286181e+01
 3.10000000000000009e+00, 4.95989035846873586e-06,-8.13769560542139487e+01, 4.96099085931539145e-06,-8.13769550299845861e+01
 3.20000000000000018e+00, 4.95984309378588635e-06,-8.13769647550700483e+01, 4.96094165435982544e-06,-8.13769637449579193e+01
 3.30000000000000027e+00, 4.95979586967948187e-06,-8.13769734514678476e+01, 4.96089248866281522e-06,-8.13769724551510052e+01
 3.40000000000000036e+00, 4.95974868614891086e-06,-8.13769821434073464e+01, 4.96084336215834811e-06,-8.13769811605662170e+01
 3.50000000000000000e+00, 4.95970154319351433e-06,-8.13769908308885590e+01, 4.96079427478040045e-06,-8.13769898612059421e+01
 3.60000000000000009e+00, 4.95965444081277558e-06,-8.13769995139114570e+01, 4.96074522646312304e-06,-8.13769985570725254e+01
 3.70000000000000018e+00, 4.95960737900603395e-06,-8.13770081924760547e+01, 4.96069621714056336e-06,-8.13770072481683542e+01
 3.80000000000000027e+00, 4.95956035777263296e-06,-8.13770168665823661e+01, 4.96064724674685019e-06,-8.13770159344958017e+01
 3.90000000000000036e+00, 4.95951337711200851e-06,-8.13770255362303772e+01, 4.96059831521628935e-06,-8.13770246160571986e+01
 4.00000000000000000e+00, 4.95946643702355241e-06,-8.13770342014200878e+01, 4.96054942248303336e-06,-8.13770332928549323e+01
 4.10000000000000053e+00, 4.95941953750665481e-06,-8.13770428621514981e+01, 4.96050056848145748e-06,-8.13770419648913332e+01
 4.20000000000000018e+00, 4.95937267856070500e-06,-8.13770515184246079e+01, 4.96045175314582772e-06,-8.13770506321687748e+01
 4.29999999999999982e+00, 4.95932584431985768e-06,-8.13770601699104503e+01, 4.96040297641053969e-06,-8.13770592946896016e+01
 4.40000000000000036e+00, 4.95927900702588011e-06,-8.13770688160334288e+01, 4.96035423821007369e-06,-8.13770679524561444e+01
 4.50000000000000000e+00, 4.95923220618994887e-06,-8.13770774576128559e+01, 4.96030553847884228e-06,-8.13770766054707622e+01
 4.60000000000000053e+00, 4.95918544181158029e-06,-8.13770860946487176e+01, 4.96025687715139182e-06,-8.13770852537357854e+01
 4.70000000000000018e+00, 4.95913871389024075e-06,-8.13770947271410137e+01, 4.96020825416220177e-06,-8.13770938972535731e+01
 4.80000000000000071e+00, 4.95909202242535173e-06,-8.13771033550897585e+01, 4.96015966944597776e-06,-8.13771025360264275e+01
 4.90000000000000036e+00, 4.95904536741638129e-06,-8.13771119784949519e+01, 4.96011112293731359e-06,-8.13771111700566934e+01
 5.00000000000000000e+00, 4.95899874886289490e-06,-8.13771205973565657e+01, 4.96006261457088270e-06,-8.13771197993467013e+01
 5.10000000000000053e+00, 4.95895216676421747e-06,-8.13771292116746423e+01, 4.96001414428143729e-06,-8.13771284238987676e+01
 5.20000000000000018e+00, 4.95890562111996276e-06,-8.13771378214491392e+01, 4.95996571200376429e-06,-8.13771370437152086e+01
 5.30000000000000071e+00, 4.95885911192950482e-06,-8.13771464266800848e+01, 4.95991731767258203e-06,-8.13771456587983693e+01
 5.40000000000000036e+00, 4.95881263919231509e-06,-8.13771550273674791e+01, 4.95986896122283245e-06,-8.13771542691505374e+01
 5.50000000000000000e+00, 4.95876620290795989e-06,-8.13771636235112936e+01, 4.95982064258939396e-06,-8.13771628747740294e+01
 5.60000000000000053e+00, 4.95871980307576668e-06,-8.13771722151115711e+01, 4.95977236170717292e-06,-8.13771714756711617e+01
 5.70000000000000018e+00, 4.95867343969535090e-06,-8.13771808021682688e+01, 4.95972411851115617e-06,-8.13771800718442364e+01
 5.80000000000000071e+00, 4.95862711276608914e-06,-8.13771893846814152e+01, 4.95967591293635850e-06,-8.13771886632955557e+01
 5.90000000000000036e+00, 4.95858082228745201e-06,-8.13771979626510102e+01, 4.95962774491782603e-06,-8.13771972500274217e+01
 6.00000000000000000e+00, 4.95853456825901174e-06,-8.13772065360770256e+01, 4.95957961439067942e-06,-8.13772058320421223e+01
 6.10000000000000053e+00, 4.95848835068009496e-06,-8.13772151049595038e+01, 4.95953152129002409e-06,-8.13772144093419598e+01
 6.20000000000000018e+00, 4.95844216955032134e-06,-8.13772236692984023e+01, 4.95948346555103830e-06,-8.13772229819292221e+01
 6.30000000000000071e+00, 4.95839602486906746e-06,-8.13772322290937495e+01, 4.95943544710897825e-06,-8.13772315498061829e+01
 6.40000000000000036e+00, 4.95834991663580818e-06,-8.13772407843455454e+01, 4.95938746589903406e-06,-8.13772401129751444e+01
 6.50000000000000000e+00, 4.95830384485006405e-06,-8.13772493350537758e+01, 4.95933952185656694e-06,-8.13772486714383660e+01
 6.60000000000000053e+00, 4.95825780951131502e-06,-8.13772578812184406e+01, 4.95929161491681953e-06,-8.13772572251981501e+01
 6.70000000000000018e+00, 4.95821181061898593e-06,-8.13772664228395541e+01, 4.95924374501520812e-06,-8.13772657742567560e+01
 6.80000000000000071e+00, 4.95816584817260076e-06,-8.13772749599171021e+01, 4.95919591208713035e-06,-8.13772743186164575e+01
 6.90000000000000036e+00, 4.95811992217158777e-06,-8.13772834924510988e+01, 4.95914811606805246e-06,-8.13772828582795142e+01
 7.00000000000000000e+00, 4.95807403261547346e-06,-8.13772920204415300e+01, 4.95910035689342463e-06,-8.13772913932481998e+01
 7.10000000000000053e+00, 4.95802812353143976e-06,-8.13773005440664718e+01, 4.95905263449876985e-06,-8.13772999235247738e+01
 7.20000000000000018e+00, 4.95798224259360192e-06,-8.13773090631742377e+01, 4.95900494881963654e-06,-8.13773084491114957e+01
 7.30000000000000071e+00, 4.95793639579109361e-06,-8.13773175777457851e+01, 4.95895729979159938e-06,-8.13773169700106251e+01
 7.40000000000000036e+00, 4.95789058312338457e-06,-8.13773260877811282e+01, 4.95890968735035586e-06,-8.13773254862243931e+01
 7.50000000000000000e+00, 4.95784480459004113e-06,-8.13773345932802528e+01, 4.95886211143148235e-06,-8.13773339977550734e+01
 7.60000000000000053e+00, 4.95779906019053558e-06,-8.13773430942431730e+01, 4.95881457197072547e-06,-8.13773425046048970e+01
 7.70000000000000018e+00, 4.95775334992447999e-06,-8.13773515906698606e+01, 4.95876706890380982e-06,-8.13773510067761094e+01
 7.80000000000000071e+00, 4.95770767379129921e-06,-8.13773600825603438e+01, 4.95871960216648286e-06,-8.13773595042709559e+01
 7.90000000000000036e+00, 4.95766203179056211e-06,-8.13773685699146085e+01, 4.95867217169461235e-06,-8.13773679970916533e+01
 8.00000000000000000e+00, 4.95761642392173759e-06,-8.13773770527326690e+01, 4.95862477742394575e-06,-8.13773764852404611e+01
 8.09999999999999964e+00, 4.95757085018444450e-06,-8.13773855310144967e+01, 4.95857741929040078e-06,-8.13773849687195963e+01
 8.20000000000000107e+00, 4.95752531057810685e-06,-8.13773940047601201e+01, 4.95853009722991551e-06,-8.13773934475312757e+01
 8.30000000000000071e+00, 4.95747980510229520e-06,-8.13774024739695250e+01, 4.95848281117835597e-06,-8.13774019216777447e+01
 8.40000000000000036e+00, 4.95743433375652757e-06,-8.13774109386427114e+01, 4.95843556107180507e-06,-8.13774103911611917e+01
