,pulse 0,pulse 1,APD,drug concentration,qNet
0,290.03709152833096,290.03701709283536,290.03709152833096,0.09999999999999976,0.4907210225487141
1,290.3756538082011,290.3760832433466,290.3760832433466,0.1511882192671143,0.4902494278920338
2,290.88064236365227,290.8811292443513,290.8811292443513,0.22857877646253566,0.4895490102124632
3,291.626676468172,291.62634883150673,291.626676468172,0.345584181797751,0.48851275426208673
4,292.7159484112701,292.71618650018155,292.71618650018155,0.5224825706486417,0.4870031916858285
5,294.2811518196047,294.28025207758554,294.2811518196047,0.7899320948562923,0.48483636584845785
6,296.4749199603491,296.4754227281738,296.4754227281738,1.1942842684018686,0.4818079405804173
7,299.44717214955483,299.44760107063667,299.44760107063667,1.8056171202285773,0.47771441246431257
8,303.28978698368843,303.2892946950809,303.28978698368843,2.7298803752021956,0.47244090415269063
9,307.96485115790614,307.9636819679974,307.96485115790614,4.127257537522516,0.4660361161609208
10,313.2638942927325,313.26377085333183,313.2638942927325,6.239927199004664,0.45878401560993354
11,318.81654000703827,318.8163944632317,318.81654000703827,9.434034869805043,0.4511827715217542
12,324.18250519225035,324.18314922544965,324.18314922544965,14.263149448955787,0.44383938514022386
13,328.97206433918757,328.9716338851417,328.97206433918757,21.56420194833177,0.4372830280774988
14,332.95237276262236,332.95237320815335,332.95237320815335,32.602533577938324,0.4318345259579877
15,336.06541337301377,336.0660902067533,336.0660902067533,49.29119144757,0.42757153334628833
16,338.38772787342936,338.3868547987937,338.38772787342936,74.52247802607748,0.4243921540551819
17,340.0573288627129,340.05715829086347,340.0573288627129,112.66921530598604,0.42210356488857365
18,341.22862037134047,341.22824633611805,341.22862037134047,170.3425981762065,0.42050013228359673
19,342.0336262195577,342.0343162610382,342.0343162610382,257.5379817458395,0.4193955926089891
20,342.5809761917442,342.5805574463089,342.5809761917442,389.36718206412513,0.41864504616463044
21,342.94973787817844,342.95008552785316,342.95008552785316,588.6775227735884,0.4181396402297942
22,343.19651449808583,343.1968817050195,343.1968817050195,890.0115526320308,0.4177980873058761
23,343.3627004147364,343.3636052024832,343.3636052024832,1345.5937348369878,0.4175705852913858
24,343.4730651349526,343.4726313749328,343.4730651349526,2034.3817598141854,0.41741791609670303
25,343.5477764768253,343.5472708663937,343.5477764768253,3075.751392542478,0.41731659679309774
26,343.5946793476187,343.5953076515072,343.5953076515072,4650.187100853219,0.41725223072947737
27,343.6262800992099,343.6265433110769,343.6265433110769,7030.565565238341,0.4172135862836462
28,343.64481658589193,343.64469779749265,343.64481658589193,10629.456585676113,0.41719148274416046
29,343.655494890053,343.65526017430705,343.655494890053,16070.645453149375,0.41717824605318815
30,343.663239863018,343.66287882518736,343.663239863018,24297.286860218865,0.41717076900956895
31,343.66739011167607,343.6667989974854,343.66739011167607,36735.467759336454,0.41716592042795686
32,343.66948988759094,343.66936690080485,343.66948988759094,55541.60232430787,0.41716283487182293
33,343.67328744796873,343.6706335583537,343.67328744796873,83976.70905519507,0.4171606660678771
34,343.67221486169757,343.67222000799245,343.67222000799245,126972.83405339131,0.41715901125830934
35,343.6731561639375,343.67312358224615,343.6731561639375,191990.697963782,0.4171586201359578
36,343.6738565132276,343.6735279113638,343.6738565132276,290319.2894428127,0.41715779581503776
37,343.6735122493515,343.6750246585991,343.6750246585991,439047.40948209394,0.4171581158367118
38,343.6741454889698,343.6743169081663,343.6743169081663,664059.7895343616,0.4171572446679284
39,343.6745706638341,343.67483545028637,343.67483545028637,1004602.1288130056,0.41715731752324514
40,343.67532188302397,343.67512714707226,343.67532188302397,1520263.8889602306,0.41715602310408406
41,343.674720421181,343.6744312139206,343.674720421181,2301721.9906758703,0.41715668320043614
42,343.67463882448175,343.67429610921204,343.67463882448175,3487415.2609858536,0.4171563795378705
43,343.67415690059465,343.67411166765146,343.67415690059465,5289757.023646077,0.4171563356305374
44,343.6747804606907,343.6740380411304,343.6747804606907,8037117.778501162,0.4171567120937877
45,343.6751905348528,343.6744211465216,343.6751905348528,12242889.275893474,0.4171569365666008
46,343.67485703550705,343.6748189645119,343.67485703550705,18723456.376673907,0.41715641947711174
47,343.67466915206523,343.6738842050901,343.67466915206523,28810407.863499336,0.4171573540065266
48,343.6741321289079,343.67486792101755,343.67486792101755,44759743.823015995,0.4171567944056319
49,343.67452057651104,343.6732764774827,343.67452057651104,70617056.9891212,0.41715684038388173
50,343.6747220278048,343.6747402201709,343.6747402201709,114285330.5792462,0.41715670782023145
51,343.67467351883136,343.6741193061848,343.67467351883136,193379702.6363828,0.417156222413588
52,343.6748912607569,343.6740006511463,343.6748912607569,356626274.4401994,0.41715624998894557
53,343.6753535075687,343.6753165133745,343.6753535075687,807478356.0206993,0.41715576151289024
54,343.674617167784,343.67458164459117,343.674617167784,4927483007.005834,0.41715636560543795
