"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 4.87050939164989457e-06,-8.13758736528701547e+01, 4.87145218035452102e-06,-8.13758729098155271e+01
 1.00000000000000006e-01, 4.87045953449380852e-06,-8.13758825501983551e+01, 4.87140167816421852e-06,-8.13758818144721658e+01
 2.00000000000000011e-01, 4.87040967758375334e-06,-8.13758914475265556e+01, 4.87135120429866306e-06,-8.13758907142433117e+01
 3.00000000000000044e-01, 4.87036005863687533e-06,-8.13759003160939329e+01, 4.87130075872483389e-06,-8.13758996091315794e+01
 4.00000000000000022e-01, 4.87031045748545651e-06,-8.13759091825377254e+01, 4.87125034141050903e-06,-8.13759084991395554e+01
 5.00000000000000000e-01, 4.87026085657741397e-06,-8.13759180489815037e+01, 4.87119995232423223e-06,-8.13759173842698118e+01
 6.00000000000000089e-01, 4.87021125591265538e-06,-8.13759269154252962e+01, 4.87114959143510626e-06,-8.13759262645249635e+01
 7.00000000000000067e-01, 4.87016165549122649e-06,-8.13759357818690887e+01, 4.87109925871309787e-06,-8.13759351399075825e+01
 8.00000000000000044e-01, 4.87011205531317388e-06,-8.13759446483128670e+01, 4.87104895412883620e-06,-8.13759440104202554e+01
 9.00000000000000022e-01, 4.87006253797580495e-06,-8.13759535047787637e+01, 4.87099867765366697e-06,-8.13759528760655684e+01
 1.00000000000000000e+00, 4.87001310454393836e-06,-8.13759623511379857e+01, 4.87094842925965334e-06,-8.13759617368461079e+01
 1.10000000000000009e+00, 4.86996369527354344e-06,-8.13759711946076152e+01, 4.87089820891967247e-06,-8.13759705927644319e+01
 1.20000000000000018e+00, 4.86991431016423988e-06,-8.13759800351876521e+01, 4.87084801660722408e-06,-8.13759794438231268e+01
 1.30000000000000004e+00, 4.86986494921560585e-06,-8.13759888728781107e+01, 4.87079785229653296e-06,-8.13759882900247788e+01
 1.40000000000000013e+00, 4.86981561242730931e-06,-8.13759977076789767e+01, 4.87074771596259046e-06,-8.13759971313719603e+01
 1.50000000000000000e+00, 4.86976629979897334e-06,-8.13760065395902501e+01, 4.87069760758121126e-06,-8.13760059678672150e+01
 1.60000000000000009e+00, 4.86971701133022101e-06,-8.13760153686119310e+01, 4.87064752712874110e-06,-8.13760147995131433e+01
 1.70000000000000018e+00, 4.86966774702062879e-06,-8.13760241947440335e+01, 4.87059747458239736e-06,-8.13760236263123033e+01
 1.80000000000000004e+00, 4.86961850686986550e-06,-8.13760330179865434e+01, 4.87054744992012497e-06,-8.13760324482672530e+01
 1.90000000000000013e+00, 4.86956929087755760e-06,-8.13760418383394608e+01, 4.87049745312055499e-06,-8.13760412653805645e+01
 2.00000000000000000e+00, 4.86952009904327903e-06,-8.13760506558027998e+01, 4.87044748416309013e-06,-8.13760500776547957e+01
 2.10000000000000009e+00, 4.86947098957405311e-06,-8.13760594633105399e+01, 4.87039754302787085e-06,-8.13760588850925046e+01
 2.20000000000000018e+00, 4.86942193152651267e-06,-8.13760682646188798e+01, 4.87034762969572371e-06,-8.13760676876962634e+01
 2.30000000000000027e+00, 4.86937290955831605e-06,-8.13760770615901947e+01, 4.87029774414835025e-06,-8.13760764854686016e+01
 2.40000000000000036e+00, 4.86932392366885594e-06,-8.13760858542244989e+01, 4.87024788636809748e-06,-8.13760852784120772e+01
 2.50000000000000000e+00, 4.86927497385756820e-06,-8.13760946425217924e+01, 4.87019805633800015e-06,-8.13760940665292622e+01
 2.60000000000000009e+00, 4.86922606012394124e-06,-8.13761034264820609e+01, 4.87014825404192907e-06,-8.13761028498227006e+01
 2.70000000000000018e+00, 4.86917718246731859e-06,-8.13761122061053328e+01, 4.87009847946449535e-06,-8.13761116282949359e+01
 2.80000000000000027e+00, 4.86912834088723524e-06,-8.13761209813915798e+01, 4.87004873259109953e-06,-8.13761204019484978e+01
 2.90000000000000036e+00, 4.86907953538303559e-06,-8.13761297523408302e+01, 4.86999901340774692e-06,-8.13761291707859584e+01
 3.00000000000000000e+00, 4.86903076595425715e-06,-8.13761385189530557e+01, 4.86994932190132546e-06,-8.13761379348098473e+01
 3.10000000000000009e+00, 4.86898203260029175e-06,-8.13761472812282705e+01, 4.86989965805942443e-06,-8.13761466940227081e+01
 3.20000000000000018e+00, 4.86893333532058121e-06,-8.13761560391664744e+01, 4.86985002187038355e-06,-8.13761554484270846e+01
 3.30000000000000027e+00, 4.86888469457223581e-06,-8.13761647901297209e+01, 4.86980041332338200e-06,-8.13761641980254922e+01
 3.40000000000000036e+00, 4.86883609320553957e-06,-8.13761735363293184e+01, 4.86975083240821048e-06,-8.13761729428204887e+01
 3.50000000000000000e+00, 4.86878753112882911e-06,-8.13761822777769908e+01, 4.86970127911555586e-06,-8.13761816828145896e+01
 3.60000000000000009e+00, 4.86873900834144969e-06,-8.13761910144727523e+01, 4.86965175343675893e-06,-8.13761904180103386e+01
 3.70000000000000018e+00, 4.86869052484284310e-06,-8.13761997464165887e+01, 4.86960225536396599e-06,-8.13761991484102651e+01
 3.80000000000000027e+00, 4.86864208063235544e-06,-8.13762084736085143e+01, 4.86955278489012974e-06,-8.13762078740168846e+01
 3.90000000000000036e+00, 4.86859367570938447e-06,-8.13762171960485290e+01, 4.86950334200885930e-06,-8.13762165948327407e+01
 4.00000000000000000e+00, 4.86854531007332202e-06,-8.13762259137366328e+01, 4.86945392671467100e-06,-8.13762253108603346e+01
 4.10000000000000053e+00, 4.86849698372361413e-06,-8.13762346266728116e+01, 4.86940453900274351e-06,-8.13762340221021958e+01
 4.20000000000000018e+00, 4.86844869665960773e-06,-8.13762433348570795e+01, 4.86935517886902124e-06,-8.13762427285608538e+01
 4.29999999999999982e+00, 4.86840044888070143e-06,-8.13762520382894365e+01, 4.86930584631025498e-06,-8.13762514302388240e+01
 4.40000000000000036e+00, 4.86835223962655188e-06,-8.13762607369385904e+01, 4.86925654132401204e-06,-8.13762601271386075e+01
 4.50000000000000000e+00, 4.86830406666559825e-06,-8.13762694307127816e+01, 4.86920726390852636e-06,-8.13762688192627337e+01
 4.60000000000000053e+00, 4.86825593268586996e-06,-8.13762781197226417e+01, 4.86915801406289925e-06,-8.13762775066137038e+01
 4.70000000000000018e+00, 4.86820783768686387e-06,-8.13762868039681422e+01, 4.86910879178690368e-06,-8.13762861891940474e+01
 4.80000000000000071e+00, 4.86815978166793878e-06,-8.13762954834492973e+01, 4.86905959708127321e-06,-8.13762948670062372e+01
 4.90000000000000036e+00, 4.86811176462849922e-06,-8.13763041581661071e+01, 4.86901042994727498e-06,-8.13763035400528167e+01
 5.00000000000000000e+00, 4.86806378656790314e-06,-8.13763128281185857e+01, 4.86896129038719006e-06,-8.13763122083362589e+01
 5.10000000000000053e+00, 4.86801584748565165e-06,-8.13763214933067047e+01, 4.86891217840387887e-06,-8.13763208718590931e+01
 5.20000000000000018e+00, 4.86796794738110522e-06,-8.13763301537304784e+01, 4.86886309400112681e-06,-8.13763295306238064e+01
 5.30000000000000071e+00, 4.86792008625366670e-06,-8.13763388093899067e+01, 4.86881403718344263e-06,-8.13763381846328997e+01
 5.40000000000000036e+00, 4.86787226410270083e-06,-8.13763474602850039e+01, 4.86876500795612114e-06,-8.13763468338888742e+01
 5.50000000000000000e+00, 4.86782448092770614e-06,-8.13763561064157415e+01, 4.86871600632532366e-06,-8.13763554783942027e+01
 5.60000000000000053e+00, 4.86777673672804568e-06,-8.13763647477821337e+01, 4.86866703229781119e-06,-8.13763641181514146e+01
 5.70000000000000018e+00, 4.86772903150312821e-06,-8.13763733843841806e+01, 4.86861808588131462e-06,-8.13763727531629826e+01
 5.80000000000000071e+00, 4.86768136525236167e-06,-8.13763820162218821e+01, 4.86856916708434831e-06,-8.13763813834313794e+01
 5.90000000000000036e+00, 4.86763373797510907e-06,-8.13763906432952524e+01, 4.86852027591607123e-06,-8.13763900089591203e+01
 6.00000000000000000e+00, 4.86758614967087406e-06,-8.13763992656042632e+01, 4.86847141238657240e-06,-8.13763986297486781e+01
 6.10000000000000053e+00, 4.86753860033902222e-06,-8.13764078831489286e+01, 4.86842257650668028e-06,-8.13764072458025396e+01
 6.20000000000000018e+00, 4.86749108997896146e-06,-8.13764164959292486e+01, 4.86837376828806275e-06,-8.13764158571231775e+01
 6.30000000000000071e+00, 4.86744361859010479e-06,-8.13764251039452233e+01, 4.86832498774308480e-06,-8.13764244637130929e+01
 6.40000000000000036e+00, 4.86739618617181609e-06,-8.13764337071968669e+01, 4.86827623488509227e-06,-8.13764330655747301e+01
 6.50000000000000000e+00, 4.86734879272360154e-06,-8.13764423056841508e+01, 4.86822750972798753e-06,-8.13764416627106044e+01
