"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 2.31982462069401111e-06,-8.13613111019819399e+01, 2.31981985313062066e-06,-8.13613118227013103e+01
 1.00000000000000006e-01, 2.31979622178220312e-06,-8.13613208298903174e+01, 2.31979106843689155e-06,-8.13613215527697520e+01
 2.00000000000000011e-01, 2.31976792633037940e-06,-8.13613305371897013e+01, 2.31976231079103060e-06,-8.13613312775121216e+01
 3.00000000000000044e-01, 2.31973966390620793e-06,-8.13613402379332200e+01, 2.31973358020244452e-06,-8.13613409969315313e+01
 4.00000000000000022e-01, 2.31971140165313245e-06,-8.13613499386767387e+01, 2.31970487668087251e-06,-8.13613507110311076e+01
 5.00000000000000000e-01, 2.31968313957113053e-06,-8.13613596394202716e+01, 2.31967620023640781e-06,-8.13613604198139768e+01
 6.00000000000000089e-01, 2.31965487766024747e-06,-8.13613693401637903e+01, 2.31964755087949983e-06,-8.13613701232832653e+01
 7.00000000000000067e-01, 2.31962670474918421e-06,-8.13613790231120646e+01, 2.31961892862097451e-06,-8.13613798214420854e+01
 8.00000000000000044e-01, 2.31959857840950646e-06,-8.13613886967645783e+01, 2.31959033347194577e-06,-8.13613895142935917e+01
 9.00000000000000022e-01, 2.31957045223923192e-06,-8.13613983704170920e+01, 2.31956176544399635e-06,-8.13613992018408680e+01
 1.00000000000000000e+00, 2.31954232623836184e-06,-8.13614080440696057e+01, 2.31953322454895169e-06,-8.13614088840870693e+01
 1.10000000000000009e+00, 2.31951420040689540e-06,-8.13614177177221194e+01, 2.31950471079910562e-06,-8.13614185610352791e+01
 1.20000000000000018e+00, 2.31948614928328300e-06,-8.13614273763798508e+01, 2.31947622420699678e-06,-8.13614282326886524e+01
 1.30000000000000004e+00, 2.31945815807465032e-06,-8.13614370230183965e+01, 2.31944776478561016e-06,-8.13614378990502871e+01
 1.40000000000000013e+00, 2.31943016703372635e-06,-8.13614466696569565e+01, 2.31941933254824166e-06,-8.13614475601233096e+01
 1.50000000000000000e+00, 2.31940217616055386e-06,-8.13614563162955022e+01, 2.31939092750859034e-06,-8.13614572159108178e+01
 1.60000000000000009e+00, 2.31937418545509051e-06,-8.13614659629340622e+01, 2.31936254968064536e-06,-8.13614668664159524e+01
 1.70000000000000018e+00, 2.31934626783411589e-06,-8.13614755947557171e+01, 2.31933419907879782e-06,-8.13614765116418255e+01
 1.80000000000000004e+00, 2.31931845086163556e-06,-8.13614852061590597e+01, 2.31930587571781913e-06,-8.13614861515915351e+01
 1.90000000000000013e+00, 2.31929065130456217e-06,-8.13614948140571528e+01, 2.31927757961279494e-06,-8.13614957862682076e+01
 2.00000000000000000e+00, 2.31926286916262001e-06,-8.13615044184499681e+01, 2.31924931077921282e-06,-8.13615054156749409e+01
 2.10000000000000009e+00, 2.31923510443544612e-06,-8.13615140193375339e+01, 2.31922106923285343e-06,-8.13615150398148756e+01
 2.20000000000000018e+00, 2.31920735712276522e-06,-8.13615236167198219e+01, 2.31919285498994380e-06,-8.13615246586910956e+01
 2.30000000000000027e+00, 2.31917962722421350e-06,-8.13615332105968605e+01, 2.31916466806702647e-06,-8.13615342723067130e+01
 2.40000000000000036e+00, 2.31915191473951569e-06,-8.13615428009686212e+01, 2.31913650848098198e-06,-8.13615438806648541e+01
 2.50000000000000000e+00, 2.31912421966833126e-06,-8.13615523878351183e+01, 2.31910837624909445e-06,-8.13615534837686170e+01
 2.60000000000000009e+00, 2.31909654201034133e-06,-8.13615619711963518e+01, 2.31908027138898470e-06,-8.13615630816211137e+01
 2.70000000000000018e+00, 2.31906888176522697e-06,-8.13615715510523216e+01, 2.31905219391865728e-06,-8.13615726742254424e+01
 2.80000000000000027e+00, 2.31904123893266971e-06,-8.13615811274030278e+01, 2.31902414385645467e-06,-8.13615822615847151e+01
 2.90000000000000036e+00, 2.31901361351235190e-06,-8.13615907002484704e+01, 2.31899612122110224e-06,-8.13615918437020298e+01
 3.00000000000000000e+00, 2.31898600550395507e-06,-8.13616002695886493e+01, 2.31896812603164086e-06,-8.13616014205805129e+01
 3.10000000000000009e+00, 2.31895841490716072e-06,-8.13616098354235646e+01, 2.31894015830754086e-06,-8.13616109922232482e+01
 3.20000000000000018e+00, 2.31893084172167367e-06,-8.13616193977532021e+01, 2.31891221806861094e-06,-8.13616205586333336e+01
 3.30000000000000027e+00, 2.31890328594713223e-06,-8.13616289565775901e+01, 2.31888430533497789e-06,-8.13616301198138956e+01
 3.40000000000000036e+00, 2.31887574758324037e-06,-8.13616385118967145e+01, 2.31885642012719537e-06,-8.13616396757680178e+01
 3.50000000000000000e+00, 2.31884823928820794e-06,-8.13616480610190251e+01, 2.31882856246613641e-06,-8.13616492264988125e+01
 3.60000000000000009e+00, 2.31882078862201881e-06,-8.13616575980843777e+01, 2.31880073237308058e-06,-8.13616587720093634e+01
 3.70000000000000018e+00, 2.31879336073066225e-06,-8.13616671305035482e+01, 2.31877292986962595e-06,-8.13616683123027826e+01
 3.80000000000000027e+00, 2.31876595561376939e-06,-8.13616766582765081e+01, 2.31874515497775430e-06,-8.13616778473821682e+01
 3.90000000000000036e+00, 2.31873857327088069e-06,-8.13616861814032859e+01, 2.31871740771983577e-06,-8.13616873772506040e+01
 4.00000000000000000e+00, 2.31871121370158367e-06,-8.13616956998838816e+01, 2.31868968811853400e-06,-8.13616969019112162e+01
 4.10000000000000053e+00, 2.31868387690548657e-06,-8.13617052137182810e+01, 2.31866199619698993e-06,-8.13617064213670602e+01
 4.20000000000000018e+00, 2.31865656288217603e-06,-8.13617147229064841e+01, 2.31863433197857446e-06,-8.13617159356212767e+01
 4.29999999999999982e+00, 2.31862927163121669e-06,-8.13617242274485051e+01, 2.31860669548715529e-06,-8.13617254446769209e+01
 4.40000000000000036e+00, 2.31860200315221890e-06,-8.13617337273443297e+01, 2.31857908674685380e-06,-8.13617349485371193e+01
 4.50000000000000000e+00, 2.31857475744477016e-06,-8.13617432225939581e+01, 2.31855150578224708e-06,-8.13617444472049414e+01
 4.60000000000000053e+00, 2.31854753450843594e-06,-8.13617527131974043e+01, 2.31852395261822942e-06,-8.13617539406834851e+01
 4.70000000000000018e+00, 2.31852033434282661e-06,-8.13617621991546542e+01, 2.31849642728006231e-06,-8.13617634289758485e+01
 4.80000000000000071e+00, 2.31849315694750891e-06,-8.13617716804657221e+01, 2.31846892979337231e-06,-8.13617729120851294e+01
