,qNet,drug concentration
0,0.49072147839312347,0.1
1,0.4901473706287753,0.16237767391887217
2,0.48923476187538045,0.26366508987303583
3,0.48780019637197686,0.42813323987193935
4,0.4855877936630755,0.6951927961775606
5,0.48227835244780437,1.1288378916846888
6,0.4775427297389354,1.8329807108324356
7,0.4711898846300996,2.9763514416313175
8,0.4633433278547434,4.832930238571752
9,0.454572335574198,7.847599703514611
10,0.4457828945955966,12.742749857031335
11,0.43789017293318694,20.6913808111479
12,0.43148419556827516,33.59818286283781
13,0.4266961227017773,54.555947811685144
14,0.42333780735074583,88.58667904100822
15,0.42108570558695224,143.8449888287663
16,0.4196199875718791,233.57214690901213
17,0.41868405292281774,379.2690190732246
18,0.41809507762882336,615.8482110660261
19,0.4177241532270947,1000.0
