,pulse 0,pulse 1,drug concentration
0,289.3630139788734,289.3624769639535,0.0
1,290.03631270205256,290.0367168561348,0.1
2,295.44447129339846,295.4438732211196,1.0
3,319.594672157924,319.5951766084776,10.0
4,332.22127838234616,332.22226959963206,30.0
5,339.6340426041314,339.6334096193662,100.0
6,342.26068418019264,342.2608906853321,300.0
7,342.82090933885536,342.8212762360877,500.0
8,343.24991741904796,343.25071211303936,1000.0
