,pulse 0,pulse 1,APD,drug concentration,qNet
0,290.06017812788986,290.06001029545104,290.06017812788986,0.09999999999999976,0.49077254741603865
1,290.4041715688832,290.4041347176045,290.4041715688832,0.1511882192671143,0.4903340679220859
2,290.91162371829705,290.91179256341417,290.91179256341417,0.22857877646253566,0.4896870614770151
3,291.6566566630346,291.6570697883315,291.6570697883315,0.345584181797751,0.4887351359693546
4,292.7368038222737,292.73665520235636,292.7368038222737,0.5224825706486417,0.4873531059805523
5,294.2764146104729,294.2769419273921,294.2769419273921,0.7899320948562923,0.48537626404189
6,296.42034444990185,296.4208889006175,296.4208889006175,1.1942842684018686,0.4826103031008122
7,299.3098515953223,299.3093085177208,299.3098515953223,1.8056171202285773,0.478860295939326
8,303.03679483350413,303.03697890612614,303.03697890612614,2.7298803752021956,0.47398040407458364
9,307.5826495605369,307.5827373804648,307.5827373804648,4.127257537522516,0.46796062244109726
10,312.7683241060657,312.76838879805615,312.76838879805615,6.239927199004664,0.46100231441314526
11,318.2483408386026,318.24621518188945,318.2483408386026,9.434034869805043,0.4535358168261257
12,323.5881729054893,323.5890269921229,323.5890269921229,14.263149448955787,0.44613868777248944
13,328.40305662783163,328.40320585320427,328.40320585320427,21.56420194833177,0.4393633074411999
14,332.4446267633494,332.44491860973494,332.44491860973494,32.602533577938324,0.43359637240764126
15,335.6385653241093,335.63874547805335,335.63874547805335,49.29119144757,0.4289835608428897
16,338.0448296579173,338.04403734161696,338.0448296579173,74.52247802607748,0.4254771376830432
17,339.79234778973006,339.79171496263973,339.79234778973006,112.66921530598604,0.42291354141522436
18,341.0255126608358,341.0251583109244,341.0255126608358,170.3425981762065,0.42109303644487467
19,341.88136800849827,341.88178221708205,341.88178221708205,257.5379817458395,0.41982431507829693
20,342.4675855264582,342.46742314160656,342.4675855264582,389.36718206412513,0.41895348002874916
21,342.865904701293,342.8654009069125,342.865904701293,588.6775227735884,0.41836266274791845
22,343.1333176607036,343.13315737607047,343.1333176607036,890.0115526320308,0.4179640210864359
23,343.3128380828584,343.3131456566904,343.3131456566904,1345.5937348369878,0.4176959056217366
24,343.4339280585571,343.4339781038978,343.4339781038978,2034.3817598141854,0.4175158745598189
25,343.51400212667056,343.5136857030695,343.51400212667056,3075.751392542478,0.41739672207512396
26,343.56731784121166,343.56751700699243,343.56751700699243,4650.187100853219,0.41731665087002706
27,343.60238195626334,343.6034945695516,343.6034945695516,7030.565565238341,0.4172639347687846
28,343.6267227290184,343.6274581292545,343.6274581292545,10629.456585676113,0.417226970860583
29,343.64346766872524,343.6431327402686,343.64346766872524,16070.645453149375,0.41720353174509994
30,343.6535237778195,343.6529101640408,343.6535237778195,24297.286860218865,0.4171879006936567
31,343.6600192995885,343.6604209905186,343.6604209905186,36735.467759336454,0.4171771141077186
32,343.6652043510579,343.6651659933433,343.6652043510579,55541.60232430787,0.4171703543180225
33,343.66786263103353,343.6683124872631,343.6683124872631,83976.70905519507,0.4171656749075081
34,343.6707204697434,343.670696240637,343.6707204697434,126972.83405339131,0.4171624953308752
35,343.67209087112724,343.6725333442983,343.6725333442983,191990.697963782,0.41716027952711954
36,343.6727655403812,343.67291532680076,343.67291532680076,290319.2894428127,0.41715904969188156
37,343.6734402016818,343.67302262307993,343.6734402016818,439047.40948209394,0.4171584124390138
38,343.6740653251095,343.67366036567176,343.6740653251095,664059.7895343616,0.4171577706291254
39,343.6742100419557,343.67369131588805,343.6742100419557,1004602.1288130056,0.41715749879472597
40,343.67482680330187,343.6754372543154,343.6754372543154,1520263.8889602306,0.41715699188732236
41,343.6741437198939,343.6743838753052,343.6743838753052,2301721.9906758703,0.41715681429980367
42,343.67430979202106,343.67512223923063,343.67512223923063,3487415.2609858536,0.41715728879766895
43,343.67453815336563,343.6745711086524,343.6745711086524,5289757.023646077,0.4171570441899563
44,343.6740714739907,343.67396678429975,343.6740714739907,8037117.778501162,0.4171569902100057
45,343.674528718723,343.6747459302231,343.6747459302231,12242889.275893474,0.4171572239500861
46,343.67453725704235,343.6745040524153,343.67453725704235,18723456.376673907,0.4171564318348135
47,343.6747713915912,343.67486823106776,343.67486823106776,28810407.863499336,0.41715715199656234
48,343.67415664460606,343.6736503798317,343.67415664460606,44759743.823015995,0.4171564471229854
49,343.67442737981446,343.67496911056224,343.67496911056224,70617056.9891212,0.41715718572393296
50,343.6743872094783,343.6741708761583,343.6743872094783,114285330.5792462,0.41715654828847376
51,343.6744936544973,343.67453283118084,343.67453283118084,193379702.6363828,0.41715610212624593
52,343.67443601159107,343.67481811512044,343.67481811512044,356626274.4401994,0.4171565928339786
53,343.67451530209456,343.6746446914772,343.6746446914772,807478356.0206993,0.41715663786698554
54,343.67471644934653,343.67423619675407,343.67471644934653,4927483007.005834,0.4171570024305866
