,qNet,drug concentration
0,0.0961192279262712,0.1
1,0.096011911426207,0.16237767391887217
2,0.09582369571844451,0.26366508987303583
3,0.09549663769949136,0.42813323987193935
4,0.09493962904035282,0.6951927961775606
5,0.0940161323623694,1.1288378916846888
6,0.09255498854249902,1.8329807108324356
7,0.09040175472955413,2.9763514416313175
8,0.08751952741992008,4.832930238571752
9,0.08408064739553422,7.847599703514611
10,0.08041928958294106,12.742749857031335
11,0.07686060807350537,20.6913808111479
12,0.07360197079445023,33.59818286283781
13,0.07069407773125243,54.555947811685144
14,0.06808573094646819,88.58667904100822
15,0.06567882833556289,143.8449888287663
16,0.06338942653032083,233.57214690901213
17,0.04086946864621672,379.2690190732246
18,0.04121260633622672,615.8482110660261
19,0.04120446576814143,1000.0
