"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 8.96777603332656224e-06,-8.13963493272741516e+01, 8.96887927785107659e-06,-8.13963505733517394e+01
 1.00000000000000006e-01, 8.96769876216893996e-06,-8.13963572695847830e+01, 8.96880324851076545e-06,-8.13963585160867638e+01
 2.00000000000000011e-01, 8.96762162177613702e-06,-8.13963652017353212e+01, 8.96872727179511208e-06,-8.13963664544667296e+01
 3.00000000000000044e-01, 8.96754448168915025e-06,-8.13963731338858594e+01, 8.96865134751902791e-06,-8.13963743884940669e+01
 4.00000000000000022e-01, 8.96746743745725681e-06,-8.13963810586019179e+01, 8.96857547549709236e-06,-8.13963823181712200e+01
 5.00000000000000000e-01, 8.96739067003652675e-06,-8.13963889618035381e+01, 8.96849965554388991e-06,-8.13963902435005906e+01
 6.00000000000000089e-01, 8.96731390291830264e-06,-8.13963968650051726e+01, 8.96842388747367640e-06,-8.13963981644845944e+01
 7.00000000000000067e-01, 8.96723713610267089e-06,-8.13964047682068070e+01, 8.96834817110036547e-06,-8.13964060811256616e+01
 8.00000000000000044e-01, 8.96716036958963320e-06,-8.13964126714084415e+01, 8.96827250623761664e-06,-8.13964139934262221e+01
 9.00000000000000022e-01, 8.96708360337919124e-06,-8.13964205746100760e+01, 8.96819689269901999e-06,-8.13964219013886776e+01
 1.00000000000000000e+00, 8.96700683747134334e-06,-8.13964284778117104e+01, 8.96812133029773359e-06,-8.13964298050154582e+01
 1.10000000000000009e+00, 8.96693029281427972e-06,-8.13964363637965391e+01, 8.96804581884675292e-06,-8.13964377043089797e+01
 1.20000000000000018e+00, 8.96685389768425906e-06,-8.13964442381532507e+01, 8.96797035815890909e-06,-8.13964455992716438e+01
 1.30000000000000004e+00, 8.96677750285355444e-06,-8.13964521125099765e+01, 8.96789494804660463e-06,-8.13964534899058805e+01
 1.40000000000000013e+00, 8.96670110832234204e-06,-8.13964599868666880e+01, 8.96781958832216246e-06,-8.13964613762140914e+01
 1.50000000000000000e+00, 8.96662471409044906e-06,-8.13964678612234138e+01, 8.96774427879747689e-06,-8.13964692581987066e+01
 1.60000000000000009e+00, 8.96654832015804998e-06,-8.13964757355801254e+01, 8.96766901928445238e-06,-8.13964771358621135e+01
 1.70000000000000018e+00, 8.96647192652496694e-06,-8.13964836099368512e+01, 8.96759380959447335e-06,-8.13964850092067422e+01
 1.80000000000000004e+00, 8.96639588166138452e-06,-8.13964914569956619e+01, 8.96751864953884795e-06,-8.13964928782349944e+01
 1.90000000000000013e+00, 8.96631989599269115e-06,-8.13964992994405492e+01, 8.96744353892853368e-06,-8.13965007429492857e+01
 2.00000000000000000e+00, 8.96624394721687694e-06,-8.13965071390185386e+01, 8.96736847757424069e-06,-8.13965086033520322e+01
 2.10000000000000009e+00, 8.96616803533347433e-06,-8.13965149757296302e+01, 8.96729346528659276e-06,-8.13965164594456212e+01
 2.20000000000000018e+00, 8.96609216034210554e-06,-8.13965228095738098e+01, 8.96721850187587312e-06,-8.13965243112324544e+01
 2.30000000000000027e+00, 8.96601632224220984e-06,-8.13965306405510916e+01, 8.96714358715183649e-06,-8.13965321587149759e+01
 2.40000000000000036e+00, 8.96594052103341113e-06,-8.13965384686614613e+01, 8.96706872092451710e-06,-8.13965400018955449e+01
 2.50000000000000000e+00, 8.96586475671515208e-06,-8.13965462939049331e+01, 8.96699390300324274e-06,-8.13965478407765914e+01
 2.60000000000000009e+00, 8.96578902928705322e-06,-8.13965541162814930e+01, 8.96691913319726160e-06,-8.13965556753605171e+01
 2.70000000000000018e+00, 8.96571333874856058e-06,-8.13965619357911550e+01, 8.96684441131556606e-06,-8.13965635056497234e+01
 2.80000000000000027e+00, 8.96563768509920830e-06,-8.13965697524339191e+01, 8.96676973716697230e-06,-8.13965713316465980e+01
 2.90000000000000036e+00, 8.96556206833861690e-06,-8.13965775662097712e+01, 8.96669511055994754e-06,-8.13965791533535423e+01
 3.00000000000000000e+00, 8.96548648846623412e-06,-8.13965853771187255e+01, 8.96662053130252532e-06,-8.13965869707729865e+01
 3.10000000000000009e+00, 8.96541094548158901e-06,-8.13965931851607820e+01, 8.96654599920292213e-06,-8.13965947839072896e+01
 3.20000000000000018e+00, 8.96533543938430887e-06,-8.13966009903359264e+01, 8.96647151406873275e-06,-8.13966025927588674e+01
 3.30000000000000027e+00, 8.96525997017392277e-06,-8.13966087926441588e+01, 8.96639707570747401e-06,-8.13966103973301074e+01
 3.40000000000000036e+00, 8.96518453784988180e-06,-8.13966165920854934e+01, 8.96632268392621723e-06,-8.13966181976234253e+01
 3.50000000000000000e+00, 8.96510914241172012e-06,-8.13966243886599301e+01, 8.96624833853204217e-06,-8.13966259936411944e+01
 3.60000000000000009e+00, 8.96503378385897354e-06,-8.13966321823674690e+01, 8.96617403933158139e-06,-8.13966337853858164e+01
 3.70000000000000018e+00, 8.96495852549589452e-06,-8.13966399681148260e+01, 8.96609978613130311e-06,-8.13966415728596786e+01
 3.80000000000000027e+00, 8.96488336507194362e-06,-8.13966477460829765e+01, 8.96602557873731299e-06,-8.13966493560651827e+01
 3.90000000000000036e+00, 8.96480825310705257e-06,-8.13966555202528497e+01, 8.96595141695545587e-06,-8.13966571350047303e+01
 4.00000000000000000e+00, 8.96473318960061319e-06,-8.13966632906244456e+01, 8.96587730059157991e-06,-8.13966649096806805e+01
 4.10000000000000053e+00, 8.96465817455201562e-06,-8.13966710571977643e+01, 8.96580322945099968e-06,-8.13966726800954348e+01
 4.20000000000000018e+00, 8.96458320796074148e-06,-8.13966788199727915e+01, 8.96572920333876207e-06,-8.13966804462513949e+01
 4.29999999999999982e+00, 8.96450828982600641e-06,-8.13966865789495557e+01, 8.96565522205974120e-06,-8.13966882081509482e+01
 4.40000000000000036e+00, 8.96443342014746821e-06,-8.13966943341280142e+01, 8.96558128541871968e-06,-8.13966959657964537e+01
 4.50000000000000000e+00, 8.96435859892425445e-06,-8.13967020855082097e+01, 8.96550739321985671e-06,-8.13967037191903273e+01
 4.60000000000000053e+00, 8.96428382615593651e-06,-8.13967098330901138e+01, 8.96543354526731490e-06,-8.13967114683349422e+01
 4.70000000000000018e+00, 8.96420910184181814e-06,-8.13967175768737405e+01, 8.96535974136489261e-06,-8.13967192132326858e+01
 4.80000000000000071e+00, 8.96413442598129964e-06,-8.13967253168590901e+01, 8.96528598131612733e-06,-8.13967269538859455e+01
 4.90000000000000036e+00, 8.96405979857385586e-06,-8.13967330530461481e+01, 8.96521226492445998e-06,-8.13967346902970803e+01
 5.00000000000000000e+00, 8.96398521961879899e-06,-8.13967407854349290e+01, 8.96513859199279954e-06,-8.13967424224684919e+01
 5.10000000000000053e+00, 8.96391068911552426e-06,-8.13967485140254325e+01, 8.96506496232387543e-06,-8.13967501504025677e+01
 5.20000000000000018e+00, 8.96383620706351328e-06,-8.13967562388176447e+01, 8.96499137572022733e-06,-8.13967578741016808e+01
 5.30000000000000071e+00, 8.96376177346198678e-06,-8.13967639598115937e+01, 8.96491783198422382e-06,-8.13967655935681904e+01
 5.40000000000000036e+00, 8.96368738831052125e-06,-8.13967716770072514e+01, 8.96484433091769137e-06,-8.13967733088044980e+01
 5.50000000000000000e+00, 8.96361305160851021e-06,-8.13967793904046175e+01, 8.96477087232235821e-06,-8.13967810198129769e+01
 5.60000000000000053e+00, 8.96353876830618531e-06,-8.13967870995636957e+01, 8.96469745599968998e-06,-8.13967887265960002e+01
 5.70000000000000018e+00, 8.96346456123384749e-06,-8.13967948024553749e+01, 8.96462408175087449e-06,-8.13967964291559412e+01
 5.80000000000000071e+00, 8.96339040576999217e-06,-8.13968025012678282e+01, 8.96455074937673873e-06,-8.13968041274951872e+01
 5.90000000000000036e+00, 8.96331630191406709e-06,-8.13968101960010415e+01, 8.96447745867810288e-06,-8.13968118216160832e+01
 6.00000000000000000e+00, 8.96324224966534380e-06,-8.13968178866550289e+01, 8.96440420945515698e-06,-8.13968195115210307e+01
 6.10000000000000053e+00, 8.96316824902336151e-06,-8.13968255732297621e+01, 8.96433100150799784e-06,-8.13968271972124029e+01
 6.20000000000000018e+00, 8.96309429998730707e-06,-8.13968332557252694e+01, 8.96425783463662575e-06,-8.13968348786925446e+01
 6.30000000000000071e+00, 8.96302040255663161e-06,-8.13968409341415366e+01, 8.96418470864049549e-06,-8.13968425559638433e+01
 6.40000000000000036e+00, 8.96294655673069645e-06,-8.13968486084785638e+01, 8.96411162331887888e-06,-8.13968502290286722e+01
 6.50000000000000000e+00, 8.96287276250877824e-06,-8.13968562787363652e+01, 8.96403857847077163e-06,-8.13968578978894044e+01
 6.60000000000000053e+00, 8.96279901989041619e-06,-8.13968639449149123e+01, 8.96396557389506777e-06,-8.13968655625483848e+01
 6.70000000000000018e+00, 8.96272532887479884e-06,-8.13968716070142335e+01, 8.96389260939012435e-06,-8.13968732230080008e+01
 6.80000000000000071e+00, 8.96265168946138240e-06,-8.13968792650343147e+01, 8.96381968475419336e-06,-8.13968808792706113e+01
