,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current
,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,Hill_coef,IC50,Kmax,Ku,halfmax,n,Vhalf,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22
diltiazem,0.0,1.8587918911465668e-11,5.878016072274923e-11,1.8587918911465672e-10,5.878016072274921e-10,1.8587918911465673e-09,5.878016072274923e-09,1.858791891146568e-08,5.878016072274925e-08,1.858791891146568e-07,5.878016072274925e-07,1.858791891146568e-06,5.878016072274926e-06,1.858791891146568e-05,5.878016072274927e-05,0.0001858791891146,0.0005878016072274,0.0018587918911465,0.0058780160722749,0.0185879189114656,0.0587801607227492,0.1858791891146569,0.587801607227493,0.6680573381983874,0.0072182309595392,251.0,0.2816,1000000.0,0.65,-90.89,1.8587918911465674e-11,6.635327270315537e-11,2.36861201051589e-10,8.455231562516967e-10,3.018263035836415e-09,1.0774290078442984e-08,3.84609708683874e-08,1.372940833566933e-07,4.900985310344303e-07,1.7495041610647534e-06,6.2452029862702615e-06,2.2293493898283635e-05,7.958105946042695e-05,0.000284080416185,0.0010140815340617,0.0036199656827278,0.0129221873231836,0.0461283171860388,0.1646642006650298,0.587801607227493,1.8587918911465693,5.878016072274931,18.587918911465696,58.78016072274932,185.87918911465692,587.8016072274932,1858.79189114657,5878.016072274932,18587.918911465706,58780.16072274933,210.53884241020447,210.54056084231783,210.5439316762404,210.5519819035077,210.57032859977136,210.61249170995967,210.709195493106,210.9299498941803,211.43418002461647,212.58497298502425,215.2003300404756,221.07863061798625,233.82968494562584,259.1172779325854,302.13667890610395,362.1298277714502,428.2934860877733,484.0663783621742,520.2174053395236,539.8326819942632,548.715368936674,553.1174197898213,555.2523530881188,556.2731170596153,556.7628793069463,556.9954507511512,557.1023833664946,557.1569082881684,557.1811573682076,557.1916437771467,210.53847792455656,210.53967407001136,210.54216361941903,210.54825684695803,210.5624372526176,210.5954157088385,210.67228417866863,210.85280423431084,211.27355186343263,212.25232610908083,214.5050811859719,219.58917986419144,230.5717540442251,252.352639226113,289.77029171266486,342.5493757127003,402.8710966983082,460.4357556562192,506.8843879687487,538.0900663334286,554.4225561390563,563.0974593781351,567.4043739027508,569.468128722773,570.4405672386217,570.8937205102437,571.104814695761,571.2037636123168,571.248560884492,571.2697541021882,10.96162056477816,-0.5294406709189919,1.0,0.9999879638285868,0.9999730703619072,0.9999436944051312,0.9998806774881632,0.9997478463599868,0.9994676559249794,0.998875923049132,0.997629006385768,0.9950055542586432,0.9895099148096332,0.9780989652199232,0.9548373472099008,0.9091473450858124,0.8255965998132513,0.6910104561366326,0.5128594014054172,0.3295247047301824,0.183793097419739,0.0900321121699166,0.0378834262588235,0.0124597725289346,0.0
diltiazem,0.0,1.7118536203665667e-10,5.413356461163556e-10,1.7118536203665662e-09,5.4133564611635565e-09,1.7118536203665664e-08,5.413356461163556e-08,1.711853620366567e-07,5.413356461163556e-07,1.7118536203665668e-06,5.413356461163556e-06,1.711853620366567e-05,5.413356461163557e-05,0.0001711853620366,0.0005413356461163,0.0017118536203665,0.0054133564611635,0.0171185362036656,0.0541335646116355,0.1711853620366567,0.5413356461163559,,,0.7046621706626718,0.0071378150562939,251.0,0.2816,1000000.0,0.6844210526315789,-90.89,1.7118536203665664e-10,5.413356461163555e-10,1.711853620366566e-09,5.413356461163555e-09,1.7118536203665664e-08,5.413356461163556e-08,1.7118536203665664e-07,5.413356461163555e-07,1.7118536203665664e-06,5.4133564611635545e-06,1.7118536203665664e-05,5.413356461163555e-05,0.0001711853620366,0.0005413356461163,0.0017118536203665,0.0054133564611635,0.0171185362036656,0.0541335646116355,0.1711853620366566,0.5413356461163559,1.7118536203665675,5.413356461163559,17.11853620366568,54.133564611635606,171.18536203665684,541.3356461163561,1711.8536203665683,5413.356461163562,17118.536203665688,54133.56461163563,210.5401416566396,210.5428381263312,210.54903817663967,210.56254369128612,210.59234145076024,210.65785437455952,210.8025167061353,211.11992329222696,211.81710763045976,213.34558097592367,216.6768465343202,223.83215011541185,238.540458501976,265.9646867143235,310.00646934153275,368.6511740473538,431.5800810827084,484.2692101358334,519.0513083453677,538.5691790295557,548.4232478523182,553.1366058989012,555.3382679606987,556.3506117039474,556.8153676462845,557.0296193640509,557.1222943360057,557.1661440007914,557.1861466884765,557.1953334162313,210.5392639590791,210.54130235484385,210.54588427360235,210.5560224006921,210.57918663522872,210.6305893746105,210.74661831908645,211.00730228109973,211.5920074194455,212.8956420864656,215.7705352381436,221.95720393396888,234.63267560894468,258.3545558101985,296.8424544535086,348.69085138715747,406.4415038410507,461.144770401364,505.61459589411845,536.2007928872554,554.0464868024615,563.2376098193827,567.6270486850864,569.643937876845,570.5550331004521,570.9606918554206,571.1424843788867,571.2239715176065,571.2598548825329,571.2755823784217,11.010724276753226,-0.4273790353303032,1.0,0.9999752093166652,0.9999456209571416,0.9998808975456436,0.9997377128046364,0.9994231935804824,0.9987334596250907,0.9972206130761572,0.993914495545452,0.9867202585153368,0.9712788374983966,0.938972816938327,0.8749660467861031,0.7607353202883502,0.5902797944041338,0.3933012749761546,0.2229310569345354,0.1088537455626488,0.0451228015373059,0.0143536959347915,0.0,,
diltiazem,0.0,4.500321289500413e-10,1.423126547736731e-09,4.500321289500414e-09,1.4231265477367316e-08,4.500321289500415e-08,1.4231265477367314e-07,4.500321289500415e-07,1.4231265477367315e-06,4.500321289500415e-06,1.4231265477367316e-05,4.500321289500415e-05,0.0001423126547736,0.00045003212895,0.0014231265477367,0.0045003212895004,0.0142312654773673,0.0450032128950041,0.1423126547736732,0.4500321289500417,1.4231265477367323,,,0.7310536962180872,0.007719641446344,251.0,0.2816,1000000.0,0.718842105263158,-90.89,4.500321289500413e-10,1.423126547736731e-09,4.500321289500414e-09,1.4231265477367312e-08,4.500321289500415e-08,1.4231265477367314e-07,4.500321289500414e-07,1.4231265477367313e-06,4.500321289500414e-06,1.4231265477367311e-05,4.500321289500414e-05,0.0001423126547736,0.00045003212895,0.0014231265477367,0.0045003212895004,0.0142312654773673,0.0450032128950041,0.1423126547736731,0.4500321289500414,1.4231265477367323,4.500321289500418,14.231265477367328,45.00321289500419,142.3126547736733,450.032128950042,1423.126547736733,4500.32128950042,14231.265477367331,45003.21289500421,142312.65477367336,210.5397959582436,210.54273900324185,210.54898769554063,210.5635717260172,210.5968241988732,210.67326618464017,210.84814914545265,211.2474383875583,212.159723880115,214.23747657092065,218.93054854382223,229.260248072693,250.421345905942,288.204959114576,344.1683509507566,410.1780666873029,470.4678295091336,512.119674023692,535.6911592253776,547.3966202643433,552.8271563415225,555.2725373393678,556.3534493552236,556.8307213816228,557.0409006582469,557.1305390021458,557.1712310014226,557.1892172471571,557.196099881925,557.2023724604143,210.53928041758172,210.5416336461697,210.54672593898857,210.55861768344167,210.58600794587767,210.64954093857773,210.79704086876467,211.13889736378167,211.92750294714105,213.73375893785985,217.80526713405868,226.66501747969625,244.63173193397563,276.8253013076554,324.9945398004138,383.4941270007485,442.4258161146753,492.7926517560605,528.9728539208389,550.6383690728337,561.8316229254152,567.0943550801344,569.4571615218848,570.4954230409417,570.9452653453153,571.1404481090668,571.2248502269962,571.2609702037105,571.275473710983,571.2829788386091,11.87073117297934,-0.4420743831635832,1.0,0.9999774260378408,0.999948427927263,0.9998813086298086,0.999728566189134,0.999379211938706,0.9985827771761844,0.9967656994223726,0.9926371499719178,0.983325532567689,0.9626806481526536,0.9185871384566174,0.8314829117446724,0.6831356212747262,0.4843771743612678,0.2888788158917366,0.1471338334222847,0.0656247239978704,0.0258681098849145,0.0082220562578905,0.0,,
diltiazem,0.0,1.0830692669842843e-09,3.424965747399344e-09,1.0830692669842844e-08,3.4249657473993455e-08,1.0830692669842844e-07,3.424965747399345e-07,1.0830692669842844e-06,3.424965747399345e-06,1.0830692669842846e-05,3.424965747399345e-05,0.0001083069266984,0.0003424965747399,0.0010830692669842,0.0034249657473993,0.0108306926698428,0.0342496574739934,0.1083069266984285,0.3424965747399348,1.0830692669842854,,,,0.768291220734516,0.0075797928682698,251.0,0.2816,1000000.0,0.7532631578947369,-90.89,1.0830692669842855e-09,3.223594774175248e-09,9.594550953351704e-09,2.8556755561813442e-08,8.499494058471663e-08,2.529748139406896e-07,7.529419521687863e-07,2.2410198648022667e-06,6.670062705328637e-06,1.9852450748776187e-05,5.908787040603476e-05,0.0001758662682659,0.0005234398210876,0.0015579408661013,0.004636979542797,0.013801280747019,0.0410774618477486,0.1222609627891021,0.3638915928525765,1.0830692669842854,3.424965747399348,10.830692669842856,34.24965747399349,108.30692669842858,342.49657473993494,1083.069266984286,3424.96574739935,10830.692669842862,34249.6574739935,108306.92669842862,210.5397931860283,210.54231050143107,210.54805736128577,210.56109234242297,210.59119650400072,210.65911126685543,210.81452643648103,211.16629807368065,211.96595343473183,213.7779548443399,217.8539343864967,226.8339855356405,245.45610498080288,279.5554543416122,331.90871346459164,396.53468646834847,459.0262133152954,504.70227978092055,531.6290387883967,545.3909349378179,552.1129803954938,555.0385099538213,556.2887213876033,556.8202933767005,557.041141954141,557.1336208436363,557.1744490388514,557.1904689192661,557.198802685975,557.2025723766093,210.5391225751543,210.54111807865507,210.5455866764479,210.55616867934503,210.5805817638988,210.6363285463138,210.7654117735192,211.0635589940488,211.7494421143092,213.31760790414512,216.8529059197432,224.5811530758976,240.4567829017201,269.6024541261968,314.7697195214728,371.7704270864465,431.1427258656755,483.5917951019837,522.7333243685597,547.0913884630428,560.5302806181851,566.6963635701185,569.3647340121615,570.4898763945662,570.9566106141936,571.1517754897013,571.2322136709979,571.2654726474842,571.278119458513,571.2843385187676,11.675587560182016,-0.462606254932867,1.0,0.9999793450488818,0.9999500893167294,0.9998814683106224,0.9997174041113428,0.9993271037543128,0.9984023483514356,0.9962079362920874,0.99102664638128,0.9789191796808646,0.9512733016858136,0.8913807142357348,0.7751686204257514,0.5911270681039136,0.3760479273672024,0.1983440716604498,0.0891007140468286,0.0341764564529303,0.0105367556475781,0.0,,,
diltiazem,0.0,2.4139829453923154e-09,7.633684340241583e-09,2.413982945392315e-08,7.633684340241584e-08,2.413982945392316e-07,7.633684340241584e-07,2.4139829453923155e-06,7.633684340241585e-06,2.413982945392316e-05,7.633684340241587e-05,0.0002413982945392,0.0007633684340241,0.0024139829453923,0.0076336843402415,0.0241398294539231,0.0763368434024159,0.2413982945392317,0.763368434024159,,,,,0.8073815983901611,0.0073454306492033,251.0,0.2816,1000000.0,0.7876842105263158,-90.89,2.4139829453923203e-09,6.762427445493539e-09,1.894397184655009e-08,5.3068823616294135e-08,1.4866470784637585e-07,4.164628844770988e-07,1.1666611172183048e-06,3.2682340087473253e-06,9.155489437584407e-06,2.5647792238061863e-05,7.18486161959185e-05,0.0002012736067632,0.000563839179157,0.0015795146967603,0.0044247841751825,0.0123953990659935,0.034723934981279,0.097274130035236,0.2724995418639461,0.763368434024159,2.4139829453923176,7.633684340241591,24.139829453923177,76.33684340241591,241.39829453923176,763.3684340241592,2413.982945392318,7633.684340241592,24139.829453923183,76336.84340241594,210.53949561873884,210.54185649929,210.5469278639681,210.55856248211245,210.5851139140135,210.6441774371229,210.7779521556413,211.078462539114,211.75437786571607,213.271508801618,216.65579571790988,224.09129134396693,239.67047117584065,269.0272862351722,316.1102007307285,377.7758237991211,441.8787968324425,492.81587900493776,524.7728813266903,541.8847795141313,550.809975414071,554.5831441739374,556.1381336050964,556.7738265272808,557.0324262524605,557.1313647558095,557.1740089912996,557.189602560627,557.1991135326986,557.2019487447945,210.5389701856423,210.54065118884543,210.5446019045218,210.5536258023577,210.5744780373421,210.6217398275928,210.7303461856021,210.9803903882068,211.55211612240728,212.85331159305605,215.7809118109779,222.2024382484089,235.5669514589103,260.8012603319489,301.6608095214295,355.9642930742881,415.2468953058298,470.0036556315324,513.0091204916972,541.2899684177772,558.2737903280025,565.9327591771233,569.1381332797862,570.4335870167794,570.9482229351337,571.154552561091,571.2348076691143,571.2674480299424,571.2792690804713,571.2846958536918,11.350283597084047,-0.5249538681053025,1.0,0.9999799391571984,0.9999520898341846,0.999880777278446,0.999705754105094,0.9992705081512676,0.998195882033294,0.9955485657611044,0.9890567257733724,0.97335092353409,0.936538579467946,0.8563293234214334,0.7062400118117479,0.4912271520272459,0.2769025094573598,0.1281410710280738,0.0491000442799505,0.0144877480545054,0.0,,,,
diltiazem,0.0,5.031118338834925e-09,1.5909793128561134e-08,5.0311183388349256e-08,1.5909793128561133e-07,5.031118338834926e-07,1.5909793128561134e-06,5.031118338834927e-06,1.5909793128561135e-05,5.031118338834927e-05,0.0001590979312856,0.0005031118338834,0.0015909793128561,0.0050311183388349,0.0159097931285611,0.0503111833883492,0.1590979312856114,0.503111833883493,1.5909793128561147,,,,,0.8347259774152027,0.0077983003866904,251.0,0.2816,1000000.0,0.8221052631578948,-90.89,5.031118338834925e-09,1.4093957374886846e-08,3.948220278418786e-08,1.1060373571650953e-07,3.098405228632969e-07,8.67973843616488e-07,2.43150439535882e-06,6.811511277823199e-06,1.908147317211237e-05,5.345401388433174e-05,0.000149743763208,0.0004194857035103,0.0011751291117549,0.0032919558824964,0.0092219428689997,0.0258339520074621,0.0723701161245911,0.2027345141143706,0.5679317018426588,1.5909793128561147,5.031118338834931,15.90979312856115,50.31118338834931,159.0979312856115,503.1118338834932,1590.9793128561153,5031.118338834933,15909.793128561156,50311.18338834933,159097.93128561156,210.5394145222856,210.54169215720376,210.5471047010426,210.55925654573144,210.5880390084652,210.65511286580283,210.8123777984544,211.17796820908853,212.02958033250883,214.00756005834583,218.5657155023244,228.8034737106217,250.1899705934784,288.924926448595,346.6056797317616,414.2523652934239,474.8018353857455,515.4480208680222,537.7649266062365,548.5390626787648,553.7726285756034,555.8636699571188,556.685164654369,557.0001090263955,557.1239227430337,557.1703510289909,557.1909349349542,557.1979390767284,557.2023731919287,557.2015901442292,210.53904159381483,210.54084212937653,210.545181822492,210.55537781027363,210.57932944487925,210.63547803165284,210.76846603471364,211.08241493748025,211.82046421389447,213.54280602218205,217.5010452822412,226.28094439793983,244.405109764075,277.32207474891885,326.8570184323052,386.84651634370505,446.7129665093358,497.04812126310753,532.2960589320302,552.7489777628255,563.7595740167013,568.3376571646328,570.1488962384105,570.849940850014,571.1205924768648,571.2226452243282,571.2645724226796,571.279001217815,571.2843404317521,571.286832293566,11.981881009635549,-0.5806507154251013,1.0,0.9999821426969152,0.9999541515480798,0.9998813300758744,0.999694106237777,0.999213906939478,0.9979795673739662,0.9948125701723928,0.9867541784565622,0.9665992251783316,0.9183058439490932,0.8136162122942541,0.6286920980333962,0.3953006456077755,0.1993347556267229,0.0838126188537271,0.0301977536161373,0.0088754178936853,0.0,,,,
diltiazem,0.0,9.884649811329572e-09,3.1258007276955084e-08,9.884649811329569e-08,3.125800727695509e-07,9.88464981132957e-07,3.1258007276955085e-06,9.884649811329573e-06,3.125800727695509e-05,9.884649811329572e-05,0.0003125800727695,0.0009884649811329,0.0031258007276955,0.0098846498113295,0.031258007276955,0.0988464981132957,0.3125800727695509,0.9884649811329574,,,,,,0.8746876282835835,0.0075217086509359,251.0,0.2816,1000000.0,0.8565263157894737,-90.89,9.88464981132955e-09,2.6062370808676957e-08,6.871737341574187e-08,1.8118372437500562e-07,4.777182297086714e-07,1.2595761997012456e-06,3.321062718961661e-06,8.756483002690143e-06,2.3087788778760093e-05,6.087443903321454e-05,0.0001605046443866,0.0004231947148724,0.0011158167253062,0.0029420191715971,0.0077570774928735,0.0204527053431061,0.053926643924368,0.1421857341686971,0.3748941437825308,0.9884649811329574,3.12580072769551,9.884649811329576,31.258007276955105,98.84649811329577,312.58007276955107,988.4649811329576,3125.800727695511,9884.649811329578,31258.00727695511,98846.4981132958,210.5393061736101,210.5413171220531,210.54608066879305,210.5566951790913,210.5812663420827,210.63763608062905,210.76731244083572,211.064989414234,211.74653466986268,213.30585576678808,216.85003276201053,224.77099500976124,241.56903285661383,273.2841722932233,323.64489396547407,388.0106846161534,452.37050107394566,500.7837596341228,529.7216704313789,544.571807317054,552.3500915047247,555.372014180005,556.5134369500707,556.9429036459422,557.1048193331848,557.1669098764712,557.1884748842657,557.197741475191,557.2015433412508,557.2022611035086,210.5389335451789,210.5403806876093,210.5439163006357,210.55240119876737,210.57222786523351,210.61815760073188,210.7250290977684,210.9750964635332,211.5567348200816,212.9013788607519,215.97450567111616,222.8057637384292,237.1569217305759,264.2824875323221,307.7565407615394,364.36429499645976,424.6815057828359,478.8683799448272,519.8988570979265,545.7007334381764,561.116888157176,567.4433317087901,569.8660182516651,570.7659661331948,571.0957821167815,571.2180059925022,571.2627747286875,571.2793119154417,571.2841298876175,571.2873837021147,11.604399176685003,-0.5843033205379622,1.0,0.9999832853842108,0.9999554621001964,0.9998814004353362,0.9996812550986648,0.9991468224052508,0.9977177927453246,0.9939116007441045,0.9838582827102156,0.9579036947311418,0.8946638190904044,0.7600682528252816,0.5408488958424575,0.3024036399009716,0.1340915128559814,0.0483805877191097,0.0136053342153432,0.0,,,,,
diltiazem,0.0,1.84329762337661e-08,5.8290188954453224e-08,1.84329762337661e-07,5.829018895445321e-07,1.84329762337661e-06,5.829018895445322e-06,1.8432976233766103e-05,5.829018895445322e-05,0.0001843297623376,0.0005829018895445,0.0018432976233766,0.0058290188954453,0.0184329762337661,0.0582901889544532,0.184329762337661,0.5829018895445324,1.843297623376611,,,,,,0.9029673500645126,0.0078882488413862,251.0,0.2816,1000000.0,0.8909473684210527,-90.89,1.843297623376612e-08,4.860132335303472e-08,1.281447228982639e-07,3.378728987972605e-07,8.908528822704272e-07,2.3488680526748496e-06,6.193145062084174e-06,1.6329161493911735e-05,4.305429832843549e-05,0.0001135191543818,0.000299310380424,0.0007891769835444,0.0020807842029198,0.0054863015386925,0.0144654618826994,0.0381403730735693,0.1005628489423376,0.2651491260426996,0.6991056814780537,1.843297623376611,5.829018895445325,18.432976233766112,58.29018895445325,184.32976233766115,582.9018895445325,1843.297623376612,5829.018895445326,18432.97623376612,58290.18895445328,184329.76233766123,210.5391815370625,210.5412618900615,210.54584715630853,210.55705859996897,210.5837487761172,210.64675993312613,210.79698903447604,211.1530058838488,211.9953187416222,213.9864043670772,218.6512630373573,229.2908342890097,251.752554686332,292.51598866154575,352.6795840239361,421.79139424683706,481.4176821463436,519.8867840235703,540.2592913491779,549.8066342971972,554.5025443099777,556.227108520634,556.8530613960583,557.0776261110559,557.1625154226153,557.1862225619807,557.1965498126076,557.2022750380739,557.201966779305,557.2026014531498,210.53891211040224,210.5405168008241,210.54434020513,210.55360248262951,210.5760444103771,210.62941787507629,210.7573384108211,211.064240267318,211.7973935590464,213.53479225115325,217.58872795329228,226.7010232221793,245.69124688255755,280.2472661118891,331.834142234783,393.3597181487984,453.6165706060247,503.02789703182,536.4695373801252,555.171307299256,565.2678021298611,569.1159405087308,570.514425556151,571.0133704998593,571.191147664399,571.2540632822302,571.2758921923629,571.2838794160789,571.2873086640448,571.287715099952,12.095967035284742,-0.6841840723579613,1.0,0.9999851509682584,0.9999569724268066,0.99988183052522,0.9996695054603452,0.9990798344400617,0.9974402782788933,0.9929000074111538,0.9804637523051152,0.9473998631630388,0.8660148230666312,0.698622287833354,0.4531588146302427,0.2265291078124315,0.0910612956143322,0.0308877430298882,0.0086049097504662,0.0,,,,,
diltiazem,0.0,3.2816783149437876e-08,1.0377578023205749e-07,3.281678314943787e-07,1.0377578023205747e-06,3.2816783149437867e-06,1.0377578023205749e-05,3.281678314943787e-05,0.000103775780232,0.0003281678314943,0.0010377578023205,0.0032816783149437,0.0103775780232057,0.0328167831494378,0.1037757802320575,0.3281678314943788,1.0377578023205751,3.2816783149437883,,,,,,0.9335837728439436,0.0081144405174854,251.0,0.2816,1000000.0,0.9253684210526316,-90.89,3.281678314943784e-08,8.652640078440445e-08,2.2813991239210339e-07,6.015253050449052e-07,1.5860122361557006e-06,4.181760587857268e-06,1.1025842812249069e-05,2.9071298360176195e-05,7.665086494861687e-05,0.0002021015719552,0.0005328712913305,0.0014049955691943,0.0037044828302285,0.0097674279836531,0.0257532977713831,0.0679024557141879,0.1790350708848119,0.4720529805526922,1.2446389154226014,3.2816783149437887,10.377578023205755,32.816783149437896,103.77578023205756,328.167831494379,1037.7578023205758,3281.67831494379,10377.57802320576,32816.783149437906,103775.7802320576,328167.8314943791,210.53901688314943,210.5410004376954,210.54573301280223,210.5573986546828,210.58631568502028,210.65690434531456,210.8306561845199,211.25557233465224,212.29600663064053,214.8341576028987,220.9510715720468,235.11248522157356,264.5171097599106,315.17849775970785,383.60051721890255,453.2267859412278,504.3230830008144,533.1512629800201,546.9021193396328,552.9052225436837,555.7019899558601,556.6843620001259,557.0232909911376,557.1407958538364,557.1819662584423,557.1945383767597,557.2009899202719,557.2015296072234,557.2036353122846,557.203343034576,210.5388000471904,210.54039253388936,210.5445592060821,210.5546964803549,210.57933990608217,210.6402684085457,210.79097890442097,211.1633455783709,212.07800768185035,214.30390883234784,219.60681132261857,231.6331308299924,256.3203666591296,299.0871906618548,358.0080878721855,422.41209121906377,480.2568854032452,523.0212350368677,548.6381427403278,561.4611987016303,567.8176476464342,570.088865975401,570.8766649854728,571.147740042056,571.2402027369187,571.271756021775,571.2825629535038,571.2859890035785,571.2874998674027,571.2880754547674,12.391777559865991,-0.9173028097981992,1.0,0.9999866351354852,0.9999588727934758,0.999882080010857,0.999656934008285,0.999006605929156,0.9971249902136152,0.9917092123101716,0.9763384862817562,0.9343626448520044,0.8308291276278601,0.6287249842560506,0.3677622015414323,0.1646895093157368,0.0605024599165467,0.0199991048141133,0.005366083558014,0.0,,,,,
