"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 1.16835141833193013e-05,-8.13806671277535116e+01, 1.16834830838157713e-05,-8.13806687760869067e+01
 1.00000000000000006e-01, 1.16830869005789923e-05,-8.13806758037310232e+01, 1.16830529508736372e-05,-8.13806774357282023e+01
 2.00000000000000011e-01, 1.16826583500133525e-05,-8.13806844641460856e+01, 1.16826229062287959e-05,-8.13806860906292968e+01
 3.00000000000000044e-01, 1.16822296734099183e-05,-8.13806931228686778e+01, 1.16821929496981376e-05,-8.13806947407928902e+01
 4.00000000000000022e-01, 1.16818010010769972e-05,-8.13807017815912701e+01, 1.16817630810980253e-05,-8.13807033862216684e+01
 5.00000000000000000e-01, 1.16813717306240543e-05,-8.13807104196353919e+01, 1.16813333002441941e-05,-8.13807120269183173e+01
 6.00000000000000089e-01, 1.16809421252093540e-05,-8.13807190460346135e+01, 1.16809036069518482e-05,-8.13807206628855084e+01
 7.00000000000000067e-01, 1.16805125240633355e-05,-8.13807276724338493e+01, 1.16804740010354401e-05,-8.13807292941259277e+01
 8.00000000000000044e-01, 1.16800829271861090e-05,-8.13807362988330851e+01, 1.16800444823087784e-05,-8.13807379206422610e+01
 9.00000000000000022e-01, 1.16796533345777930e-05,-8.13807449252323067e+01, 1.16796150505850314e-05,-8.13807465424371941e+01
 1.00000000000000000e+00, 1.16792237462381589e-05,-8.13807535516315426e+01, 1.16791857056769539e-05,-8.13807551595133845e+01
 1.10000000000000009e+00, 1.16787941673452358e-05,-8.13807621753270070e+01, 1.16787564473962979e-05,-8.13807637718735322e+01
 1.20000000000000018e+00, 1.16783646498488149e-05,-8.13807707691875351e+01, 1.16783272755545190e-05,-8.13807723795202946e+01
 1.30000000000000004e+00, 1.16779351428290668e-05,-8.13807793597985238e+01, 1.16778981899620733e-05,-8.13807809824563719e+01
 1.40000000000000013e+00, 1.16775056462839245e-05,-8.13807879471599733e+01, 1.16774691904289966e-05,-8.13807895806844357e+01
 1.50000000000000000e+00, 1.16770761602113300e-05,-8.13807965312718835e+01, 1.16770402767648946e-05,-8.13807981742071291e+01
 1.60000000000000009e+00, 1.16766466846092213e-05,-8.13808051121342544e+01, 1.16766114487781397e-05,-8.13808067630271665e+01
 1.70000000000000018e+00, 1.16762172194755268e-05,-8.13808136897470860e+01, 1.16761827062769076e-05,-8.13808153471472053e+01
 1.80000000000000004e+00, 1.16757877648080747e-05,-8.13808222641103924e+01, 1.16757540490686018e-05,-8.13808239265699171e+01
 1.90000000000000013e+00, 1.16753583206050302e-05,-8.13808308352241454e+01, 1.16753254769600665e-05,-8.13808325012979594e+01
 2.00000000000000000e+00, 1.16749288868642131e-05,-8.13808394030883591e+01, 1.16748969897571498e-05,-8.13808410713340322e+01
 2.10000000000000009e+00, 1.16744994635835583e-05,-8.13808479677030334e+01, 1.16744685872654765e-05,-8.13808496366807788e+01
 2.20000000000000018e+00, 1.16740700507609991e-05,-8.13808565290681685e+01, 1.16740402692897816e-05,-8.13808581973408707e+01
 2.30000000000000027e+00, 1.16736406483944738e-05,-8.13808650871837642e+01, 1.16736120356340144e-05,-8.13808667533169938e+01
 2.40000000000000036e+00, 1.16732112564819173e-05,-8.13808736420498207e+01, 1.16731838861016817e-05,-8.13808753046118056e+01
 2.50000000000000000e+00, 1.16727818750212629e-05,-8.13808821936663378e+01, 1.16727558204956097e-05,-8.13808838512279635e+01
 2.60000000000000009e+00, 1.16723525040104438e-05,-8.13808907420333156e+01, 1.16723278386178330e-05,-8.13808923931681392e+01
 2.70000000000000018e+00, 1.16719231434472798e-05,-8.13808992871507684e+01, 1.16718999402698226e-05,-8.13809009304349900e+01
 2.80000000000000027e+00, 1.16714937933299310e-05,-8.13809078290186676e+01, 1.16714721252522646e-05,-8.13809094630311876e+01
 2.90000000000000036e+00, 1.16710644536562257e-05,-8.13809163676370275e+01, 1.16710443933652594e-05,-8.13809179909593894e+01
