"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 1.14348682192850924e-07,-8.13462520884530846e+01, 1.14366628736777006e-07,-8.13462514236765486e+01
 1.00000000000000006e-01, 1.14346915642652984e-07,-8.13462628315066070e+01, 1.14364846286554981e-07,-8.13462621707060975e+01
 2.00000000000000011e-01, 1.14345160566518764e-07,-8.13462735643138188e+01, 1.14363065845569818e-07,-8.13462729118085832e+01
 3.00000000000000044e-01, 1.14343415754073917e-07,-8.13462842860305386e+01, 1.14361287413436235e-07,-8.13462836469873167e+01
 4.00000000000000022e-01, 1.14341670954897206e-07,-8.13462950077472584e+01, 1.14359510989790314e-07,-8.13462943762456092e+01
 5.00000000000000000e-01, 1.14339932410647193e-07,-8.13463057175853379e+01, 1.14357736574291534e-07,-8.13463050995867434e+01
 6.00000000000000089e-01, 1.14338206162170699e-07,-8.13463164040479398e+01, 1.14355964166619716e-07,-8.13463158170140161e+01
 7.00000000000000067e-01, 1.14336479926691965e-07,-8.13463270905105418e+01, 1.14354193766474864e-07,-8.13463265285307386e+01
 8.00000000000000044e-01, 1.14334753704210952e-07,-8.13463377769731437e+01, 1.14352425373581708e-07,-8.13463372341401794e+01
 9.00000000000000022e-01, 1.14333027494727686e-07,-8.13463484634357457e+01, 1.14350658987682986e-07,-8.13463479338456494e+01
 1.00000000000000000e+00, 1.14331301298242140e-07,-8.13463591498983476e+01, 1.14348894608546096e-07,-8.13463586276504174e+01
 1.10000000000000009e+00, 1.14329577590964623e-07,-8.13463698300410698e+01, 1.14347132235957638e-07,-8.13463693155577801e+01
 1.20000000000000018e+00, 1.14327860126934635e-07,-8.13463804942824993e+01, 1.14345371869727757e-07,-8.13463799975710060e+01
 1.30000000000000004e+00, 1.14326144051008133e-07,-8.13463911550139471e+01, 1.14343613509685844e-07,-8.13463906736933922e+01
 1.40000000000000013e+00, 1.14324429363153987e-07,-8.13464018122354275e+01, 1.14341857155685916e-07,-8.13464013439281928e+01
 1.50000000000000000e+00, 1.14322716063343214e-07,-8.13464124659469263e+01, 1.14340102807600152e-07,-8.13464120082787048e+01
 1.60000000000000009e+00, 1.14321004151544673e-07,-8.13464231161484577e+01, 1.14338350465324339e-07,-8.13464226667481967e+01
 1.70000000000000018e+00, 1.14319293627728372e-07,-8.13464337628400216e+01, 1.14336600128776780e-07,-8.13464333193399227e+01
 1.80000000000000004e+00, 1.14317584491865340e-07,-8.13464444060216039e+01, 1.14334851797895017e-07,-8.13464439660571657e+01
 1.90000000000000013e+00, 1.14315876743924569e-07,-8.13464550456932187e+01, 1.14333105472640195e-07,-8.13464546069031798e+01
 2.00000000000000000e+00, 1.14314170383876015e-07,-8.13464656818548661e+01, 1.14331361152993863e-07,-8.13464652418812335e+01
 2.10000000000000009e+00, 1.14312465411690813e-07,-8.13464763145065319e+01, 1.14329618838960058e-07,-8.13464758709945812e+01
 2.20000000000000018e+00, 1.14310762450985150e-07,-8.13464869407995792e+01, 1.14327878530564336e-07,-8.13464864942464772e+01
 2.30000000000000027e+00, 1.14309062645430339e-07,-8.13464975555097567e+01, 1.14326140227851498e-07,-8.13464971116402040e+01
 2.40000000000000036e+00, 1.14307364606893604e-07,-8.13465081649774788e+01, 1.14324403930892244e-07,-8.13465077231789877e+01
 2.50000000000000000e+00, 1.14305668335336696e-07,-8.13465187692027456e+01, 1.14322669639776506e-07,-8.13465183288660825e+01
 2.60000000000000009e+00, 1.14303973830720374e-07,-8.13465293681855712e+01, 1.14320937354616899e-07,-8.13465289287047284e+01
 2.70000000000000018e+00, 1.14302281093007580e-07,-8.13465399619259415e+01, 1.14319207075545243e-07,-8.13465395226981940e+01
 2.80000000000000027e+00, 1.14300590122159112e-07,-8.13465505504238706e+01, 1.14317478802718226e-07,-8.13465501108497051e+01
 2.90000000000000036e+00, 1.14298900918139065e-07,-8.13465611336793302e+01, 1.14315752536311884e-07,-8.13465606931625160e+01
 3.00000000000000000e+00, 1.14297213480907164e-07,-8.13465717116923486e+01, 1.14314020907037694e-07,-8.13465712701278250e+01
 3.10000000000000009e+00, 1.14295527810425412e-07,-8.13465822844629258e+01, 1.14312287265438957e-07,-8.13465818415270263e+01
 3.20000000000000018e+00, 1.14293843906656884e-07,-8.13465928519910477e+01, 1.14310555418367199e-07,-8.13465924071113022e+01
 3.30000000000000027e+00, 1.14292161872864147e-07,-8.13466034135388441e+01, 1.14308825364083992e-07,-8.13466029668840349e+01
 3.40000000000000036e+00, 1.14290481937967662e-07,-8.13466139674708586e+01, 1.14307097100864498e-07,-8.13466135208485781e+01
 3.50000000000000000e+00, 1.14288803839051354e-07,-8.13466245156647858e+01, 1.14305370626994152e-07,-8.13466240690082998e+01
 3.60000000000000009e+00, 1.14287127576075902e-07,-8.13466350581206257e+01, 1.14303645940771885e-07,-8.13466346113665395e+01
 3.70000000000000018e+00, 1.14285453149002938e-07,-8.13466455948383640e+01, 1.14301923040504783e-07,-8.13466451479266794e+01
 3.80000000000000027e+00, 1.14283780557792083e-07,-8.13466561258180150e+01, 1.14300201924515484e-07,-8.13466556786920449e+01
 3.90000000000000036e+00, 1.14282109802403961e-07,-8.13466666510595786e+01, 1.14298482591133703e-07,-8.13466662036660182e+01
 4.00000000000000000e+00, 1.14280440882799373e-07,-8.13466771705630549e+01, 1.14296765038703664e-07,-8.13466767228519387e+01
 4.10000000000000053e+00, 1.14278773798938957e-07,-8.13466876843284439e+01, 1.14295049265580852e-07,-8.13466872362531461e+01
 4.20000000000000018e+00, 1.14277108550784676e-07,-8.13466981923557313e+01, 1.14293335270129832e-07,-8.13466977438730083e+01
 4.29999999999999982e+00, 1.14275445138296216e-07,-8.13467086946449314e+01, 1.14291623050728682e-07,-8.13467082457148649e+01
 4.40000000000000036e+00, 1.14273783423194894e-07,-8.13467191911378507e+01, 1.14289912605766635e-07,-8.13467187417820554e+01
 4.50000000000000000e+00, 1.14272123066187686e-07,-8.13467296816916701e+01, 1.14288203933643051e-07,-8.13467292320779336e+01
 4.60000000000000053e+00, 1.14270464492882496e-07,-8.13467401664855743e+01, 1.14286497032769612e-07,-8.13467397166058390e+01
 4.70000000000000018e+00, 1.14268807703242477e-07,-8.13467506455195490e+01, 1.14284791901570305e-07,-8.13467501953690970e+01
 4.80000000000000071e+00, 1.14267152697228602e-07,-8.13467611187936086e+01, 1.14283088538478081e-07,-8.13467606683710613e+01
 4.90000000000000036e+00, 1.14265499474802924e-07,-8.13467715863077530e+01, 1.14281386941938145e-07,-8.13467711356150716e+01
 5.00000000000000000e+00, 1.14263848035927579e-07,-8.13467820480619821e+01, 1.14279687110407956e-07,-8.13467815971044530e+01
 5.10000000000000053e+00, 1.14262198380565787e-07,-8.13467925040562818e+01, 1.14277989042354995e-07,-8.13467920528425452e+01
 5.20000000000000018e+00, 1.14260550508679762e-07,-8.13468029542906521e+01, 1.14276292736258955e-07,-8.13468025028326736e+01
 5.30000000000000071e+00, 1.14258904420229536e-07,-8.13468133987651214e+01, 1.14274598190609604e-07,-8.13468129470781776e+01
 5.40000000000000036e+00, 1.14257260115179466e-07,-8.13468238374796613e+01, 1.14272905403909851e-07,-8.13468233855823684e+01
 5.50000000000000000e+00, 1.14255617593490775e-07,-8.13468342704342859e+01, 1.14271214374670519e-07,-8.13468338183485997e+01
 5.60000000000000053e+00, 1.14253976855126894e-07,-8.13468446976289812e+01, 1.14269525101417823e-07,-8.13468442453801686e+01
 5.70000000000000018e+00, 1.14252337900047920e-07,-8.13468551190637754e+01, 1.14267837582684637e-07,-8.13468546666804286e+01
 5.80000000000000071e+00, 1.14250700728218410e-07,-8.13468655347386402e+01, 1.14266151817020351e-07,-8.13468650822526627e+01
 5.90000000000000036e+00, 1.14249065339600751e-07,-8.13468759446535756e+01, 1.14264467802979885e-07,-8.13468754921002244e+01
 6.00000000000000000e+00, 1.14247431734155225e-07,-8.13468863488086100e+01, 1.14262785539132484e-07,-8.13468858962264250e+01
 6.10000000000000053e+00, 1.14245799911846441e-07,-8.13468967472037150e+01, 1.14261105024058320e-07,-8.13468962946345755e+01
 6.20000000000000018e+00, 1.14244169872636865e-07,-8.13469071398388905e+01, 1.14259426256348554e-07,-8.13469066873279871e+01
 6.30000000000000071e+00, 1.14242541616486900e-07,-8.13469175267141651e+01, 1.14257749234604243e-07,-8.13469170743099852e+01
 6.40000000000000036e+00, 1.14240915143361219e-07,-8.13469279078295102e+01, 1.14256073957438478e-07,-8.13469274555838808e+01
 6.50000000000000000e+00, 1.14239290453222397e-07,-8.13469382831849259e+01, 1.14254400423476299e-07,-8.13469378311529709e+01
 6.60000000000000053e+00, 1.14237667546030899e-07,-8.13469486527804406e+01, 1.14252728631351562e-07,-8.13469482010205809e+01
 6.70000000000000018e+00, 1.14236043299662563e-07,-8.13469590201339656e+01, 1.14251058579712268e-07,-8.13469585651899934e+01
 6.80000000000000071e+00, 1.14234420619461999e-07,-8.13469693819717889e+01, 1.14249390267212893e-07,-8.13469689236645479e+01
 6.90000000000000036e+00, 1.14232799625657088e-07,-8.13469797381584243e+01, 1.14247723692523212e-07,-8.13469792764475272e+01
 7.00000000000000000e+00, 1.14231180318213566e-07,-8.13469900886938575e+01, 1.14246058854321667e-07,-8.13469896235422425e+01
 7.10000000000000053e+00, 1.14229562697096228e-07,-8.13470004335780885e+01, 1.14244395751299686e-07,-8.13469999649519764e+01
 7.20000000000000018e+00, 1.14227946762268678e-07,-8.13470107728111316e+01, 1.14242734382156266e-07,-8.13470103006800542e+01
 7.30000000000000071e+00, 1.14226332513696809e-07,-8.13470211063929725e+01, 1.14241074745605570e-07,-8.13470206307297445e+01
 7.40000000000000036e+00, 1.14224719951345483e-07,-8.13470314343236112e+01, 1.14239416840368222e-07,-8.13470309551043727e+01
 7.50000000000000000e+00, 1.14223109075179522e-07,-8.13470417566030477e+01, 1.14237760665178861e-07,-8.13470412738072213e+01
 7.60000000000000053e+00, 1.14221499885162716e-07,-8.13470520732312963e+01, 1.14236106218782925e-07,-8.13470515868415731e+01
 7.70000000000000018e+00, 1.14219892381261036e-07,-8.13470623842083427e+01, 1.14234453499935539e-07,-8.13470618942107251e+01
 7.80000000000000071e+00, 1.14218286563439424e-07,-8.13470726895341869e+01, 1.14232802507401413e-07,-8.13470721959179883e+01
 7.90000000000000036e+00, 1.14216682431661762e-07,-8.13470829892088432e+01, 1.14231153239960369e-07,-8.13470824919666171e+01
 8.00000000000000000e+00, 1.14215079985894155e-07,-8.13470932832322973e+01, 1.14229505696399694e-07,-8.13470927823599084e+01
 8.09999999999999964e+00, 1.14213479226101557e-07,-8.13471035716045492e+01, 1.14227859875517329e-07,-8.13471030671011590e+01
 8.20000000000000107e+00, 1.14211880152247970e-07,-8.13471138543256131e+01, 1.14226215776124119e-07,-8.13471133461936375e+01
 8.30000000000000071e+00, 1.14210282764299526e-07,-8.13471241313954749e+01, 1.14224573397040412e-07,-8.13471236196406267e+01
 8.40000000000000036e+00, 1.14208687062221350e-07,-8.13471344028141345e+01, 1.14222932737096205e-07,-8.13471338874454233e+01
 8.50000000000000000e+00, 1.14207093045978568e-07,-8.13471446685815920e+01, 1.14221293795134291e-07,-8.13471441496112959e+01
 8.59999999999999964e+00, 1.14205500715535234e-07,-8.13471549286978615e+01, 1.14219656570008012e-07,-8.13471544061415130e+01
 8.70000000000000107e+00, 1.14203910070857614e-07,-8.13471651831629288e+01, 1.14218021060580320e-07,-8.13471646570393574e+01
 8.80000000000000071e+00, 1.14202321111910978e-07,-8.13471754319767939e+01, 1.14216387265725812e-07,-8.13471749023080974e+01
 8.90000000000000036e+00, 1.14200733838659433e-07,-8.13471856751394711e+01, 1.14214755184328576e-07,-8.13471851419510159e+01
 9.00000000000000000e+00, 1.14199148251069337e-07,-8.13471959126509461e+01, 1.14213124815284304e-07,-8.13471953759713813e+01
 9.09999999999999964e+00, 1.14197564349106000e-07,-8.13472061445112189e+01, 1.14211496157500458e-07,-8.13472056043724479e+01
 9.20000000000000107e+00, 1.14195982132734748e-07,-8.13472163707202895e+01, 1.14209869209892689e-07,-8.13472158271574983e+01
 9.30000000000000071e+00, 1.14194401601919845e-07,-8.13472265912781722e+01, 1.14208243971388376e-07,-8.13472260443298012e+01
