"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 4.11245310305677730e-06,-8.13455275835251541e+01, 4.11245533630240579e-06,-8.13455268003914966e+01
 1.00000000000000006e-01, 4.11241516995768518e-06,-8.13455383749527812e+01, 4.11241736955098266e-06,-8.13455376042329306e+01
 2.00000000000000011e-01, 4.11237725810616127e-06,-8.13455491587259161e+01, 4.11237941941888468e-06,-8.13455484021303903e+01
 3.00000000000000044e-01, 4.11233942834458050e-06,-8.13455599129801072e+01, 4.11234148589626931e-06,-8.13455591940874001e+01
 4.00000000000000022e-01, 4.11230159870101513e-06,-8.13455706672342984e+01, 4.11230356897333554e-06,-8.13455699801074701e+01
 5.00000000000000000e-01, 4.11226376917546432e-06,-8.13455814214884896e+01, 4.11226566864031792e-06,-8.13455807601940961e+01
 6.00000000000000089e-01, 4.11222593976792977e-06,-8.13455921757426808e+01, 4.11222778488737647e-06,-8.13455915343508025e+01
 7.00000000000000067e-01, 4.11218811047840977e-06,-8.13456029299968719e+01, 4.11218991770478641e-06,-8.13456023025810708e+01
 8.00000000000000044e-01, 4.11215031947497635e-06,-8.13456136705364514e+01, 4.11215206708270606e-06,-8.13456130648884255e+01
 9.00000000000000022e-01, 4.11211258219762051e-06,-8.13456243918134021e+01, 4.11211423301137337e-06,-8.13456238212763623e+01
 1.00000000000000000e+00, 4.11207484503794464e-06,-8.13456351130903386e+01, 4.11207641548102544e-06,-8.13456345717483771e+01
 1.10000000000000009e+00, 4.11203710799590980e-06,-8.13456458343672750e+01, 4.11203861448185954e-06,-8.13456453163079800e+01
 1.20000000000000018e+00, 4.11199937107147616e-06,-8.13456565556442257e+01, 4.11200083000415006e-06,-8.13456560549586527e+01
 1.30000000000000004e+00, 4.11196163426472250e-06,-8.13456672769211622e+01, 4.11196306203809766e-06,-8.13456667877039052e+01
 1.40000000000000013e+00, 4.11192396399462353e-06,-8.13456779743186331e+01, 4.11192531144948098e-06,-8.13456775142427517e+01
 1.50000000000000000e+00, 4.11188632829601930e-06,-8.13456886593288715e+01, 4.11188757808330147e-06,-8.13456882346291934e+01
