,pulse 0,pulse 1,APD,drug concentration,qNet
0,238.5165590162747,238.51657938231665,238.51657938231665,0.1,0.2710988527913581
1,240.0999462997779,240.09984538773455,240.0999462997779,0.16237767391887217,0.2696691026218903
2,242.62525845559333,242.62518930475613,242.62525845559333,0.26366508987303583,0.2674002526133049
3,246.62650843170508,246.62650234942345,246.62650843170508,0.42813323987193935,0.26382981126010857
4,252.90254348141747,252.90261060241494,252.90261060241494,0.6951927961775606,0.25829082843032386
5,262.5936015920467,262.5938059896931,262.5938059896931,1.1288378916846888,0.24987995872758348
6,277.2073065270499,277.2074985965266,277.2074985965266,1.8329807108324356,0.23751291220127724
7,298.5253710519278,298.5255968282597,298.5255968282597,2.9763514416313175,0.22011335473663668
8,328.59241717588804,328.59259401326824,328.59259401326824,4.832930238571752,0.19687608849135135
9,372.82248069382223,372.82352342355335,372.82352342355335,7.847599703514611,0.16703828080404837
10,431.20532133768,431.2095807728214,431.2095807728214,12.742749857031335,0.12819490391766183
11,506.07947437584346,506.08847405970266,506.08847405970266,20.6913808111479,0.06715394847057543
12,588.8132841076748,588.8281640530162,588.8281640530162,33.59818286283781,-0.08873454554439751
13,855.6002821864053,517.718025561413,855.6002821864053,54.555947811685144,-0.11684748850479638
14,984.6293180474806,,,88.58667904100822,-0.15476366807016337
15,,,,143.8449888287663,-0.3345377630284015
16,,,,233.57214690901213,-0.3426432323130585
17,,,,379.2690190732246,-0.3586831283250076
18,,,,615.8482110660261,-0.37309177779470754
19,,,,1000.0,-0.32995365797230214
