,pulse 0,pulse 1,APD,drug concentration,qNet
0,238.84783667859438,238.84825614219812,238.84825614219812,0.1,0.2707667969168952
1,240.62835296199,240.62926320623473,240.62926320623473,0.16237767391887217,0.2691063858283918
2,243.49985398790778,243.50103410033597,243.50103410033597,0.26366508987303583,0.2664548165576877
3,248.10686739242072,248.10871623224597,248.10871623224597,0.42813323987193935,0.26226145729003614
4,255.4324058185199,255.4352895020562,255.4352895020562,0.6951927961775606,0.25574384104849635
5,266.88716172073,266.89080096903,266.89080096903,1.1288378916846888,0.24588305408647734
6,284.2724306040721,284.2765177405122,284.2765177405122,1.8329807108324356,0.2315705821756654
7,309.4639762556319,309.46691595863473,309.46691595863473,2.9763514416313175,0.2118809386237967
8,345.16142694093213,345.1637280155566,345.1637280155566,4.832930238571752,0.18605192267920434
9,396.80894179908734,396.8122713056452,396.8122713056452,7.847599703514611,0.15235957112894752
10,465.6780391895654,465.68602970004054,465.68602970004054,12.742749857031335,0.10327972060759658
11,551.2034690363056,551.2160942420685,551.2160942420685,20.6913808111479,0.015171029080029399
12,490.21884505446326,853.746753446434,853.746753446434,33.59818286283781,-0.09934920948911581
13,895.3649744112432,534.2619232474979,895.3649744112432,54.555947811685144,-0.1541361932212208
14,,,,88.58667904100822,-0.3489154685006121
15,,,,143.8449888287663,-0.338348320524316
16,,,,233.57214690901213,-0.3540963892070071
17,,,,379.2690190732246,-0.3703054862094482
18,,,,615.8482110660261,-0.604486724246576
19,,,,1000.0,-0.3780039190246358
