,pulse 0,pulse 1,drug concentration
0,236.0384864536373,236.03831693230535,0.0
1,238.92130929197282,238.92177455952014,0.1
2,263.7021743481254,263.7056197896078,1.0
3,429.84766311191044,429.8530294444425,10.0
4,531.353632753834,736.1101280434494,30.0
5,,322.9617225289429,100.0
6,,393.3956095954096,300.0
7,421.3497460715535,,500.0
8,441.61076825403734,,1000.0
