,pulse 0,pulse 1,APD,drug concentration,qNet
0,239.91651083075283,239.91633446046598,239.91651083075283,0.1,0.26990903724911797
1,242.03906817965054,242.03905781910998,242.03906817965054,0.16237767391887217,0.2680040769414629
2,245.27695963705906,245.2769344461077,245.27695963705906,0.26366508987303583,0.2651149474155239
3,250.18009429170797,250.18003308654727,250.18009429170797,0.42813323987193935,0.26077794807934984
4,257.5216529736688,257.52160725701305,257.5216529736688,0.6951927961775606,0.25436843227736555
5,268.33413660923304,268.3341528226096,268.3341528226096,1.1288378916846888,0.2451052155035276
6,283.88999927378774,283.89010960985377,283.89010960985377,1.8329807108324356,0.23213548301862005
7,305.6031085242263,305.6032579923206,305.6032579923206,2.9763514416313175,0.214695719011502
8,335.2877249598456,335.2881809276886,335.2881809276886,4.832930238571752,0.1922413156417446
9,377.8759158216209,377.8777494426535,377.8777494426535,7.847599703514611,0.16411764017041117
10,432.2122848615734,432.2165909839557,432.2165909839557,12.742749857031335,0.12820597177636137
11,500.66946960232644,500.67828250423986,500.67828250423986,20.6913808111479,0.07440216008971907
12,576.592559255714,576.6056667094633,576.6056667094633,33.59818286283781,-0.09840970473648664
13,504.9292993408037,849.5787313298092,849.5787313298092,54.555947811685144,-0.1043889193098931
14,902.569863737161,531.9395272879607,902.569863737161,88.58667904100822,-0.15758792307701078
15,,,,143.8449888287663,-0.17902996201260252
16,,,,233.57214690901213,-0.33563324880024037
17,,,,379.2690190732246,-0.3488840061053532
18,,,,615.8482110660261,-0.36353588340843523
19,,,,1000.0,-0.379620400571873
