,qNet,drug concentration
0,0.2707918132726899,0.1
1,0.26913152390558404,0.16237767391887217
2,0.2664792745860875,0.26366508987303583
3,0.26228629233014067,0.42813323987193935
4,0.25576744734933154,0.6951927961775606
5,0.24590553734113724,1.1288378916846888
6,0.23159132397437682,1.8329807108324356
7,0.21189828617349782,2.9763514416313175
8,0.1860651546984053,4.832930238571752
9,0.1523690019549677,7.847599703514611
10,0.10328409759810267,12.742749857031335
11,-0.1201476601316847,20.6913808111479
12,-0.09935434254949967,33.59818286283781
13,-0.17251299774413703,54.555947811685144
14,-0.3444764522079359,88.58667904100822
15,-0.33836842251880245,143.8449888287663
16,-0.3541033491040551,233.57214690901213
17,-0.37029865961823594,379.2690190732246
18,-0.3645022820677116,615.8482110660261
19,-0.3258411615672528,1000.0
