"environment.time","0.IKr.IKr","0.membrane.v","1.IKr.IKr","1.membrane.v"
 0.00000000000000000e+00, 1.15623534178385723e-06,-9.07775912495779664e+01, 1.15620024431088764e-06,-9.07778441457811738e+01
 1.00000000000000006e-01, 1.15622004690175924e-06,-9.07775980074940492e+01, 1.15618509648683513e-06,-9.07778509279294639e+01
 2.00000000000000011e-01, 1.15620475208377698e-06,-9.07776047654101177e+01, 1.15616996660554168e-06,-9.07778577026863189e+01
 3.00000000000000044e-01, 1.15618945732988378e-06,-9.07776115233262004e+01, 1.15615485463983150e-06,-9.07778644700566559e+01
 4.00000000000000022e-01, 1.15617416784053582e-06,-9.07776182791957638e+01, 1.15613976056264381e-06,-9.07778712300453208e+01
 5.00000000000000000e-01, 1.15615894671428593e-06,-9.07776250081876555e+01, 1.15612468434678567e-06,-9.07778779826572162e+01
 6.00000000000000089e-01, 1.15614372565148474e-06,-9.07776317371795614e+01, 1.15610962596512449e-06,-9.07778847278972023e+01
 7.00000000000000067e-01, 1.15612850465205029e-06,-9.07776384661714673e+01, 1.15609458539044977e-06,-9.07778914657701677e+01
 8.00000000000000044e-01, 1.15611330010292551e-06,-9.07776451886534090e+01, 1.15607956259561135e-06,-9.07778981962809439e+01
 9.00000000000000022e-01, 1.15609820202301248e-06,-9.07776518688635718e+01, 1.15606455755335424e-06,-9.07779049194344339e+01
 1.00000000000000000e+00, 1.15608311625653027e-06,-9.07776585442067301e+01, 1.15604957023650860e-06,-9.07779116352354691e+01
 1.10000000000000009e+00, 1.15606804280323451e-06,-9.07776652146829122e+01, 1.15603460061774575e-06,-9.07779183436889241e+01
 1.20000000000000018e+00, 1.15605298166298967e-06,-9.07776718802921181e+01, 1.15601964866985011e-06,-9.07779250447996588e+01
 1.30000000000000004e+00, 1.15603793283568798e-06,-9.07776785410343194e+01, 1.15600471436552773e-06,-9.07779317385725193e+01
 1.40000000000000013e+00, 1.15602289632113970e-06,-9.07776851969095446e+01, 1.15598979767743341e-06,-9.07779384250123655e+01
