,APD,drug concentration,qNet
0,210.860323884028,0.1,0.152158329843901
1,211.11085223280014,0.16237767391887217,0.15214277053575678
2,211.51570497253152,0.26366508987303583,0.15211682856904649
3,212.1689990464571,0.42813323987193935,0.15207509004602754
4,213.21871912148362,0.6951927961775606,0.15200912377555942
5,214.89522150143927,1.1288378916846888,0.15190366647639214
6,217.5466917829745,1.8329807108324356,0.1517364175228223
7,221.6779407369665,2.9763514416313175,0.15147816993044075
8,227.9784680106597,4.832930238571752,0.15108692078640737
9,237.3098734171965,7.847599703514611,0.15051542122037156
10,250.6126764783367,12.742749857031335,0.14971804860995455
11,268.72509566779064,20.6913808111479,0.14866486555943276
12,292.122613531793,33.59818286283781,0.1473656836263825
13,320.6227423824784,54.555947811685144,0.14588111277210905
14,353.1768941254855,88.58667904100822,0.14432420078644598
15,387.96467024450163,143.8449888287663,0.14283751525811275
16,422.72245153281034,233.57214690901213,0.14153365471569582
17,455.119496922124,379.2690190732246,0.14046418153347656
18,483.259823232405,615.8482110660261,0.13961505861753154
19,506.08939269557345,1000.0,0.1389355677030846
