,APD,drug concentration,qNet
0,211.93698190069904,0.1,0.15206595762552222
1,212.83249724916067,0.16237767391887217,0.15199473381758336
2,214.25888718177265,0.26366508987303583,0.15188203160141384
3,216.5168483165221,0.42813323987193935,0.15170428220785098
4,220.05433456840848,0.6951927961775606,0.15142759964361407
5,225.5071295574673,1.1288378916846888,0.15100671316696024
6,233.71924339570273,1.8329807108324356,0.1503873475967131
7,245.68131792866149,2.9763514416313175,0.1495146126778418
8,262.3502350406337,4.832930238571752,0.14835993354012497
9,284.3129595937841,7.847599703514611,0.14694951408714252
10,311.4336094011994,12.742749857031335,0.14538420752855147
11,342.6698527359477,20.6913808111479,0.14381659096069252
12,376.3070160625565,33.59818286283781,0.14239153001001498
13,410.44796009383236,54.555947811685144,0.1411846467091966
14,443.293803515728,88.58667904100822,0.14020236667879174
15,473.28169579192956,143.8449888287663,0.1394030759524494
16,499.20104366370003,233.57214690901213,0.13872834596266848
17,520.3117495675701,379.2690190732246,0.13811792783342955
18,536.4897651355298,615.8482110660261,0.1375164404657122
19,548.2083775748403,1000.0,0.13687862186899685
