"environment.time","0.IKr.IKr","0.membrane.v","1.IKr.IKr","1.membrane.v"
 0.00000000000000000e+00, 2.13331174486680588e-06,-9.06222703934107159e+01, 2.13331917973873998e-06,-9.06222063329852006e+01
 1.00000000000000006e-01, 2.13328247319943584e-06,-9.06222765602304605e+01, 2.13328982836104898e-06,-9.06222125115187680e+01
 2.00000000000000011e-01, 2.13325320162031689e-06,-9.06222827270502052e+01, 2.13326050582794523e-06,-9.06222186843086916e+01
 3.00000000000000044e-01, 2.13322410401571071e-06,-9.06222888578772796e+01, 2.13323121212203998e-06,-9.06222248513583963e+01
 4.00000000000000022e-01, 2.13319502306454011e-06,-9.06222949852753175e+01, 2.13320194722620326e-06,-9.06222310126712927e+01
 5.00000000000000000e-01, 2.13316594220072318e-06,-9.06223011126733553e+01, 2.13317271112299762e-06,-9.06222371682507912e+01
 6.00000000000000089e-01, 2.13313686142426032e-06,-9.06223072400713932e+01, 2.13314350379530666e-06,-9.06222433181003026e+01
 7.00000000000000067e-01, 2.13310778073508803e-06,-9.06223133674694168e+01, 2.13311432522595931e-06,-9.06222494622232233e+01
 8.00000000000000044e-01, 2.13307870013326897e-06,-9.06223194948674546e+01, 2.13308517539779215e-06,-9.06222556006229496e+01
 9.00000000000000022e-01, 2.13304962297923993e-06,-9.06223256215875637e+01, 2.13305605429345710e-06,-9.06222617333028921e+01
 1.00000000000000000e+00, 2.13302065799563008e-06,-9.06223317256963270e+01, 2.13302696189593049e-06,-9.06222678602664331e+01
 1.10000000000000009e+00, 2.13299171020994596e-06,-9.06223378263531032e+01, 2.13299789818806964e-06,-9.06222739815169831e+01
 1.20000000000000018e+00, 2.13296277962204610e-06,-9.06223439235578923e+01, 2.13296886315280218e-06,-9.06222800970578959e+01
 1.30000000000000004e+00, 2.13293386623179032e-06,-9.06223500173107084e+01, 2.13293985677306124e-06,-9.06222862068925821e+01
 1.40000000000000013e+00, 2.13290497003891182e-06,-9.06223561076115516e+01, 2.13291087903178842e-06,-9.06222923110244096e+01
 1.50000000000000000e+00, 2.13287609104345886e-06,-9.06223621944604076e+01, 2.13288192991186944e-06,-9.06222984094567465e+01
 1.60000000000000009e+00, 2.13284722924516590e-06,-9.06223682778572908e+01, 2.13285300939644917e-06,-9.06223045021929892e+01
 1.70000000000000018e+00, 2.13281838464401770e-06,-9.06223743578021868e+01, 2.13282411746836291e-06,-9.06223105892364913e+01
 1.80000000000000004e+00, 2.13278955723968476e-06,-9.06223804342951098e+01, 2.13279525411076997e-06,-9.06223166705906209e+01
 1.90000000000000013e+00, 2.13276074703215269e-06,-9.06223865073360457e+01, 2.13276641930664794e-06,-9.06223227462587460e+01
 2.00000000000000000e+00, 2.13273195402134481e-06,-9.06223925769250087e+01, 2.13273761303904260e-06,-9.06223288162442344e+01
 2.10000000000000009e+00, 2.13270317820693207e-06,-9.06223986430619988e+01, 2.13270883529126191e-06,-9.06223348805504259e+01
 2.20000000000000018e+00, 2.13267445260478745e-06,-9.06224046992540622e+01, 2.13268008604617548e-06,-9.06223409391806740e+01
 2.30000000000000027e+00, 2.13264577284038474e-06,-9.06224107463614104e+01, 2.13265136528710563e-06,-9.06223469921383469e+01
 2.40000000000000036e+00, 2.13261711869900777e-06,-9.06224167883594589e+01, 2.13262267299712697e-06,-9.06223530394267698e+01
 2.50000000000000000e+00, 2.13258849018037915e-06,-9.06224228252481936e+01, 2.13259400915938481e-06,-9.06223590810493107e+01
