"environment.time","0.IKr.IKr","0.membrane.v","1.IKr.IKr","1.membrane.v"
 0.00000000000000000e+00, 2.35156817775526342e-06,-9.06216222465107109e+01, 2.35200595923339380e-06,-9.06215586861791564e+01
 1.00000000000000006e-01, 2.35152408015698523e-06,-9.06216284056095702e+01, 2.35196211214129683e-06,-9.06215648606724784e+01
 2.00000000000000011e-01, 2.35147998294026742e-06,-9.06216345647084154e+01, 2.35191828508243031e-06,-9.06215710294144259e+01
 3.00000000000000044e-01, 2.35143588610504098e-06,-9.06216407238072605e+01, 2.35187447800165113e-06,-9.06215771924084947e+01
 4.00000000000000022e-01, 2.35139186838760459e-06,-9.06216468685962724e+01, 2.35183069084352943e-06,-9.06215833496581240e+01
 5.00000000000000000e-01, 2.35134799530277783e-06,-9.06216529871681757e+01, 2.35178692355283911e-06,-9.06215895011667953e+01
 6.00000000000000089e-01, 2.35130412259624657e-06,-9.06216591057400649e+01, 2.35174317607399827e-06,-9.06215956469379762e+01
 7.00000000000000067e-01, 2.35126025026780287e-06,-9.06216652243119682e+01, 2.35169944835176853e-06,-9.06216017869750914e+01
 8.00000000000000044e-01, 2.35121637831765466e-06,-9.06216713428838574e+01, 2.35165574033034648e-06,-9.06216079212816368e+01
 9.00000000000000022e-01, 2.35117250674566305e-06,-9.06216774614557607e+01, 2.35161205195441031e-06,-9.06216140498610372e+01
 1.00000000000000000e+00, 2.35112863555182802e-06,-9.06216835800276499e+01, 2.35156838316814392e-06,-9.06216201727167459e+01
 1.10000000000000009e+00, 2.35108485614350469e-06,-9.06216896824719953e+01, 2.35152473391565500e-06,-9.06216262898522302e+01
 1.20000000000000018e+00, 2.35104127993440349e-06,-9.06216957491308648e+01, 2.35148110414139385e-06,-9.06216324012709151e+01
 1.30000000000000004e+00, 2.35099772561349000e-06,-9.06217018119937734e+01, 2.35143749378952577e-06,-9.06216385069762396e+01
 1.40000000000000013e+00, 2.35095419318014504e-06,-9.06217078710607211e+01, 2.35139390280392930e-06,-9.06216446069716568e+01
 1.50000000000000000e+00, 2.35091068263410052e-06,-9.06217139263317080e+01, 2.35135033112882649e-06,-9.06216507012605916e+01
 1.60000000000000009e+00, 2.35086719397473853e-06,-9.06217199778067339e+01, 2.35130677870801500e-06,-9.06216567898464973e+01
 1.70000000000000018e+00, 2.35082372720158050e-06,-9.06217260254858132e+01, 2.35126324548535434e-06,-9.06216628727327844e+01
