,pulse 0,pulse 1,APD,drug concentration,qNet
0,236.00700503403306,236.00681562346296,236.00700503403306,0.09999999999999978,0.27344152479969003
1,236.02113750216688,236.0208517203465,236.02113750216688,0.14862768538434995,0.27342835724757864
2,236.04110035509115,236.0412392538214,236.0412392538214,0.22090188917425704,0.2734096626200732
3,236.0698660163833,236.06988642350507,236.06988642350507,0.3283213668927053,0.27338367562650545
4,236.11095205845828,236.11070671285205,236.11095205845828,0.4879764540335019,0.2733470197425775
5,236.16949026897197,236.16946435666898,236.16949026897197,0.7252681236764665,0.27329390401297304
6,236.25330705168284,236.25316187709797,236.25330705168284,1.0779492610342816,0.2732179426648425
7,236.37279774292722,236.37272538320968,236.37279774292722,1.6021311211155476,0.273109668261502
8,236.5433843185292,236.54338026836734,236.5433843185292,2.3812105986294374,0.27295471416997613
9,236.78702779080515,236.7869036742303,236.78702779080515,3.539138647152632,0.2727342659436377
10,237.1345241379109,237.13458696882049,237.13458696882049,5.2601408786132176,0.2724197616381416
11,237.62999269597924,237.63003872283372,237.63003872283372,7.8180279579290035,0.2719714842682927
12,238.33575918372117,238.33581870098465,238.33581870098465,11.619759243053162,0.2713331382039049
13,239.33971070132884,239.3396207669735,239.33971070132884,17.270191041728953,0.2704281760335686
14,240.7652758854327,240.76526991139013,240.7652758854327,25.668311855679395,0.2691463862744275
15,242.78403374449965,242.78406975818723,242.78406975818723,38.150277762610116,0.2673375237222741
16,245.63209346982927,245.63189426908326,245.63209346982927,56.70200970842,0.2647994838665983
17,249.62912366048334,249.62888334592577,249.62912366048334,84.27518792942627,0.2612631536181869
18,255.19640435976703,255.1964238465556,255.1964238465556,125.25694307423845,0.2563873211939187
19,262.87342640151553,262.8733142942564,262.87342640151553,186.16802797763148,0.24975770020622418
20,273.3135030108036,273.3135210249528,273.3135210249528,276.70067562447036,0.24090897101417344
21,287.2591976322714,287.25929115851363,287.25929115851363,411.26155110570005,0.22937937725290022
22,305.4979069892673,305.4979303505216,305.4979303505216,611.2659216146544,0.2147796571117417
23,328.99032476731094,328.9907709137107,328.9907709137107,908.5494874443435,0.1968225806675348
24,360.9067290982542,360.9083268157136,360.9083268157136,1350.443936199289,0.17520218472407958
25,400.658914297184,400.66130407462106,400.66130407462106,2007.3310280988685,0.14917343241243983
26,449.2338859392838,449.2383190330977,449.2383190330977,2983.8934611130826,0.11643562369250242
