,pulse 0,pulse 1,drug concentration
0,236.0384864536373,236.03831693230535,0.0
1,236.06231654468854,236.062336706373,0.1
2,236.3020522433165,236.30192924513608,1.0
3,245.20368876947794,245.20331905862463,30.0
4,333.53154784194635,333.5324830886971,300.0
5,543.0544199201316,543.0676498906397,1000.0
6,,390.11130129550696,10000.0
7,,878.2113319879372,100000.0
