,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,peak_current
0,0,1.10955978948181E-06,3.50873613489945E-06,1.10955978948181E-05,3.50873613489945E-05,0.0001109559789481,0.0003508736134899,0.0011095597894818,0.0035087361348994,0.011095597894818,0.0350873613489945,0.110955978948181,0.350873613489945,1.10955978948181,3.50873613489945,11.0955978948181,,,,,,,,1,0.999984130509753,0.999936617690014,0.999809392351925,0.999375362621602,0.99792479894847,0.993234937225455,0.977912192474074,0.930353979466397,0.801216055742928,0.548762796574188,0.26695742934027,0.0957925128383773,0.0278130111163337,0.0065068622368312,0,,,,,,,,1.05089902792532,0.0358383796709528,-94.87,55.84,0.01929,1.043,147200,1.10955978948181E-06,2.59162262153178E-06,6.05330859689139E-06,1.41388428487871E-05,3.30243987900032E-05,7.71357972576044E-05,0.0001801677376899,0.0004208216529598,0.0009829221694763,0.0022958324136905,0.0053624250580899,0.0125251313345675,0.0292552181613227,0.0683320411423167,0.159604615522859,0.372791927042616,0.870738107496917,2.03380169163545,4.75039427502473,11.0955978948181,276.4,276.4,276.4,276.4,276.5,276.6,276.9,277.7,279.6,284.2,295.2,320.9,375.4,465.9,569.7,659,1000,1000,1000,1000,276.4,276.4,276.4,276.4,276.5,276.6,276.9,277.6,279.3,283.3,292.6,313.2,353.7,420.6,510,609.5,1000,1000,1000,1000,23.1898145745066,11.7375,,
0,0,3.94942530267466E-06,1.24891794051518E-05,3.94942530267465E-05,0.0001248917940515,0.0003949425302674,0.0012489179405151,0.0039494253026746,0.0124891794051518,0.0394942530267465,0.124891794051518,0.394942530267465,1.24891794051518,3.94942530267466,12.4891794051518,,,,,,,,,1,0.999976869473985,0.999951102007067,0.99980958753132,0.99926326590364,0.997224209562842,0.989440774952397,0.960496346927578,0.863284301477016,0.621399268565182,0.2979965125796,0.0965295408413721,0.0245170436308043,0.0051039117743827,0,,,,,,,,,1.17970917172833,0.0362269509254206,-94.87,55.84,0.01929,1.1736,147200,3.94942530267466E-06,8.68238755263069E-06,1.90872969702768E-05,4.19613733461079E-05,9.22475747002495E-05,0.0002027963900964,0.0004458260932037,0.0009801008059701,0.0021546464069886,0.0047367588220214,0.0104132557737655,0.0228924249437689,0.0503265387110134,0.110637492744975,0.243224650739109,0.534703284206955,1.17548776932309,2.58418367090742,5.68105038543283,12.4891794051518,276.4,276.4,276.4,276.4,276.5,276.6,276.9,277.7,279.7,284.7,297.1,327,390.8,491.3,597.5,683.4,1000,1000,1000,1000,276.4,276.4,276.4,276.4,276.5,276.6,276.9,277.6,279.3,283.7,294.2,317.9,364.7,440.2,537.4,642,1000,1000,1000,1000,23.3328898767384,12.0125,,
0,0,6.73434370041582E-06,2.12958646397206E-05,6.73434370041582E-05,0.0002129586463972,0.0006734343700415,0.002129586463972,0.0067343437004158,0.0212958646397206,0.0673434370041582,0.212958646397206,0.673434370041582,2.12958646397206,6.73434370041583,21.2958646397206,,,,,,,,,1,0.999983578513491,0.999953168265414,0.99980905079415,0.999219345355866,0.996792705230929,0.986828760659858,0.947471966934935,0.813001583295393,0.511996197830718,0.200506299411513,0.0545989177670434,0.012674964970062,0.0024843174955111,0,,,,,,,,,1.24252481007295,0.0366012517497317,-94.87,55.84,0.01929,1.2388,147200,6.73434370041582E-06,1.48047316859062E-05,3.25466133066748E-05,7.15502354387574E-05,0.0001572955116129,0.0003457972964288,0.0007601982344657,0.0016712142103275,0.0036739850346583,0.008076861692223,0.0177561133700604,0.0390349091051063,0.0858140572256736,0.188652992573969,0.414733352060485,0.911746752407785,2.00437735811734,4.40640844963118,9.68701594355386,21.2958646397206,276.4,276.4,276.4,276.4,276.5,276.6,277,278,280.7,287.7,305.9,350.5,438.3,552.3,653.5,1000,1000,1000,1000,1000,276.4,276.4,276.4,276.4,276.5,276.6,276.9,277.8,280.2,286.3,301.5,335.4,399,492.3,600.8,1000,1000,1000,1000,1000,23.3401085401646,11.58,,
0,0,1.08863054032385E-05,3.44255203784314E-05,0.0001088630540323,0.0003442552037843,0.0010886305403238,0.0034425520378431,0.0108863054032384,0.0344255203784314,0.108863054032385,0.344255203784314,1.08863054032385,3.44255203784314,10.8863054032385,,,,,,,,,,1,0.999988147687803,0.999946898549945,0.99980963517896,0.999160049740509,0.996276203854783,0.983549226088144,0.930357055433656,0.749250579099187,0.400384735686828,0.12746336966943,0.0289758295432695,0.0053504784496258,0,,,,,,,,,,1.31005663626709,0.0363249665701342,-94.87,55.84,0.01929,1.304,147200,1.08863054032385E-05,2.25252690724865E-05,4.6607892025239E-05,9.64381642699084E-05,0.0001995438781636,0.0004128838371617,0.0008543136705482,0.0017676929489483,0.003657600796387,0.0075680810933202,0.0156594047911538,0.0324014707809676,0.0670431170770284,0.138721466620717,0.287033869253019,0.593912709441146,1.22888740396274,2.54273772494159,5.26127545696384,10.8863054032385,276.4,276.4,276.4,276.4,276.5,276.6,276.8,277.5,279.3,284,295.8,325.1,389.3,492.2,600.9,687.7,1000,1000,1000,1000,276.4,276.4,276.4,276.4,276.5,276.5,276.8,277.4,279,283.1,293.2,316.5,363.6,440.8,540.7,648,1000,1000,1000,1000,23.1627664582623,11.85,,
0,0,1.68112686866411E-05,5.31618994068535E-05,0.0001681126868664,0.0005316189940685,0.0016811268686641,0.0053161899406853,0.0168112686866411,0.0531618994068534,0.168112686866411,0.531618994068535,1.68112686866411,5.31618994068535,16.8112686866411,,,,,,,,,,1,0.999987720159866,0.999962542821532,0.999809062092875,0.999092012100268,0.995680501164825,0.979499748348998,0.908314728639011,0.672968018107971,0.298764833303593,0.0788384028256398,0.0160977019528399,0.0027973970680475,0,,,,,,,,,,1.37278109068747,0.0366542866531992,-94.87,55.84,0.01929,1.3692,147200,1.68112686866411E-05,3.47848362313818E-05,7.19746292916935E-05,0.0001489254463415,0.0003081473122723,0.0006375993384158,0.0013192810716098,0.0027297747049619,0.0056482807949006,0.0116870728855583,0.0241821675642728,0.0500362437911357,0.103531897464182,0.214221791653211,0.443254466914298,0.91715469711661,1.89771971007728,3.92664411940302,8.12476887844223,16.8112686866411,276.4,276.4,276.4,276.4,276.5,276.6,276.9,277.8,280.1,286.4,303.1,345.1,431.4,547.3,651.4,1000,1000,1000,1000,1000,276.4,276.4,276.4,276.4,276.5,276.6,276.9,277.6,279.7,285.2,299.2,331.5,393.9,487.6,598,1000,1000,1000,1000,1000,23.1282078856102,11.3266666666667,,
0,0,2.49553751803974E-05,7.89158254340913E-05,0.0002495537518039,0.0007891582543409,0.0024955375180397,0.0078915825434091,0.0249553751803974,0.0789158254340913,0.249553751803974,0.789158254340913,2.49553751803975,7.89158254340913,,,,,,,,,,,1,0.999988509180323,0.999961988623186,0.99980958753132,0.999017897112717,0.994973462486359,0.974440425882523,0.880011826048329,0.585622776761452,0.212157204665371,0.0460200757609211,0.0074992688439003,0,,,,,,,,,,,1.44230876559946,0.0361886560096039,-94.87,55.84,0.01929,1.4344,147200,2.49553751803974E-05,4.8600169918384E-05,9.46480066527364E-05,0.0001843253877173,0.0003589705664041,0.0006990890898986,0.0013614641459627,0.0026514283337063,0.0051636117114267,0.0100560462326777,0.0195839794866783,0.0381394679042269,0.0742759668946263,0.144651185800109,0.281705731048402,0.548617133461862,1.06842256282033,2.08073482054845,4.0521957735657,7.89158254340913,276.4,276.4,276.4,276.4,276.4,276.5,276.7,277.3,278.7,282.4,292,316.1,371.7,468.9,580.4,673.3,1000,1000,1000,1000,276.4,276.4,276.4,276.4,276.4,276.5,276.7,277.2,278.5,281.7,290,309.6,350.9,422.5,519.9,627.7,1000,1000,1000,1000,22.8746584673958,11.425,,
0,0,3.77439753626798E-08,1.19356930095348E-07,3.77439753626798E-07,1.19356930095348E-06,3.77439753626798E-06,1.19356930095348E-05,3.77439753626798E-05,0.0001193569300953,0.0003774397536267,0.0011935693009534,0.0037743975362679,0.0119356930095348,0.0377439753626798,0.119356930095348,0.377439753626798,1.19356930095348,3.77439753626798,11.9356930095348,,,,,1,0.999968528337857,0.999924601204476,0.999808296492373,0.999526891633468,0.99880584919757,0.997005047227516,0.992508485299372,0.981296726544045,0.954142060855286,0.891921443864813,0.766047385341325,0.564906668604656,0.338665598835264,0.165849861824488,0.0692231322887434,0.0249489895920305,0.0071239145802143,0,,,,,0.813914153615487,0.0351630399607662,-94.87,55.84,0.01929,0.804575,147200,3.77439753626798E-08,1.05734340576767E-07,2.96199609865629E-07,8.29760779761547E-07,2.32445597056266E-06,6.51163044924477E-06,1.82413999854203E-05,5.110066918289E-05,0.0001431512051172,0.000401017596329,0.001123393354836,0.0031470255700559,0.0088159413583419,0.024696596930524,0.0691839787899269,0.193809006749801,0.542928171439791,1.5209355039082,4.26068295722063,11.9356930095348,276.4,276.4,276.4,276.5,276.5,276.7,277.1,278,280,284.6,295,318.1,365.6,445.4,542.7,632,701.3,1000,1000,1000,276.4,276.4,276.4,276.4,276.5,276.7,277,277.8,279.5,283.5,292.4,311.1,346.8,405.5,485.8,578,672.3,1000,1000,1000,23.0055492026956,12.3647058823529,,
0,0,2.17102604414764E-06,6.86538715905181E-06,2.17102604414764E-05,6.86538715905181E-05,0.0002171026044147,0.0006865387159051,0.0021710260441476,0.0068653871590518,0.0217102604414764,0.0686538715905181,0.217102604414764,0.686538715905182,2.17102604414764,6.86538715905182,,,,,,,,,1,0.9999789291885,0.999943133308644,0.999809148295012,0.999316721797733,0.99761443328224,0.991531618863374,0.970391774127147,0.901685426742339,0.719645903962958,0.41745681423114,0.163875243546629,0.0476081934393085,0.0104673514422087,0,,,,,,,,,1.11967035654438,0.0353745930035213,-94.87,55.84,0.01929,1.1082,147200,2.17102604414764E-06,4.77276769594275E-06,1.04924174174879E-05,2.30664533194001E-05,5.07091214126944E-05,0.0001114785597439,0.0002450736462468,0.0005387681023388,0.0011844238356232,0.0026038286533714,0.0057242377704688,0.0125841222349386,0.0276648418136736,0.0608181848751182,0.133702250546608,0.293930044738006,0.646173649631797,1.42054340123906,3.12291217067378,6.86538715905182,276.4,276.4,276.4,276.4,276.5,276.6,276.8,277.5,278.9,282.5,290.8,310.4,353.3,431.6,533.3,628.5,701.9,1000,1000,1000,276.4,276.4,276.4,276.4,276.5,276.6,276.8,277.3,278.6,281.7,288.9,305,337.7,395,476.9,573.3,672.5,1000,1000,1000,22.6336813048997,11.8705882352941,,
0,0,3.94260579627086E-06,1.24676142323977E-05,3.94260579627086E-05,0.0001246761423239,0.000394260579627,0.0012467614232397,0.0039426057962708,0.0124676142323977,0.0394260579627086,0.124676142323977,0.394260579627086,1.24676142323977,3.94260579627086,12.4676142323977,,,,,,,,,1,0.999981244683215,0.999949300289111,0.999808856269444,0.999266643868919,0.997238554325694,0.989447970888144,0.960528216561628,0.863413570490916,0.621718983183143,0.298349962922602,0.0966937576270575,0.0245678734205988,0.0051131100508211,0,,,,,,,,,1.1794837902568,0.036229612289304,-94.87,55.84,0.01929,1.1734,147200,3.94260579627086E-06,8.66739559988372E-06,1.90543387715657E-05,4.18889182843418E-05,9.20882900250901E-05,0.0002024462198374,0.0004450562814806,0.0009784084575369,0.002150925960634,0.0047285798201048,0.010395275116077,0.0228528963980849,0.0502396394467615,0.110446454041252,0.242804672657196,0.533780007478994,1.17345804455148,2.57972153889029,5.67124086720812,12.4676142323977,276.4,276.4,276.4,276.4,276.5,276.6,276.9,277.7,279.7,284.7,297,326.9,390.7,491.1,597.4,683.3,1000,1000,1000,1000,276.4,276.4,276.4,276.4,276.5,276.6,276.9,277.6,279.3,283.7,294.2,317.9,364.6,440,537.2,641.7,1000,1000,1000,1000,23.3680203483308,12.01875,,
0,0,3.62228842159744E-11,1.14546817543042E-10,3.62228842159744E-10,1.14546817543042E-09,3.62228842159744E-09,1.14546817543042E-08,3.62228842159744E-08,1.14546817543042E-07,3.62228842159744E-07,1.14546817543042E-06,3.62228842159744E-06,1.14546817543042E-05,3.62228842159744E-05,0.000114546817543042,0.000362228842159744,0.00114546817543042,0.00362228842159744,0.0114546817543042,0.0362228842159744,0.114546817543042,0.362228842159744,1.14546817543042,1,0.999973822655972,0.999949009232182,0.999901907509386,0.999810245052255,0.999633002165702,0.999286437198862,0.998615085099924,0.99731263171322,0.994788847152125,0.989918611889174,0.980585631147112,0.962934903915422,0.930371222997013,0.872949658856778,0.779300525290855,0.644336911806585,0.480641167788581,0.318827315472895,0.1882307276193,0.0991694153735694,0.045326358010078,0.0154739237821787,0.598018136247804,0.0314911313943288,-94.87,55.84,0.01929,0.578,147200,3.62228842159743E-11,1.37382177645956E-10,5.21048037539251E-10,1.97617378087541E-09,7.49501491390844E-09,2.84262695433725E-08,1.0781203365626E-07,4.08897642490991E-07,1.55082207768912E-06,5.88178768162255E-06,2.23077984440596E-05,8.46065683356169E-05,0.000320886501798013,0.00121702308770771,0.00461579152664369,0.0175062672455666,0.0663958480585977,0.251818881637193,0.955071002226547,3.62228842159744,260.2,260.2,260.2,260.2,260.3,260.4,260.6,261,262.1,264.2,268.9,279,300.3,342.4,413.4,504.3,592.8,665.5,1000,1000,260.2,260.2,260.2,260.2,260.2,260.3,260.5,260.9,261.8,263.7,267.8,276.7,294.6,327.9,382,456.6,544,634.9,1000,1000,19.4774370889898,10.1833333333333,3.62228842159744,0
0,0,1.52561216221414E-10,4.82440925865094E-10,1.52561216221414E-09,4.82440925865094E-09,1.52561216221414E-08,4.82440925865094E-08,1.52561216221414E-07,4.82440925865094E-07,1.52561216221414E-06,4.82440925865094E-06,1.52561216221414E-05,4.82440925865094E-05,0.000152561216221414,0.000482440925865094,0.00152561216221414,0.00482440925865094,0.0152561216221414,0.0482440925865094,0.152561216221414,0.482440925865094,1.52561216221414,4.82440925865094,1,0.999977549029459,0.999952383986435,0.99990609525884,0.999810891803008,0.999616277594415,0.999214363143286,0.998396782377671,0.996731051006996,0.99334407246311,0.986492507155964,0.972780476437802,0.945911713948284,0.895367962180452,0.80717714723554,0.671655802522213,0.49904419165407,0.324721986666015,0.185450733651822,0.0937555556850263,0.0410027297444532,0.0134952029150843,0,0.63896308362044,0.0324833072965106,-94.87,55.84,0.01929,0.6214,147200,1.52561216221414E-10,5.44597597615962E-10,1.94404941619394E-09,6.9396709591604E-09,2.47725354202673E-08,8.8430491122686E-08,3.15670222184915E-07,1.12684762811082E-06,4.02250667861587E-06,1.43591374520052E-05,5.12577964038401E-05,0.000182974896713633,0.000653165277796774,0.00233160333893797,0.00832312175026268,0.0297110381139057,0.106059458493214,0.378600326678223,1.35148914955123,4.82440925865094,260.2,260.2,260.2,260.2,260.3,260.4,260.6,261,262.1,264.4,269.4,280.4,304,350.9,428.3,522.7,610.7,680.7,1000,1000,260.2,260.2,260.2,260.2,260.2,260.3,260.5,260.9,261.8,263.8,268.3,277.9,297.6,334,392.5,471.5,561.9,654.5,1000,1000,20.145967338403,10.5666666666667,,
0,0,5.32564393736422E-10,1.6841164849138E-09,5.32564393736422E-09,1.6841164849138E-08,5.32564393736422E-08,1.6841164849138E-07,5.32564393736422E-07,1.6841164849138E-06,5.32564393736422E-06,1.6841164849138E-05,5.32564393736422E-05,0.000168411648491381,0.000532564393736422,0.00168411648491381,0.00532564393736422,0.0168411648491381,0.0532564393736423,0.168411648491381,0.532564393736423,1.68411648491381,5.32564393736423,,1,0.9999804282678,0.999959078487552,0.999912255307858,0.999812919634305,0.999596410146994,0.999133380168702,0.99814211912245,0.99601856024787,0.991486846497613,0.981890826543452,0.96189315515545,0.921576020653735,0.845445352218151,0.717908648214634,0.541513369437074,0.352360780270707,0.197575232340848,0.0967851966353632,0.0407773399269636,0.0129716275389177,0,,0.681528358308541,0.0329741345191867,-94.87,55.84,0.01929,0.6648,147200,5.32564393736423E-10,1.78931958869927E-09,6.01178867411758E-09,2.0198517520574E-08,6.78633485214478E-08,2.2800851933081E-07,7.66067192676145E-07,2.57384656247539E-06,8.64765674669347E-06,2.9054555271046E-05,9.76180260995033E-05,0.000327978829160039,0.00110194926772584,0.00370234930026231,0.0124392208812313,0.0417935217838839,0.140418638737693,0.471781110165977,1.58509880105891,5.32564393736423,260.2,260.2,260.2,260.2,260.3,260.3,260.5,261,262,264.3,269.4,280.7,305.3,354.5,435,531.5,619.6,688.3,1000,1000,260.2,260.2,260.2,260.2,260.2,260.3,260.5,260.9,261.8,263.8,268.3,278.2,298.5,336.5,397.3,478.7,571.1,665,1000,1000,20.3882863973955,10.6444444444444,,
0,0,5.04378483824573E-09,1.59498481166805E-08,5.04378483824573E-08,1.59498481166805E-07,5.04378483824573E-07,1.59498481166805E-06,5.04378483824573E-06,1.59498481166805E-05,5.04378483824573E-05,0.000159498481166805,0.000504378483824573,0.00159498481166805,0.00504378483824573,0.0159498481166805,0.0504378483824573,0.159498481166805,0.504378483824573,1.59498481166805,5.04378483824573,,,,1,0.999963152496712,0.99991640849959,0.999811270257037,0.999575305428223,0.999043210604591,0.997843983596071,0.995145070770461,0.989104568397723,0.975730545797798,0.946825209945736,0.887461180315107,0.77736190965163,0.60684784645734,0.404194110364484,0.226917760449784,0.109087596169168,0.0446332140635781,0.0137338942986495,0,,,,0.725523595270289,0.0330872110269734,-94.87,55.84,0.01929,0.7082,147200,5.04378483824573E-09,1.50120762745909E-08,4.46812148617579E-08,1.32986998267632E-07,3.95816044012087E-07,1.17808765321618E-06,3.50640288501804E-06,1.04362872817637E-05,3.10620586963558E-05,9.24516031809352E-05,0.000275168462408703,0.000818998049781617,0.00243762602616075,0.00725523173712158,0.0215941194401511,0.0642716885264526,0.191295132801786,0.569361544291651,1.69462005316189,5.04378483824573,260.2,260.2,260.2,260.2,260.3,260.4,260.8,261.5,262.9,266.1,273,287.8,318.2,374.8,458.6,551.1,632.5,695.3,1000,1000,260.2,260.2,260.2,260.2,260.3,260.4,260.7,261.3,262.6,265.4,271.5,284.2,308.8,351.6,415.8,497.1,586.5,676.2,1000,1000,20.9113074143579,11.1611111111111,,
0,0,3.0543426965214E-07,9.65867967570807E-07,3.0543426965214E-06,9.65867967570807E-06,3.0543426965214E-05,9.65867967570807E-05,0.00030543426965214,0.000965867967570807,0.0030543426965214,0.00965867967570807,0.030543426965214,0.0965867967570807,0.30543426965214,0.965867967570807,3.0543426965214,9.65867967570807,,,,,,,1,0.999977767720324,0.999934608373719,0.999814266465667,0.999452085873587,0.998393123566331,0.99529589436176,0.986307520873418,0.960820055252418,0.893074071163419,0.740006764661432,0.492043549559465,0.246054463152407,0.0963441992973882,0.0311704272764589,0.00796148662989786,0,,,,,,,0.946821638152185,0.0353642053865663,-94.87,55.84,0.01929,0.93705,147200,3.0543426965214E-07,7.57974517594293E-07,1.88101148563529E-06,4.6679725069408E-06,1.15841755842314E-05,2.87476251770489E-05,7.13409381022365E-05,0.000177041735376822,0.000439351891060345,0.00109030836015841,0.00270574076137989,0.00671464453113887,0.0166632560750423,0.0413520182244615,0.102620364443499,0.254665664475044,0.631985678614727,1.56835393886896,3.89207249594228,9.65867967570807,260.2,260.2,260.2,260.2,260.3,260.4,260.7,261.5,263.2,267.4,276.9,298.8,345.5,427.2,528.9,621.9,693.2,1000,1000,1000,260.2,260.2,260.2,260.2,260.3,260.4,260.7,261.4,263,266.7,275.1,293.3,329,389,472.1,568,665.9,1000,1000,1000,22.5470227589835,11.8235294117647,,
0,0,6.02591385220169E-07,1.90556127569166E-06,6.02591385220169E-06,1.90556127569166E-05,6.02591385220169E-05,0.000190556127569166,0.000602591385220169,0.00190556127569166,0.00602591385220169,0.0190556127569166,0.0602591385220169,0.190556127569166,0.602591385220169,1.90556127569166,6.0259138522017,19.0556127569166,,,,,,,1,0.999979471025219,0.999941302282102,0.999813272278213,0.999418761203772,0.998189864282924,0.994370992716215,0.982634426213185,0.947722766390951,0.853207073080801,0.650987963074156,0.373868852327723,0.158600186794084,0.0542134470133265,0.016222620087275,0.00397092571710838,0,,,,,,,0.995397471015763,0.0361959597090696,-94.87,55.84,0.01929,0.990025,147200,6.0259138522017E-07,1.49540821021468E-06,3.7110482659164E-06,9.20944471074159E-06,2.28544243574429E-05,5.67162005002169E-05,0.000140748563554751,0.000349285706165206,0.000866797510753061,0.00215106977292776,0.00533815696353758,0.0132473247153576,0.0328749441638426,0.0815834122736377,0.20245975552198,0.502429985013819,1.24684478251077,3.0942060745669,7.67867128786264,19.0556127569166,260.2,260.2,260.2,260.2,260.3,260.4,260.8,261.8,264.2,270,284.1,317.1,385.1,487,591.3,674.7,1000,1000,1000,1000,260.2,260.2,260.2,260.2,260.3,260.4,260.8,261.7,263.8,269.1,281.2,307.6,357.5,434.8,531.9,634.9,1000,1000,1000,1000,23.3166249701795,12.05,,
0,0,2.49553751803975E-05,7.89158254340913E-05,0.000249553751803974,0.000789158254340913,0.00249553751803974,0.00789158254340913,0.0249553751803975,0.0789158254340913,0.249553751803975,0.789158254340913,2.49553751803975,7.89158254340913,,,,,,,,,,,1,0.9999924000913,0.999963415405764,0.99981299779611,0.999031897799562,0.994987112788441,0.974452122692736,0.880030074728819,0.585603952132268,0.212168692539149,0.0460261403886398,0.00749521363305569,0,,,,,,,,,,,1.44231515797336,0.0361880722848017,-94.87,55.84,0.01929,1.4344,147200,2.49553751803974E-05,4.8600169918384E-05,9.46480066527363E-05,0.000184325387717375,0.000358970566404194,0.000699089089898609,0.00136146414596279,0.00265142833370639,0.00516361171142672,0.0100560462326778,0.0195839794866783,0.038139467904227,0.0742759668946264,0.144651185800109,0.281705731048402,0.548617133461862,1.06842256282033,2.08073482054845,4.0521957735657,7.89158254340913,260.2,260.2,260.2,260.2,260.2,260.3,260.5,261,262.4,266,275.3,298.9,353.9,451.8,565.5,660.2,1000,1000,1000,1000,260.2,260.2,260.2,260.2,260.2,260.3,260.5,261,262.2,265.5,273.8,293.4,334.9,406.9,505.3,614.4,1000,1000,1000,1000,22.5436798238442,11.1,,
0,0,2.17102604414764E-06,6.86538715905181E-06,2.17102604414764E-05,6.86538715905181E-05,0.000217102604414764,0.000686538715905181,0.00217102604414764,0.00686538715905182,0.0217102604414764,0.0686538715905182,0.217102604414764,0.686538715905182,2.17102604414764,6.86538715905182,,,,,,,,,1,0.999984444435944,0.9999472819647,0.999812565453541,0.999332612090766,0.997620923497195,0.99154276041065,0.970399866774288,0.901678253610568,0.719673054900175,0.41747969202848,0.16387714185533,0.0476158035604514,0.0104681342256143,0,,,,,,,,,1.11968249187454,0.0353764310580437,-94.87,55.84,0.01929,1.1082,147200,2.17102604414764E-06,4.77276769594275E-06,1.04924174174879E-05,2.30664533194001E-05,5.07091214126944E-05,0.000111478559743933,0.000245073646246817,0.000538768102338881,0.00118442383562328,0.0026038286533715,0.00572423777046889,0.0125841222349387,0.0276648418136737,0.0608181848751183,0.133702250546608,0.293930044738006,0.646173649631797,1.42054340123906,3.12291217067378,6.86538715905182,260.2,260.2,260.2,260.2,260.3,260.4,260.6,261.2,262.6,266,274.2,293.2,335.6,414,517.3,614.5,689.4,1000,1000,1000,260.2,260.2,260.2,260.2,260.2,260.3,260.6,261.1,262.4,265.5,272.7,288.8,321.6,379.2,461.8,559.3,659.7,1000,1000,1000,22.27944185593,11.5352941176471,,
