,APD,drug concentration,qNet
0,199.376531039298,0.1,0.3628610335695377
1,199.39940428184792,0.20691380811147897,0.3628487635707907
2,199.44827951875556,0.42813323987193935,0.3628217716357258
3,199.5524624660444,0.8858667904100825,0.3627656512773862
4,199.77511279574182,1.8329807108324356,0.36264318482620955
5,200.25081570357722,3.79269019073225,0.36238396146255836
6,201.26794086340487,7.847599703514611,0.36182864482723726
7,203.44672234736836,16.23776739188721,0.3606425960584898
8,208.12869338299367,33.59818286283781,0.3581043666539842
9,218.23968951942095,69.51927961775606,0.35266606589702226
10,240.1128706524874,143.8449888287663,0.3410310888281175
11,286.10199256256533,297.6351441631316,0.31671339107245233
12,377.0252394976209,615.8482110660261,0.2707906940825609
13,539.056546836381,1274.2749857031322,0.1669576220566339
14,880.3422379604601,2636.6508987303555,-0.011165482666001066
15,,5455.594781168515,-0.21819737086167634
16,,11288.378916846883,-0.2389353726530781
17,,23357.21469090121,-0.2617858522821785
18,,48329.30238571752,-0.10069435835328454
19,,100000.0,-0.27272458983509246
