,pulse 0,pulse 1,drug concentration
0,199.3564266075303,199.25634672053306,0.0
1,199.38708923968466,199.2871787530444,0.1
2,199.60095506290693,199.5009827325269,1.0
3,204.5289825179211,204.4291105710255,30.0
4,237.3459845809632,237.24600554025602,300.0
5,295.2029057731555,295.1030903919205,1000.0
6,587.0097991296341,586.9248047335484,10000.0
7,,369.7992201524516,100000.0
