,Kmax,Ku,halfmax,n,Vhalf,error
0,8.498449324953668e+40,0.0003522140522397167,1.2899710426971972e+41,0.623891594476173,-179.6046341012243,0.0507996183900648
1,8.46514684777878e+36,0.00035220950781979747,1.2849963034009986e+37,0.6239016732068113,-180.47238498690604,0.050799617866920097
2,1.6312383712984492e+40,0.00035224449798397777,2.476078959466383e+40,0.6239061223706034,-174.04131165135115,0.05079962020901645
