,Kmax,Ku,halfmax,n,Vhalf,error
2,99.44248493493292,9.099272051352086,9466.599130324594,0.8634779770448591,-79.57336166822427,0.01896096838337039
3,99.56353409270298,8.416019853381341,9469.953642658624,0.8633275943164668,-79.55949943058943,0.018960989568869553
0,105391371.70184414,9.889401150576724,7075472733.236436,0.8015318862419827,-80.21097815127865,0.019828897603136584
1,141078363.73107404,9.94595891880922,9469288179.961926,0.8015309809258399,-80.22873209019326,0.019828910057169906
4,121.01813985855321,9.234215446601059,10529.760337617863,0.8599690169222782,-182.42425944056413,0.019845649343226437
