"engine.time","ikr.IKr"
 6.37500000000000000e+03, 1.30105469934336648e+00
 6.38500000000000000e+03, 1.30105504015849638e+00
 6.39500000000000000e+03, 1.30105537365872359e+00
 6.40500000000000000e+03, 1.30105570017621597e+00
 6.41500000000000000e+03, 1.30105601985261576e+00
 6.42500000000000000e+03, 1.30105633282739053e+00
 6.43500000000000000e+03, 1.30105663923797454e+00
 6.44500000000000000e+03, 1.30105693921991050e+00
 6.45500000000000000e+03, 1.30105723290699138e+00
 6.46500000000000000e+03, 1.30105752043140166e+00
 6.47500000000000000e+03, 1.30105780192386011e+00
 6.48500000000000000e+03, 1.30105807751375946e+00
 6.49500000000000000e+03, 1.30105834732931047e+00
 6.50500000000000000e+03, 1.30105861149768165e+00
 6.51500000000000000e+03, 1.30105887014514221e+00
 6.52500000000000000e+03, 1.30105912339720242e+00
 6.53500000000000000e+03, 1.30105937137875705e+00
 6.54500000000000000e+03, 1.30105961421422567e+00
 6.55500000000000000e+03, 1.30105985202769459e+00
 6.56500000000000000e+03, 1.30106008494305847e+00
 6.57500000000000000e+03, 1.30106031308416270e+00
 6.58500000000000000e+03, 1.30106053657494436e+00
 6.59500000000000000e+03, 1.30106075553957390e+00
 6.60500000000000000e+03, 1.30106097010259703e+00
 6.61500000000000000e+03, 1.30106118038907659e+00
 6.62500000000000000e+03, 1.30106138652473358e+00
 6.63500000000000000e+03, 1.30106158694774510e+00
 6.64500000000000000e+03, 1.30106178246899740e+00
 6.65500000000000000e+03, 1.30106197377451549e+00
 6.66500000000000000e+03, 1.30106216095701899e+00
 6.67500000000000000e+03, 1.30106234410909649e+00
 6.68500000000000000e+03, 1.30106252332332994e+00
 6.69500000000000000e+03, 1.30106269869241542e+00
 6.70500000000000000e+03, 1.30106287030928924e+00
 6.71500000000000000e+03, 1.30106303826724767e+00
 6.72500000000000000e+03, 1.30106320266007280e+00
 6.73500000000000000e+03, 1.30106336358215380e+00
 6.74500000000000000e+03, 1.30106352112860990e+00
 6.75500000000000000e+03, 1.30106367539541479e+00
 6.76500000000000000e+03, 1.30106382647951779e+00
 6.77500000000000000e+03, 1.30106397447896827e+00
 6.78500000000000000e+03, 1.30106411949303813e+00
 6.79500000000000000e+03, 1.30106426162234512e+00
 6.80500000000000000e+03, 1.30106440096897447e+00
 6.81500000000000000e+03, 1.30106453763660435e+00
 6.82500000000000000e+03, 1.30106467173062623e+00
 6.83500000000000000e+03, 1.30106480335826991e+00
 6.84500000000000000e+03, 1.30106493262872536e+00
 6.85500000000000000e+03, 1.30106505965326646e+00
 6.86500000000000000e+03, 1.30106518454537334e+00
 6.87500000000000000e+03, 1.30106530721195734e+00
 6.88500000000000000e+03, 1.30106542382245927e+00
 6.89500000000000000e+03, 1.30106553791739343e+00
 6.90500000000000000e+03, 1.30106564955843496e+00
 6.91500000000000000e+03, 1.30106575880732356e+00
 6.92500000000000000e+03, 1.30106586572593708e+00
 6.93500000000000000e+03, 1.30106597037636118e+00
 6.94500000000000000e+03, 1.30106607282096176e+00
 6.95500000000000000e+03, 1.30106617312245709e+00
 6.96500000000000000e+03, 1.30106627134398645e+00
 6.97500000000000000e+03, 1.30106636754918470e+00
 6.98500000000000000e+03, 1.30106646180225272e+00
 6.99500000000000000e+03, 1.30106655416802774e+00
 7.00500000000000000e+03, 1.30106664471205602e+00
 7.01500000000000000e+03, 1.30106673350066382e+00
 7.02500000000000000e+03, 1.30106682060102896e+00
 7.03500000000000000e+03, 1.30106690608125253e+00
 7.04500000000000000e+03, 1.30106699001042969e+00
 7.05500000000000000e+03, 1.30106707245872166e+00
 7.06500000000000000e+03, 1.30106715349742674e+00
 7.07500000000000000e+03, 1.30106723319905204e+00
 7.08500000000000000e+03, 1.30106731163738520e+00
 7.09500000000000000e+03, 1.30106738888756501e+00
 7.10500000000000000e+03, 1.30106746502615400e+00
 7.11500000000000000e+03, 1.30106754013120840e+00
 7.12500000000000000e+03, 1.30106761300782825e+00
 7.13500000000000000e+03, 1.30106768254995675e+00
 7.14500000000000000e+03, 1.30106775068963043e+00
 7.15500000000000000e+03, 1.30106781746096267e+00
 7.16500000000000000e+03, 1.30106788289766162e+00
 7.17500000000000000e+03, 1.30106794703305662e+00
 7.18500000000000000e+03, 1.30106800990012572e+00
 7.19500000000000000e+03, 1.30106807153152548e+00
 7.20500000000000000e+03, 1.30106813195961579e+00
 7.21500000000000000e+03, 1.30106819121648964e+00
 7.22500000000000000e+03, 1.30106824933400089e+00
 7.23500000000000000e+03, 1.30106830634379156e+00
 7.24500000000000000e+03, 1.30106836227731892e+00
 7.25500000000000000e+03, 1.30106841716588484e+00
 7.26500000000000000e+03, 1.30106847104066259e+00
 7.27500000000000000e+03, 1.30106852393272465e+00
 7.28500000000000000e+03, 1.30106857587307023e+00
 7.29500000000000000e+03, 1.30106862689265435e+00
 7.30500000000000000e+03, 1.30106867702241447e+00
 7.31500000000000000e+03, 1.30106872629329806e+00
 7.32500000000000000e+03, 1.30106877473629123e+00
 7.33500000000000000e+03, 1.30106882238244670e+00
 7.34500000000000000e+03, 1.30106886926290977e+00
 7.35500000000000000e+03, 1.30106891540894898e+00
 7.36500000000000000e+03, 1.30106896085198098e+00
 7.37500000000000000e+03, 1.30106900481044230e+00
 7.38500000000000000e+03, 1.30106904763213183e+00
 7.39500000000000000e+03, 1.30106908963660128e+00
 7.40500000000000000e+03, 1.30106913083902698e+00
 7.41500000000000000e+03, 1.30106917125411559e+00
 7.42500000000000000e+03, 1.30106921089611971e+00
 7.43500000000000000e+03, 1.30106924977884786e+00
 7.44500000000000000e+03, 1.30106928791568066e+00
 7.45500000000000000e+03, 1.30106932531958308e+00
 7.46500000000000000e+03, 1.30106936200311685e+00
 7.47500000000000000e+03, 1.30106939797845511e+00
 7.48500000000000000e+03, 1.30106943325739444e+00
 7.49500000000000000e+03, 1.30106946785136857e+00
 7.50500000000000000e+03, 1.30106950177146197e+00
 7.51500000000000000e+03, 1.30106953502842249e+00
 7.52500000000000000e+03, 1.30106956763267534e+00
 7.53500000000000000e+03, 1.30106959959433532e+00
 7.54500000000000000e+03, 1.30106963092322081e+00
 7.55500000000000000e+03, 1.30106966162886684e+00
 7.56500000000000000e+03, 1.30106969172053888e+00
 7.57500000000000000e+03, 1.30106972120724418e+00
 7.58500000000000000e+03, 1.30106975009774750e+00
 7.59500000000000000e+03, 1.30106977840058313e+00
 7.60500000000000000e+03, 1.30106980612406709e+00
 7.61500000000000000e+03, 1.30106983327937931e+00
 7.62500000000000000e+03, 1.30106985995106617e+00
 7.63500000000000000e+03, 1.30106988608112095e+00
 7.64500000000000000e+03, 1.30106991167829067e+00
 7.65500000000000000e+03, 1.30106993675122395e+00
 7.66500000000000000e+03, 1.30106996130848462e+00
 7.67500000000000000e+03, 1.30106998535856766e+00
 7.68500000000000000e+03, 1.30107000890991120e+00
 7.69500000000000000e+03, 1.30107003197091298e+00
 7.70500000000000000e+03, 1.30107005454994207e+00
 7.71500000000000000e+03, 1.30107007665535623e+00
 7.72500000000000000e+03, 1.30107009829551368e+00
 7.73500000000000000e+03, 1.30107011947878815e+00
 7.74500000000000000e+03, 1.30107014021358380e+00
 7.75500000000000000e+03, 1.30107016050834856e+00
 7.76500000000000000e+03, 1.30107018037158872e+00
 7.77500000000000000e+03, 1.30107019981188343e+00
 7.78500000000000000e+03, 1.30107021883789820e+00
 7.79500000000000000e+03, 1.30107023745840045e+00
 7.80500000000000000e+03, 1.30107025568227286e+00
 7.81500000000000000e+03, 1.30107027351852755e+00
 7.82500000000000000e+03, 1.30107029097632054e+00
 7.83500000000000000e+03, 1.30107030806496637e+00
 7.84500000000000000e+03, 1.30107032479395190e+00
 7.85500000000000000e+03, 1.30107034117295095e+00
 7.86500000000000000e+03, 1.30107035694617323e+00
 7.87500000000000000e+03, 1.30107037186744567e+00
 7.88500000000000000e+03, 1.30107038636362571e+00
 7.89500000000000000e+03, 1.30107040043966427e+00
 7.90500000000000000e+03, 1.30107041410071789e+00
 7.91500000000000000e+03, 1.30107042735216583e+00
 7.92500000000000000e+03, 1.30107044019963025e+00
 7.93500000000000000e+03, 1.30107045264899401e+00
 7.94500000000000000e+03, 1.30107046470641863e+00
 7.95500000000000000e+03, 1.30107047637836271e+00
 7.96500000000000000e+03, 1.30107048767160172e+00
 7.97500000000000000e+03, 1.30107049859324442e+00
 7.98500000000000000e+03, 1.30107050915075351e+00
 7.99500000000000000e+03, 1.30107051935196183e+00
 8.00500000000000000e+03, 1.30107052920509281e+00
 8.01500000000000000e+03, 1.30107053871877709e+00
 8.02500000000000000e+03, 1.30107054790207255e+00
 8.03500000000000000e+03, 1.30107055676448224e+00
 8.04500000000000000e+03, 1.30107056531597198e+00
 8.05500000000000000e+03, 1.30107057356699007e+00
 8.06500000000000000e+03, 1.30107058152848465e+00
 8.07500000000000000e+03, 1.30107058921192320e+00
 8.08500000000000000e+03, 1.30107059662931035e+00
 8.09500000000000000e+03, 1.30107060379320560e+00
 8.10500000000000000e+03, 1.30107061071674357e+00
 8.11500000000000000e+03, 1.30107061741365126e+00
 8.12500000000000000e+03, 1.30107062389826633e+00
 8.13500000000000000e+03, 1.30107063018555635e+00
 8.14500000000000000e+03, 1.30107063629113595e+00
 8.15500000000000000e+03, 1.30107064223128721e+00
 8.16500000000000000e+03, 1.30107064802297612e+00
 8.17500000000000000e+03, 1.30107065368387231e+00
 8.18500000000000000e+03, 1.30107065923236731e+00
 8.19500000000000000e+03, 1.30107066468759203e+00
 8.20500000000000000e+03, 1.30107067006943677e+00
 8.21500000000000000e+03, 1.30107067539856813e+00
 8.22500000000000000e+03, 1.30107068069644893e+00
 8.23500000000000000e+03, 1.30107068598535491e+00
 8.24500000000000000e+03, 1.30107069128839536e+00
 8.25500000000000000e+03, 1.30107069662952890e+00
 8.26500000000000000e+03, 1.30107070203358499e+00
 8.27500000000000000e+03, 1.30107070752627951e+00
 8.28500000000000000e+03, 1.30107071313423495e+00
 8.29500000000000000e+03, 1.30107071888499815e+00
 8.30500000000000000e+03, 1.30107072480705943e+00
 8.31500000000000000e+03, 1.30107073092986991e+00
 8.32500000000000000e+03, 1.30107073728386125e+00
 8.33500000000000000e+03, 1.30107074390046296e+00
 8.34500000000000000e+03, 1.30107075081212153e+00
 8.35500000000000000e+03, 1.30107075805231887e+00
 8.36500000000000000e+03, 1.30107075874947942e+00
 8.37500000000000000e+03, 1.30107075860539689e+00
 8.38500000000000000e+03, 1.30107075819455109e+00
 8.39500000000000000e+03, 1.30107075752479684e+00
 8.40500000000000000e+03, 1.30107075660452098e+00
 8.41500000000000000e+03, 1.30107075544265660e+00
 8.42500000000000000e+03, 1.30107075404870076e+00
 8.43500000000000000e+03, 1.30107075243272852e+00
 8.44500000000000000e+03, 1.30107075060541000e+00
 8.45500000000000000e+03, 1.30107074857802663e+00
 8.46500000000000000e+03, 1.30107074636248532e+00
 8.47500000000000000e+03, 1.30107074397133693e+00
 8.48500000000000000e+03, 1.30107074141778933e+00
 8.49500000000000000e+03, 1.30107073871572587e+00
 8.50500000000000000e+03, 1.30107073587972066e+00
 8.51500000000000000e+03, 1.30107073292505304e+00
 8.52500000000000000e+03, 1.30107072986772487e+00
 8.53500000000000000e+03, 1.30107072672447655e+00
 8.54500000000000000e+03, 1.30107072351280229e+00
 8.55500000000000000e+03, 1.30107072025096637e+00
 8.56500000000000000e+03, 1.30107071695801890e+00
 8.57500000000000000e+03, 1.30107071365381177e+00
 8.58500000000000000e+03, 1.30107071035901534e+00
 8.59500000000000000e+03, 1.30107070709513262e+00
 8.60500000000000000e+03, 1.30107070388451707e+00
 8.61500000000000000e+03, 1.30107070075038722e+00
 8.62500000000000000e+03, 1.30107069771684380e+00
 8.63500000000000000e+03, 1.30107069480888393e+00
 8.64500000000000000e+03, 1.30107069205241910e+00
 8.65500000000000000e+03, 1.30107068947428939e+00
 8.66500000000000000e+03, 1.30107068710228058e+00
 8.67500000000000000e+03, 1.30107068496513922e+00
 8.68500000000000000e+03, 1.30107068309258889e+00
 8.69500000000000000e+03, 1.30107068151534677e+00
 8.70500000000000000e+03, 1.30107068026513795e+00
 8.71500000000000000e+03, 1.30107067937471310e+00
 8.72500000000000000e+03, 1.30107067887786387e+00
 8.73500000000000000e+03, 1.30107067880943772e+00
 8.74500000000000000e+03, 1.30107067920535546e+00
 8.75500000000000000e+03, 1.30107068010262639e+00
 8.76500000000000000e+03, 1.30107068153936378e+00
 8.77500000000000000e+03, 1.30107068355480204e+00
 8.78500000000000000e+03, 1.30107068618931132e+00
 8.79500000000000000e+03, 1.30107068948441440e+00
 8.80500000000000000e+03, 1.30107069348280202e+00
 8.81500000000000000e+03, 1.30107069822834931e+00
 8.82500000000000000e+03, 1.30107070376613132e+00
 8.83500000000000000e+03, 1.30107071014243880e+00
 8.84500000000000000e+03, 1.30107071740479463e+00
 8.85500000000000000e+03, 1.30107071982650324e+00
 8.86500000000000000e+03, 1.30107071600443414e+00
 8.87500000000000000e+03, 1.30107071213652881e+00
 8.88500000000000000e+03, 1.30107070823005877e+00
 8.89500000000000000e+03, 1.30107070429259353e+00
 8.90500000000000000e+03, 1.30107070033200545e+00
 8.91500000000000000e+03, 1.30107069635647754e+00
 8.92500000000000000e+03, 1.30107069237450901e+00
 8.93500000000000000e+03, 1.30107068839492324e+00
 8.94500000000000000e+03, 1.30107068442687224e+00
 8.95500000000000000e+03, 1.30107068047984464e+00
 8.96500000000000000e+03, 1.30107067656367104e+00
 8.97500000000000000e+03, 1.30107067268853216e+00
 8.98500000000000000e+03, 1.30107066886496292e+00
 8.99500000000000000e+03, 1.30107066510386082e+00
 9.00500000000000000e+03, 1.30107066141649219e+00
 9.01500000000000000e+03, 1.30107065781449771e+00
 9.02500000000000000e+03, 1.30107065430989888e+00
 9.03500000000000000e+03, 1.30107065091510621e+00
 9.04500000000000000e+03, 1.30107064764292346e+00
 9.05500000000000000e+03, 1.30107064450655585e+00
 9.06500000000000000e+03, 1.30107064151961560e+00
 9.07500000000000000e+03, 1.30107063869612860e+00
 9.08500000000000000e+03, 1.30107063605054019e+00
 9.09500000000000000e+03, 1.30107063359772357e+00
 9.10500000000000000e+03, 1.30107063135298429e+00
 9.11500000000000000e+03, 1.30107062933206707e+00
 9.12500000000000000e+03, 1.30107062755116387e+00
 9.13500000000000000e+03, 1.30107062602691759e+00
 9.14500000000000000e+03, 1.30107062477643121e+00
 9.15500000000000000e+03, 1.30107062381727268e+00
 9.16500000000000000e+03, 1.30107062316748179e+00
 9.17500000000000000e+03, 1.30107062284557684e+00
 9.18500000000000000e+03, 1.30107062287056086e+00
 9.19500000000000000e+03, 1.30107062326192802e+00
 9.20500000000000000e+03, 1.30107062403967011e+00
 9.21500000000000000e+03, 1.30107062522428385e+00
 9.22500000000000000e+03, 1.30107062683677555e+00
 9.23500000000000000e+03, 1.30107062889866931e+00
 9.24500000000000000e+03, 1.30107063143201329e+00
 9.25500000000000000e+03, 1.30107063445938409e+00
 9.26500000000000000e+03, 1.30107063800389677e+00
 9.27500000000000000e+03, 1.30107064208920797e+00
 9.28500000000000000e+03, 1.30107064673952455e+00
 9.29500000000000000e+03, 1.30107065197960914e+00
 9.30500000000000000e+03, 1.30107065783478615e+00
 9.31500000000000000e+03, 1.30107066433095020e+00
 9.32500000000000000e+03, 1.30107067149456967e+00
 9.33500000000000000e+03, 1.30107067935269560e+00
 9.34500000000000000e+03, 1.30107068775164691e+00
 9.35500000000000000e+03, 1.30107068892197275e+00
 9.36500000000000000e+03, 1.30107069018435251e+00
 9.37500000000000000e+03, 1.30107069153928467e+00
 9.38500000000000000e+03, 1.30107069298722378e+00
 9.39500000000000000e+03, 1.30107069452857860e+00
 9.40500000000000000e+03, 1.30107069616371285e+00
 9.41500000000000000e+03, 1.30107069789294494e+00
 9.42500000000000000e+03, 1.30107069971654776e+00
 9.43500000000000000e+03, 1.30107070163474869e+00
 9.44500000000000000e+03, 1.30107070364773025e+00
 9.45500000000000000e+03, 1.30107070575562855e+00
 9.46500000000000000e+03, 1.30107070795853441e+00
 9.47500000000000000e+03, 1.30107071025649335e+00
 9.48500000000000000e+03, 1.30107071264950447e+00
 9.49500000000000000e+03, 1.30107071513752159e+00
 9.50500000000000000e+03, 1.30107071772045191e+00
 9.51500000000000000e+03, 1.30107072039815796e+00
 9.52500000000000000e+03, 1.30107072317045458e+00
 9.53500000000000000e+03, 1.30107072603711171e+00
 9.54500000000000000e+03, 1.30107072899785270e+00
 9.55500000000000000e+03, 1.30107073205235446e+00
 9.56500000000000000e+03, 1.30107073520024863e+00
 9.57500000000000000e+03, 1.30107073844111931e+00
 9.58500000000000000e+03, 1.30107074177450421e+00
 9.59500000000000000e+03, 1.30107074519989574e+00
 9.60500000000000000e+03, 1.30107074871673833e+00
 9.61500000000000000e+03, 1.30107075232443048e+00
 9.62500000000000000e+03, 1.30107075602232425e+00
 9.63500000000000000e+03, 1.30107075980972464e+00
 9.64500000000000000e+03, 1.30107076368588936e+00
 9.65500000000000000e+03, 1.30107076765002994e+00
 9.66500000000000000e+03, 1.30107077170131058e+00
 9.67500000000000000e+03, 1.30107077583884889e+00
 9.68500000000000000e+03, 1.30107078006171473e+00
 9.69500000000000000e+03, 1.30107078436893131e+00
 9.70500000000000000e+03, 1.30107078875947413e+00
 9.71500000000000000e+03, 1.30107079323227226e+00
 9.72500000000000000e+03, 1.30107079778620638e+00
 9.73500000000000000e+03, 1.30107080242011053e+00
 9.74500000000000000e+03, 1.30107080713277101e+00
 9.75500000000000000e+03, 1.30107081192292640e+00
 9.76500000000000000e+03, 1.30107081678926795e+00
 9.77500000000000000e+03, 1.30107082173043875e+00
 9.78500000000000000e+03, 1.30107082674503483e+00
 9.79500000000000000e+03, 1.30107083183160399e+00
 9.80500000000000000e+03, 1.30107083698864612e+00
 9.81500000000000000e+03, 1.30107084221461311e+00
 9.82500000000000000e+03, 1.30107084750790913e+00
 9.83500000000000000e+03, 1.30107085286688995e+00
 9.84500000000000000e+03, 1.30107085824215485e+00
 9.85500000000000000e+03, 1.30107086364110036e+00
 9.86500000000000000e+03, 1.30107086909643188e+00
 9.87500000000000000e+03, 1.30107087460631798e+00
 9.88500000000000000e+03, 1.30107088016888284e+00
 9.89500000000000000e+03, 1.30107088578220709e+00
 9.90500000000000000e+03, 1.30107089144432631e+00
 9.91500000000000000e+03, 1.30107089715323321e+00
 9.92500000000000000e+03, 1.30107090290687544e+00
 9.93500000000000000e+03, 1.30107090870315689e+00
 9.94500000000000000e+03, 1.30107091453993751e+00
 9.95500000000000000e+03, 1.30107092041503303e+00
 9.96500000000000000e+03, 1.30107092632621502e+00
 9.97500000000000000e+03, 1.30107093227121084e+00
 9.98500000000000000e+03, 1.30107093824770415e+00
 9.99500000000000000e+03, 1.30107094425333414e+00
 1.00050000000000000e+04, 1.30107095028569630e+00
 1.00150000000000000e+04, 1.30107095634234149e+00
 1.00250000000000000e+04, 1.30107096242077702e+00
 1.00350000000000000e+04, 1.30107096851846560e+00
 1.00450000000000000e+04, 1.30107097463282662e+00
 1.00550000000000000e+04, 1.30107098076123417e+00
 1.00650000000000000e+04, 1.30107098690101952e+00
 1.00750000000000000e+04, 1.30107099304946927e+00
 1.00850000000000000e+04, 1.30107099920382518e+00
 1.00950000000000000e+04, 1.30107100536128684e+00
 1.01050000000000000e+04, 1.30107101151900739e+00
 1.01150000000000000e+04, 1.30107101767409783e+00
 1.01250000000000000e+04, 1.30107102382362405e+00
 1.01350000000000000e+04, 1.30107102996460822e+00
 1.01450000000000000e+04, 1.30107103609402808e+00
 1.01550000000000000e+04, 1.30107104220881786e+00
 1.01650000000000000e+04, 1.30107104830586695e+00
 1.01750000000000000e+04, 1.30107105438202098e+00
 1.01850000000000000e+04, 1.30107106043408205e+00
 1.01950000000000000e+04, 1.30107106645880721e+00
 1.02050000000000000e+04, 1.30107107245290998e+00
 1.02150000000000000e+04, 1.30107107841305969e+00
 1.02250000000000000e+04, 1.30107108433588148e+00
 1.02350000000000000e+04, 1.30107109021795675e+00
 1.02450000000000000e+04, 1.30107109605582205e+00
 1.02550000000000000e+04, 1.30107110184597063e+00
 1.02650000000000000e+04, 1.30107110758485134e+00
 1.02750000000000000e+04, 1.30107111326886882e+00
 1.02850000000000000e+04, 1.30107111889438376e+00
 1.02950000000000000e+04, 1.30107112445771267e+00
 1.03050000000000000e+04, 1.30107112995512830e+00
 1.03150000000000000e+04, 1.30107113538285879e+00
 1.03250000000000000e+04, 1.30107114073708807e+00
 1.03350000000000000e+04, 1.30107114601395724e+00
 1.03450000000000000e+04, 1.30107115120956163e+00
 1.03550000000000000e+04, 1.30107115631995374e+00
 1.03650000000000000e+04, 1.30107116134114098e+00
 1.03750000000000000e+04, 1.30107116626908748e+00
 1.03850000000000000e+04, 1.30107117109971315e+00
 1.03950000000000000e+04, 1.30107117582889331e+00
 1.04050000000000000e+04, 1.30107118045245951e+00
 1.04150000000000000e+04, 1.30107118496619956e+00
 1.04250000000000000e+04, 1.30107118936585642e+00
 1.04350000000000000e+04, 1.30107119364712953e+00
 1.04450000000000000e+04, 1.30107119780567415e+00
 1.04550000000000000e+04, 1.30107120183710112e+00
 1.04650000000000000e+04, 1.30107120573697776e+00
 1.04750000000000000e+04, 1.30107120950082655e+00
 1.04850000000000000e+04, 1.30107121312412666e+00
 1.04950000000000000e+04, 1.30107121660231284e+00
 1.05050000000000000e+04, 1.30107121993077546e+00
 1.05150000000000000e+04, 1.30107122310486112e+00
 1.05250000000000000e+04, 1.30107122611987225e+00
 1.05350000000000000e+04, 1.30107122897106708e+00
 1.05450000000000000e+04, 1.30107123165366012e+00
 1.05550000000000000e+04, 1.30107123416282144e+00
 1.05650000000000000e+04, 1.30107123649367695e+00
 1.05750000000000000e+04, 1.30107123864130880e+00
 1.05850000000000000e+04, 1.30107124060075496e+00
 1.05950000000000000e+04, 1.30107124236700877e+00
 1.06050000000000000e+04, 1.30107124393502049e+00
 1.06150000000000000e+04, 1.30107124529969531e+00
 1.06250000000000000e+04, 1.30107124645589489e+00
 1.06350000000000000e+04, 1.30107124739843671e+00
 1.06450000000000000e+04, 1.30107124812209385e+00
 1.06550000000000000e+04, 1.30107124862159584e+00
 1.06650000000000000e+04, 1.30107124889162784e+00
 1.06750000000000000e+04, 1.30107124892683057e+00
 1.06850000000000000e+04, 1.30107124872180102e+00
 1.06950000000000000e+04, 1.30107124827109244e+00
 1.07050000000000000e+04, 1.30107124756921322e+00
 1.07150000000000000e+04, 1.30107124661062845e+00
 1.07250000000000000e+04, 1.30107124538975794e+00
 1.07350000000000000e+04, 1.30107124390097906e+00
 1.07450000000000000e+04, 1.30107124213862368e+00
 1.07550000000000000e+04, 1.30107124009698016e+00
 1.07650000000000000e+04, 1.30107123777029288e+00
 1.07750000000000000e+04, 1.30107123857897666e+00
 1.07850000000000000e+04, 1.30107124167394117e+00
 1.07950000000000000e+04, 1.30107124472427471e+00
 1.08050000000000000e+04, 1.30107124772918326e+00
 1.08150000000000000e+04, 1.30107125068787166e+00
 1.08250000000000000e+04, 1.30107125359954190e+00
 1.08350000000000000e+04, 1.30107125646339283e+00
 1.08450000000000000e+04, 1.30107125927862244e+00
 1.08550000000000000e+04, 1.30107126204442469e+00
 1.08650000000000000e+04, 1.30107126475999202e+00
 1.08750000000000000e+04, 1.30107126742451484e+00
 1.08850000000000000e+04, 1.30107127003718026e+00
 1.08950000000000000e+04, 1.30107127259717359e+00
 1.09050000000000000e+04, 1.30107127510367748e+00
 1.09150000000000000e+04, 1.30107127755587237e+00
 1.09250000000000000e+04, 1.30107127995293625e+00
 1.09350000000000000e+04, 1.30107128229404445e+00
