"environment.time","0.IKr.IKr","0.membrane.v","1.IKr.IKr","1.membrane.v"
 0.00000000000000000e+00, 2.61035640590707548e-06,-9.06016548936163986e+01, 2.61039374877111276e-06,-9.06014784440203300e+01
 1.00000000000000006e-01, 2.61032128850484683e-06,-9.06016608000158215e+01, 2.61035854149802476e-06,-9.06014843889810919e+01
 2.00000000000000011e-01, 2.61028617120317159e-06,-9.06016667064152585e+01, 2.61032336733370639e-06,-9.06014903286461646e+01
 3.00000000000000044e-01, 2.61025105400228945e-06,-9.06016726128146956e+01, 2.61028822625114451e-06,-9.06014962630188592e+01
 4.00000000000000022e-01, 2.61021593690204118e-06,-9.06016785192141185e+01, 2.61025311822337762e-06,-9.06015021921024442e+01
 5.00000000000000000e-01, 2.61018081990242593e-06,-9.06016844256135556e+01, 2.61021804322357342e-06,-9.06015081159002307e+01
 6.00000000000000089e-01, 2.61014570300352460e-06,-9.06016903320129927e+01, 2.61018300122471326e-06,-9.06015140344154730e+01
 7.00000000000000067e-01, 2.61011058620533632e-06,-9.06016962384124156e+01, 2.61014799219990722e-06,-9.06015199476514681e+01
 8.00000000000000044e-01, 2.61007546950778192e-06,-9.06017021448118527e+01, 2.61011301612199773e-06,-9.06015258556115128e+01
 9.00000000000000022e-01, 2.61004057371604238e-06,-9.06017080161973212e+01, 2.61007807296411945e-06,-9.06015317582988615e+01
 1.00000000000000000e+00, 2.61000572709478565e-06,-9.06017138798013804e+01, 2.61004316269921392e-06,-9.06015376557167968e+01
 1.10000000000000009e+00, 2.60997088057261358e-06,-9.06017197434054538e+01, 2.61000828529995796e-06,-9.06015435478686300e+01
 1.20000000000000018e+00, 2.60993603414976670e-06,-9.06017256070095129e+01, 2.60997344073971536e-06,-9.06015494347575867e+01
 1.30000000000000004e+00, 2.60990118782608366e-06,-9.06017314706135721e+01, 2.60993862899094314e-06,-9.06015553163869924e+01
 1.40000000000000013e+00, 2.60986634160156574e-06,-9.06017373342176455e+01, 2.60990385002678782e-06,-9.06015611927600872e+01
 1.50000000000000000e+00, 2.60983149547645179e-06,-9.06017431978217047e+01, 2.60986910381996605e-06,-9.06015670638801538e+01
 1.60000000000000009e+00, 2.60979664945042206e-06,-9.06017490614257639e+01, 2.60983439034340580e-06,-9.06015729297504606e+01
 1.70000000000000018e+00, 2.60976195259645819e-06,-9.06017549013687926e+01, 2.60979970956984490e-06,-9.06015787903742762e+01
 1.80000000000000004e+00, 2.60972735887555393e-06,-9.06017607249579981e+01, 2.60976506147207113e-06,-9.06015846457548690e+01
 1.90000000000000013e+00, 2.60969278706031125e-06,-9.06017665450858232e+01, 2.60973044602284267e-06,-9.06015904958955218e+01
 2.00000000000000000e+00, 2.60965823715063358e-06,-9.06017723617522535e+01, 2.60969586319488884e-06,-9.06015963407994889e+01
 2.10000000000000009e+00, 2.60962370914634559e-06,-9.06017781749573032e+01, 2.60966131296090682e-06,-9.06016021804700245e+01
 2.20000000000000018e+00, 2.60958920304711227e-06,-9.06017839847009583e+01, 2.60962679529364671e-06,-9.06016080149104113e+01
