,pulse 0,pulse 1,drug concentration
0,199.3562938581982,199.25632668090932,0.0
1,201.98603022042434,201.88665320210106,0.1
2,225.1224180825746,225.02726783455245,1.0
3,379.89743716241367,379.8001426469474,10.0
4,568.2258411160117,568.1416857930076,30.0
5,320.7155916518703,,100.0
6,378.2102156985654,,300.0
7,409.28140191871375,,500.0
8,439.62057656381705,,1000.0
