,APD,drug concentration,qNet
0,201.98542124443597,0.1,0.36066741199030544
1,203.6213244951087,0.16237767391887217,0.3593086899487944
2,206.27022098237353,0.26366508987303583,0.35712972875232657
3,210.5477295033824,0.42813323987193935,0.35366554357128416
4,217.41789820868428,0.6951927961775606,0.34823493003485606
5,228.3203544810603,1.1288378916846888,0.33992017289577325
6,245.18963475445184,1.8329807108324356,0.32767984119905164
7,270.05272730569385,2.9763514416313175,0.31067747305130183
8,304.1527645402771,4.832930238571752,0.28860826889346375
9,349.99208191619664,7.847599703514611,0.26130578124900367
10,413.62983620665426,12.742749857031335,0.22707486901428067
11,496.73547261892804,20.6913808111479,0.17439512516970923
12,589.8583431754441,33.59818286283781,0.004964859668140742
13,859.0806304922431,54.555947811685144,-0.009877404313257947
14,,88.58667904100822,-0.04608719378750357
15,,143.8449888287663,-0.28013826807826386
16,,233.57214690901213,-0.23553049441981186
17,,379.2690190732246,-0.24926091930622737
18,,615.8482110660261,-0.262127037310693
19,,1000.0,-0.27305807645839164
