,pulse 0,pulse 1,drug concentration
0,199.3564266075303,199.25634672053306,0.0
1,201.81758233055942,201.7174641376746,0.1
2,222.01957418723129,221.91975755133836,1.0
3,353.75994793510586,353.66103190275874,10.0
4,519.993843263963,519.9022336112131,30.0
5,914.1018965300445,527.1787094121694,100.0
6,,358.8017991062926,300.0
7,,390.5892422065283,500.0
8,,425.2465837127707,1000.0
