,APD,drug concentration,qNet
0,201.81758233055942,0.1,0.36095818280612524
1,203.31008765187923,0.16237767391887217,0.3598024023550536
2,205.69439758465202,0.26366508987303583,0.3579637014927353
3,209.48325127962244,0.42813323987193935,0.35506091402178275
4,215.45147403417587,0.6951927961775606,0.35053250883097403
5,224.72435847059984,1.1288378916846888,0.34359460098864053
6,238.82752495379634,1.8329807108324356,0.33325368158518454
7,259.59507824058744,2.9763514416313175,0.3184500894724069
8,288.8257026108387,4.832930238571752,0.29842615471869677
9,328.09692332915716,7.847599703514611,0.2730891047944742
10,383.5686077237066,12.742749857031335,0.24237341463471543
11,454.5937962748315,20.6913808111479,0.20340057322668215
12,540.7769600798798,33.59818286283781,0.1346881161562968
13,856.8405271699517,54.555947811685144,0.01180194024258644
14,885.1496717378989,88.58667904100822,-0.03056206298550879
15,,143.8449888287663,-0.24996530185466354
16,,233.57214690901213,-0.23010710923814393
17,,379.2690190732246,-0.2389691643167438
18,,615.8482110660261,-0.2523492312981041
19,,1000.0,-0.26381824249269104
