,qNet,drug concentration
0,0.2911465008901696,0.1
1,0.28945881108025456,0.16237767391887217
2,0.28675713885156495,0.26366508987303583
3,0.2824702905473332,0.42813323987193935
4,0.2757734459592976,0.6951927961775606
5,0.2655762218130308,1.1288378916846888
6,0.25067788335629526,1.8329807108324356
7,0.2301992878906552,2.9763514416313175
8,0.20394322803600243,4.832930238571752
9,0.17181212646682287,7.847599703514611
10,0.13179368611947323,12.742749857031335
11,0.07088989142404428,20.6913808111479
12,-0.11126694546918296,33.59818286283781
13,-0.1250653738572045,54.555947811685144
14,-0.3543342133157148,88.58667904100822
15,-0.36978062263241007,143.8449888287663
16,-0.351998828780583,233.57214690901213
17,-0.36452833846187066,379.2690190732246
18,-0.3763058975405196,615.8482110660261
19,-0.3861138888568698,1000.0
