"environment.time","0.I_Kr.I_kr","0.membrane_potential.V_m","1.I_Kr.I_kr","1.membrane_potential.V_m"
 0.00000000000000000e+00, 8.99575629909440891e-06,-8.13963734612541288e+01, 8.99591918984916722e-06,-8.13963733519117767e+01
 1.00000000000000006e-01, 8.99567816335172937e-06,-8.13963813971247134e+01, 8.99584141207217758e-06,-8.13963812948575480e+01
 2.00000000000000011e-01, 8.99560007400114938e-06,-8.13963893282808755e+01, 8.99576369673618507e-06,-8.13963892334497530e+01
 3.00000000000000044e-01, 8.99552232958950242e-06,-8.13963972441663941e+01, 8.99568604374443311e-06,-8.13963971676907363e+01
 4.00000000000000022e-01, 8.99544472987126596e-06,-8.13964051536541575e+01, 8.99560845300015158e-06,-8.13964050975828144e+01
 5.00000000000000000e-01, 8.99536713046278775e-06,-8.13964130631419351e+01, 8.99553092440621968e-06,-8.13964130231283320e+01
 6.00000000000000089e-01, 8.99528953136415758e-06,-8.13964209726297128e+01, 8.99545345786534213e-06,-8.13964209443296340e+01
 7.00000000000000067e-01, 8.99521193257546524e-06,-8.13964288821174762e+01, 8.99537605328003729e-06,-8.13964288611890652e+01
 8.00000000000000044e-01, 8.99513464692664745e-06,-8.13964367776685549e+01, 8.99529871055282861e-06,-8.13964367737089418e+01
 9.00000000000000022e-01, 8.99505753408234428e-06,-8.13964446655347587e+01, 8.99522142958588209e-06,-8.13964446818916088e+01
 1.00000000000000000e+00, 8.99498042154329655e-06,-8.13964525534009482e+01, 8.99514421028136882e-06,-8.13964525857393824e+01
 1.10000000000000009e+00, 8.99490330930941446e-06,-8.13964604412671378e+01, 8.99506705254109395e-06,-8.13964604852546074e+01
 1.20000000000000018e+00, 8.99482619738069800e-06,-8.13964683291333273e+01, 8.99498995626696430e-06,-8.13964683804395861e+01
 1.30000000000000004e+00, 8.99474933150027709e-06,-8.13964762030210949e+01, 8.99491292136034965e-06,-8.13964762712966774e+01
 1.40000000000000013e+00, 8.99467268017838560e-06,-8.13964840647214629e+01, 8.99483594772280445e-06,-8.13964841578281835e+01
 1.50000000000000000e+00, 8.99459607901554231e-06,-8.13964919235857565e+01, 8.99475903525552231e-06,-8.13964920400364349e+01
 1.60000000000000009e+00, 8.99451952801105942e-06,-8.13964997796139755e+01, 8.99468218385970699e-06,-8.13964999179237338e+01
 1.70000000000000018e+00, 8.99444302716415597e-06,-8.13965076328061343e+01, 8.99460539343611843e-06,-8.13965077914924251e+01
 1.80000000000000004e+00, 8.99436657647414925e-06,-8.13965154831622328e+01, 8.99452866388560633e-06,-8.13965156607448108e+01
 1.90000000000000013e+00, 8.99429017594043786e-06,-8.13965233306822569e+01, 8.99445199510876460e-06,-8.13965235256832074e+01
 2.00000000000000000e+00, 8.99421382556233572e-06,-8.13965311753662064e+01, 8.99437538700600249e-06,-8.13965313863099311e+01
 2.10000000000000009e+00, 8.99413752533906523e-06,-8.13965390172140957e+01, 8.99429883947757002e-06,-8.13965392426272984e+01
 2.20000000000000018e+00, 8.99406127526994032e-06,-8.13965468562259247e+01, 8.99422235242362403e-06,-8.13965470946376115e+01
 2.30000000000000027e+00, 8.99398507535436635e-06,-8.13965546924016792e+01, 8.99414592574415025e-06,-8.13965549423431725e+01
 2.40000000000000036e+00, 8.99390892559156576e-06,-8.13965625257413734e+01, 8.99406955933878883e-06,-8.13965627857463119e+01
 2.50000000000000000e+00, 8.99383282598094222e-06,-8.13965703562449931e+01, 8.99399325310727310e-06,-8.13965706248493177e+01
