,qNet,drug concentration
0,0.5255848841224794,0.1
1,0.5249210647517878,0.16237767391887217
2,0.52387113959229,0.26366508987303583
3,0.5222224358692251,0.42813323987193935
4,0.5196757909000145,0.6951927961775606
5,0.5158349246988995,1.1288378916846888
6,0.5102417886619958,1.8329807108324356
7,0.5024961144742096,2.9763514416313175
8,0.4924731614383657,4.832930238571752
9,0.48056640926241256,7.847599703514611
10,0.46776520815947664,12.742749857031335
11,0.4553922656743055,20.6913808111479
12,0.44461138704133873,33.59818286283781
13,0.43604502600784895,54.555947811685144
14,0.4297280716467897,88.58667904100822
15,0.4253267185338406,143.8449888287663
16,0.42237951988358746,233.57214690901213
17,0.4204593551719354,379.2690190732246
18,0.4192296348734417,615.8482110660261
19,0.41845393592761615,1000.0
